Id;CourseId;Title;Description;SortOrder;IsVisible;DueDate;TargetSquadronId;CreatedById;CreatedAt;UpdatedAt;ActivityType;AdditionalFileUrls;AiPromptUsed;AiSummary;ContentType;DifficultyLevel;FileUrl;GradingMode;Instructions;MaxGrade;PassingScore;QuizScope;SourceLectureIds;ThumbnailUrl;TotalMarks;Transcript;AllowLateSubmission;TranscriptGeneratedAt;SummaryGeneratedAt;TimeLimitMinutes;MaxAttempts;ShuffleQuestions;ShowCorrectAnswers;ShowExplanations;IsAiGenerated;EstimatedCompletionMinutes;SummaryStatus;AssignmentFileUrls
398;38;OS Scheduling;Description for OS Scheduling;21;1;;43.0;9;2023-12-06 10:38:46;2023-12-31 10:38:46;Lecture;;Summarize this lecture;AI summary for OS Scheduling;;;/uploads/lectures/38/8ff31096-2687-4f40-96d5-7457c3726a03.pdf;;;;;;;;;;;;;;;;;;0;10.0;;
379;36;Concurrency;Description for Concurrency;11;1;2025-08-21 05:30:31;22.0;4;2025-08-11 05:30:31;2025-08-21 05:30:31;Lecture;;;;Pdf;;/uploads/lectures/36/9350bff8-1c53-41d2-8c76-51bd953a4292.pdf;;;;;;;/uploads/thumbnails/812b56f1-8723-457e-92d0-cf63c10a8798.jpg;;;;;2025-08-13 05:30:31;;;;;;1;30.0;;
1407;132;Dynamic Programming;;13;0;;;6;2023-08-12 13:26:16;2023-10-04 13:26:16;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/132/c3091677-fba1-4d21-a462-72ef0954daa6.pdf;;;;;;;;;;;;2023-08-14 13:26:16;;;;;;0;60.0;Failed;
680;68;Machine Learning Basics;;1;0;2024-02-25 05:13:26;;4;2023-12-28 05:13:26;2024-01-18 05:13:26;Lecture;;;;Video;;/uploads/lectures/68/384bccc7-ef8b-4fd8-bb65-b8b0d21a072c.pdf;;;;;;;;;;;;;;;;;;0;10.0;Failed;
1920;180;Web Development Basics;;18;0;2026-02-27 04:32:59;;10;2026-02-09 04:32:59;2026-04-04 04:32:59;Assignment;;;;;;;Manual;Please complete the assignment carefully.;50.0;24.5;;;;;;0.0;2026-02-10 04:32:59;;;;;;;0;60.0;Failed;/uploads/assignments/7faae9b2-6c60-4ea9-8769-9c9d6a968b50.pdf
1371;129;Search Algorithms;Description for Search Algorithms;21;1;2025-08-07 11:17:57;;13;2025-07-29 11:17:57;;Quiz;;;;;Medium;;;;50.0;31.6;MultiLecture;[589, 589, 589];;50.0;;;;;60.0;;1.0;0.0;1.0;0;15.0;Pending;
1721;160;Big Data Overview;;23;1;2025-04-28 21:29:08;;15;2025-04-07 21:29:08;2025-04-27 21:29:08;Lecture;;Summarize this lecture;;Video;;/uploads/lectures/160/61466856-e142-47ad-aad3-3c8459bf49c7.pdf;;;;;;;;;Auto-generated transcript...;;2025-04-08 21:29:08;;;;;;;0;15.0;Pending;
1004;96;Search Algorithms;Description for Search Algorithms;6;1;2025-06-05 00:04:32;;5;2025-04-30 00:04:32;2025-07-05 00:04:32;Lecture;;;AI summary for Search Algorithms;Pdf;;/uploads/lectures/96/a25bb91a-26cc-4e91-af19-4cca3bb584a4.pdf;;;;;;;;;;;;;;;;;;0;60.0;Done;
1891;176;Indexing & Performance;Description for Indexing & Performance;14;1;2025-12-04 02:47:46;;2;2025-10-20 02:47:46;2025-12-16 02:47:46;Quiz;;Summarize this lecture;AI summary for Indexing & Performance;;Easy;;;;25.0;12.0;FullCourse;;/uploads/thumbnails/016f341e-bf8b-4304-906b-9e59a976a9ca.jpg;25.0;;;2025-10-21 02:47:46;;60.0;2.0;0.0;0.0;0.0;0;;;
239;24;Neural Networks;;25;1;;;15;2025-01-20 11:08:29;2025-03-25 11:08:29;Assignment;;;;;;;Manual;;20.0;12.7;;;;;Auto-generated transcript...;1.0;;;;;;;;0;15.0;Done;
667;66;SQL Joins;;9;1;;;6;2022-09-07 04:04:41;2022-09-28 04:04:41;Lecture;;;;Pdf;;/uploads/lectures/66/4e029e5c-134d-446d-880d-08273ac1a507.pdf;;;;;;;;;;;;;;;;;;0;5.0;Failed;
731;73;Design Patterns;;7;1;;54.0;15;2023-11-15 14:14:38;2023-12-07 14:14:38;Lecture;;;;Pdf;;/uploads/lectures/73/c9b9a80e-5fdf-4b5d-a1ac-ae29129ac235.pdf;;;;;;;;;;;2023-11-16 14:14:38;2023-11-17 14:14:38;;;;;;1;5.0;Done;
695;69;Cloud Architecture;;15;0;2023-06-15 20:02:07;;6;2023-06-07 20:02:07;2023-07-28 20:02:07;Lecture;;;;Pdf;;/uploads/lectures/69/89b64ee2-0f4d-4bac-b18a-733badae05fc.pdf;;;;;;;;;;;;;;;;;;0;5.0;Done;
669;532;Memory Management;Description for Memory Management;4;1;2023-09-22 05:21:41;;9;2023-08-29 05:21:41;2023-10-01 05:21:41;Quiz;;Summarize this lecture;AI summary for Memory Management;;Hard;;;Please complete the quiz carefully.;100.0;48.2;SingleLecture;;;100.0;;;;;15.0;3.0;0.0;1.0;0.0;1;30.0;Failed;
332;32;Introduction to the Course;Description for Introduction to the Course;11;1;;50.0;11;2024-04-13 09:41:16;2024-07-01 09:41:16;Quiz;;;AI summary for Introduction to the Course;;Medium;;;Please complete the quiz carefully.;50.0;25.4;MultiLecture;;;50.0;;;;;60.0;1.0;0.0;1.0;0.0;0;45.0;Done;
1440;137;OOP Concepts;Description for OOP Concepts;12;1;2025-12-30 22:17:45;;1;2025-11-01 22:17:45;;Lecture;/uploads/extra/1d6168a0-d9d0-4dd6-8141-534f4ab7323d.pdf;;;;;/uploads/lectures/137/aa40e725-323a-439b-bd63-ffa8c35fb409.pdf;;;;;;;/uploads/thumbnails/fa5e0db5-24fc-49f9-81b8-19154f15d206.jpg;;;;;;;;;;;0;60.0;;
1315;124;;;1;1;2023-06-26 23:27:54;;7;2023-06-06 23:27:54;;Lecture;;;;Pdf;;/uploads/lectures/124/2967a732-abf4-45f5-b4b9-d25f150195a2.pdf;;;;;;;;;;;;;;;;;;0;45.0;Failed;
1937;181;REST APIs;;32;0;;17.0;13;2024-05-16 00:13:54;2024-08-12 00:13:54;Lecture;;;;Pdf;;/uploads/lectures/181/f7129eb9-1bd8-4e5e-815a-eb31bb327f7f.pdf;;;;;;;/uploads/thumbnails/938ebe76-8b36-41bd-b8f9-a93ccaead41e.jpg;;;;;;;;;;;0;5.0;Done;
1717;160;Dynamic Programming;;16;1;2025-10-17 03:47:37;;10;2025-09-04 03:47:37;2025-11-04 03:47:37;Lecture;;;AI summary for Dynamic Programming;;;/uploads/lectures/160/8c5efa2d-87db-484b-9297-9abcc8934f02.pdf;;;;;;;;;;;;;;;;;;1;60.0;;
2159;25;Design Patterns;;4;1;2023-10-04 03:04:48;;12;2023-09-16 03:04:48;2023-10-07 03:04:48;Assignment;;;;;;;Auto;Please complete the assignment carefully.;20.0;10.8;;;;;;0.0;;;;;;;;0;45.0;Done;/uploads/assignments/13c4aaf2-e545-464f-b37f-ef258346b57d.pdf
617;61;SQL Joins;Description for SQL Joins;3;1;;;2;2023-01-28 05:11:02;2023-02-04 05:11:02;Quiz;;;AI summary for SQL Joins;;Hard;;;Please complete the quiz carefully.;10.0;6.4;SingleLecture;;;10.0;;;;;60.0;2.0;0.0;0.0;0.0;0;10.0;Done;
327;31;;Description for Concurrency;19;0;;;10;2023-04-05 20:02:51;2023-07-01 20:02:51;Quiz;;;;;Hard;;;Please complete the quiz carefully.;25.0;14.4;;;;25.0;;;2023-04-06 20:02:51;;;1.0;0.0;0.0;1.0;0;5.0;Failed;
633;62;Cybersecurity Fundamentals;;19;1;2025-05-16 15:10:23;;2;2025-04-30 15:10:23;2025-07-06 15:10:23;Lecture;;;;Pdf;;/uploads/lectures/62/55201b2d-9c18-485c-8b09-9b4c12c1410c.pdf;;;;;;;;;Auto-generated transcript...;;;2025-05-02 15:10:23;;;;;;0;10.0;Pending;
228;24;Python for Data Science;;7;1;;62.0;6;2025-08-13 22:35:06;2025-08-29 22:35:06;Lecture;;;;Pdf;;/uploads/lectures/24/f369d199-10dd-4734-812a-e4171f695392.pdf;;;;;;;;;;;;;;;;;;1;10.0;Done;
1426;135;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;7;1;2024-07-17 19:52:23;;8;2024-05-31 19:52:23;2024-06-11 19:52:23;Lecture;;;AI summary for Cybersecurity Fundamentals;Pdf;;/uploads/lectures/135/30c022d7-667c-4ca5-93ae-1e09edcd7071.pdf;;;;;;;/uploads/thumbnails/c0851b52-f3e0-4b15-847b-c43c0e40a406.jpg;;;;;;;;;;;0;30.0;Failed;
1416;133;Concurrency;;3;0;2024-12-07 01:30:30;57.0;7;2024-10-26 01:30:30;2024-12-09 01:30:30;Assignment;/uploads/extra/575fd81f-0041-46fb-a712-e6ae061ec1fd.pdf;;AI summary for Concurrency;;;;Auto;Please complete the assignment carefully.;10.0;4.8;;;;;Auto-generated transcript...;0.0;;2024-10-28 01:30:30;;;;;;0;;Failed;
1173;113;Sorting Algorithms;Description for Sorting Algorithms;4;0;2024-06-07 18:04:03;;6;2024-05-08 18:04:03;2024-06-11 18:04:03;Lecture;;Summarize this lecture;AI summary for Sorting Algorithms;Video;;/uploads/lectures/113/d1e090d4-6825-43cd-a508-bb06bf25ed40.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;20.0;Failed;
1738;161;Network Protocols;Description for Network Protocols;22;0;;53.0;15;2025-04-17 04:18:48;2025-07-11 04:18:48;Lecture;;;;Pdf;;/uploads/lectures/161/448a443c-32cc-4a25-b3ba-b961626896d2.pdf;;;;;;;;;;;2025-04-18 04:18:48;;;;;;;0;;Failed;
258;25;Machine Learning Basics;;31;0;2024-01-02 00:00:53;;6;2023-11-21 00:00:53;;Lecture;;Summarize this lecture;;;;/uploads/lectures/25/0db7b41a-93ae-4cd9-817e-745f94f0cbcb.pdf;;;;;;;;;;;2023-11-22 00:00:53;2023-11-23 00:00:53;;;;;;0;60.0;Pending;
699;70;OOP Concepts;;9;1;;23.0;5;2023-12-10 08:41:11;2024-02-14 08:41:11;Lecture;;;;;;/uploads/lectures/70/615d0a9c-7fc1-4adc-baed-24dac3ca63d8.pdf;;;;;;;;;;;;2023-12-12 08:41:11;;;;;;0;10.0;Done;
1316;124;Machine Learning Basics;Description for Machine Learning Basics;4;1;2023-11-05 11:16:55;;1;2023-09-30 11:16:55;2023-10-09 11:16:55;Lecture;/uploads/extra/5298099d-9c24-471e-a81c-4d92b23ba6a7.pdf;;;Pdf;;/uploads/lectures/124/436ab8b8-be55-45c3-ad4c-359ecbf8a0c3.pdf;;;;;;;/uploads/thumbnails/3ab10ae6-7774-4633-a3b7-2941a62b8b2f.jpg;;;;;;;;;;;1;45.0;Done;
1382;130;SQL Joins;;17;1;;2.0;13;2024-01-25 22:06:59;2024-02-12 22:06:59;Assignment;;;AI summary for SQL Joins;;;;Manual;Please complete the assignment carefully.;100.0;64.7;;;/uploads/thumbnails/007d25f8-19fc-452f-93d3-768b2a1c58d6.jpg;;;0.0;;;;;;;;1;45.0;Failed;
484;46;REST APIs;;21;1;2022-07-18 07:20:57;11.0;11;2022-06-22 07:20:57;2022-07-03 07:20:57;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/46/fab6819a-7e35-43be-962a-7ba370ed1d79.pdf;;;;;;;;;;;;;;;;;;0;45.0;;
1495;142;REST APIs;;3;1;2024-01-16 07:50:04;73.0;3;2023-11-20 07:50:04;;Lecture;;;AI summary for REST APIs;Pdf;;/uploads/lectures/142/690d7972-14b9-4be1-a16d-5d7fd2387fa7.pdf;;;;;;;/uploads/thumbnails/1337a695-3af6-4537-86c3-bb4fa9321a2b.jpg;;;;;;;;;;;0;60.0;Failed;
530;50;Design Patterns;Description for Design Patterns;4;0;2026-02-04 19:46:19;32.0;9;2025-12-28 19:46:19;2026-03-06 19:46:19;Quiz;;;AI summary for Design Patterns;;Medium;;;;10.0;5.5;SingleLecture;;;10.0;;;;;20.0;3.0;0.0;0.0;1.0;1;10.0;Done;
1773;165;Neural Networks;Description for Neural Networks;10;1;2023-04-29 01:10:50;;5;2023-04-12 01:10:50;2023-06-22 01:10:50;Lecture;;;;Video;;/uploads/lectures/165/e88c68f8-437a-40f6-8511-6479cec827d9.pdf;;;;;;;/uploads/thumbnails/bf84ae73-c59a-4cce-982b-23da348accc8.jpg;;;;;;;;;;;1;20.0;Failed;
907;87;Neural Networks;;14;1;2024-05-15 21:03:41;;5;2024-05-07 21:03:41;;Quiz;;;AI summary for Neural Networks;;Hard;;;Please complete the quiz carefully.;10.0;5.3;SingleLecture;;;10.0;;;2024-05-08 21:03:41;;15.0;3.0;1.0;1.0;1.0;0;30.0;Pending;
1814;168;Cloud Architecture;Description for Cloud Architecture;9;1;;24.0;1;2023-05-15 19:00:53;;Assignment;;;AI summary for Cloud Architecture;;;;;Please complete the assignment carefully.;25.0;11.5;;;;;;1.0;;;;;;;;1;10.0;Done;
2058;787;Linked Lists;Description for Linked Lists;18;1;;15.0;14;2024-03-19 00:43:17;2024-05-13 00:43:17;Lecture;;;AI summary for Linked Lists;Pdf;;/uploads/lectures/191/fe3a125e-b327-4887-974a-e937e8a50ed0.pdf;;;;;;;/uploads/thumbnails/07efaf23-d3fa-4c58-9a06-7c8701703a33.jpg;;;;;;;;;;;1;15.0;Done;
125;14;;Description for OOP Concepts;3;0;2022-09-20 20:55:28;;2;2022-08-30 20:55:28;2022-10-03 20:55:28;Lecture;;;;Pdf;;/uploads/lectures/14/f1036f53-3e05-498c-8e55-1d03044def82.pdf;;;;;;;/uploads/thumbnails/486f51a7-a3f2-4a26-8baf-c9e0226881bf.jpg;;;;;;;;;;;0;5.0;Done;
381;36;Big Data Overview;Description for Big Data Overview;15;1;2024-12-08 04:30:10;;6;2024-10-19 04:30:10;2024-10-29 04:30:10;Lecture;/uploads/extra/9c433833-3cdd-4542-b885-a0676fdba91a.pdf;Summarize this lecture;AI summary for Big Data Overview;Video;;/uploads/lectures/36/30efdd0b-3a85-4507-9ba9-a7b205de1a0e.pdf;;;;;;;/uploads/thumbnails/5d5d9aa3-f45f-4904-a9c0-44d86ec13393.jpg;;;;;;;;;;;1;15.0;Pending;
561;53;Sorting Algorithms;;17;1;2025-07-17 01:53:08;79.0;9;2025-05-22 01:53:08;;Lecture;;;AI summary for Sorting Algorithms;Pdf;;/uploads/lectures/53/55484b47-5bc1-4354-8863-6f475934349f.pdf;;;;;;;;;;;;;;;;;;0;15.0;Failed;
448;43;Linked Lists;Description for Linked Lists;12;1;;;12;2026-04-19 23:16:02;2026-04-22 23:16:02;Quiz;/uploads/extra/11dcd3d6-6777-4443-b4a8-e5d89a2d8366.pdf;;AI summary for Linked Lists;;Easy;;;Please complete the quiz carefully.;100.0;53.3;FullCourse;;;100.0;;;2026-04-20 23:16:02;2026-04-21 23:16:02;60.0;2.0;1.0;1.0;1.0;0;10.0;Done;
1298;121;Memory Management;Description for Memory Management;17;1;2025-09-21 21:41:58;;10;2025-08-11 21:41:58;2025-09-16 21:41:58;Assignment;;Summarize this lecture;;;;;Auto;Please complete the assignment carefully.;10.0;5.0;;;;;;1.0;;2025-08-13 21:41:58;;;;;;1;5.0;Failed;/uploads/assignments/b10a49b2-362a-45f0-af15-506b0a9cf1e7.pdf
1131;110;OOP Concepts;Description for OOP Concepts;1;1;;20.0;4;2025-02-06 04:31:03;2025-05-04 04:31:03;Assignment;/uploads/extra/9300cbfc-ef84-4874-a588-b9338e8491a4.pdf;;;;;;;Please complete the assignment carefully.;50.0;27.0;;;;;Auto-generated transcript...;0.0;;;;;;;;0;;Done;
278;27;Introduction to the Course;;33;1;2026-04-01 21:06:31;;8;2026-02-21 21:06:31;2026-04-18 21:06:31;Lecture;;Summarize this lecture;;Video;;/uploads/lectures/27/702f2e60-eae1-4f4c-ae58-9ed50251bc09.pdf;;;;;;;;;;;2026-02-22 21:06:31;;;;;;;0;45.0;;
116;12;Indexing & Performance;;10;1;;;2;2023-10-03 02:42:33;2023-10-27 02:42:33;Lecture;;;;Pdf;;/uploads/lectures/12/f7a1e8e1-453f-4c55-a4e8-d11a88e13a19.pdf;;;;;;;;;;;;;;;;;;0;5.0;;
1272;119;Search Algorithms;;23;1;;;5;2024-03-21 23:47:15;2024-03-30 23:47:15;Assignment;;Summarize this lecture;;;;;;Please complete the assignment carefully.;20.0;12.6;;;;;;1.0;;;;;;;;0;45.0;Failed;
1232;117;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;16;1;;;13;2022-10-28 16:30:43;2022-12-13 16:30:43;Quiz;;;AI summary for Cybersecurity Fundamentals;;;;;;20.0;11.8;SingleLecture;;;20.0;Auto-generated transcript...;;;;45.0;1.0;0.0;1.0;0.0;1;30.0;;
357;33;Big Data Overview;Description for Big Data Overview;20;1;;36.0;5;2023-10-04 15:24:51;2023-12-07 15:24:51;Lecture;;;;Pdf;;/uploads/lectures/33/73cdc24e-60a9-494e-9a38-69ca280e8b74.pdf;;;;;;;;;;;;2023-10-06 15:24:51;;;;;;0;15.0;Done;
1893;176;Sorting Algorithms;;16;1;;31.0;11;2025-11-09 14:28:36;2025-12-21 14:28:36;Lecture;;;;;;/uploads/lectures/176/3ef0bf3b-a72e-4eb1-8545-459ebb7f3aad.pdf;;;;;;;;;;;;;;;;;;1;60.0;Failed;
21;2;Trees and Graphs;Description for Trees and Graphs;20;0;;60.0;7;2025-06-24 09:24:06;2025-09-07 09:24:06;Quiz;;;AI summary for Trees and Graphs;;Easy;;;Please complete the quiz carefully.;100.0;56.1;MultiLecture;[6, 6];;100.0;Auto-generated transcript...;;2025-06-25 09:24:06;;15.0;1.0;1.0;1.0;0.0;0;15.0;Failed;
923;89;Ethics in AI;Description for Ethics in AI;4;1;2023-12-23 00:16:34;46.0;8;2023-11-01 00:16:34;;Lecture;;;;Pdf;;/uploads/lectures/89/5e0a9a3e-cec5-48bd-af5f-8d9fbd618571.pdf;;;;;;;;;;;2023-11-02 00:16:34;2023-11-03 00:16:34;;;;;;0;15.0;;
96;9;OS Scheduling;Description for OS Scheduling;27;1;;46.0;5;2022-12-13 08:10:41;2023-02-07 08:10:41;Lecture;;Summarize this lecture;AI summary for OS Scheduling;Video;;/uploads/lectures/9/4eb71ea6-94e0-4679-aac9-ee2212f8583d.pdf;;;;;;;/uploads/thumbnails/114cfdde-4e01-4a2e-a94e-874ec2e12973.jpg;;;;;;;;;;;0;10.0;;
1826;169;Concurrency;Description for Concurrency;19;1;;24.0;3;2022-08-23 20:25:19;2022-10-29 20:25:19;Lecture;;Summarize this lecture;AI summary for Concurrency;Video;;/uploads/lectures/169/02d1c675-4313-4296-b4d3-956ec36c2a93.pdf;;;;;;;;;;;;;;;;;;0;30.0;;
144;17;Computer Vision Intro;Description for Computer Vision Intro;2;0;;;6;2025-06-02 14:36:42;2025-06-20 14:36:42;Lecture;;Summarize this lecture;AI summary for Computer Vision Intro;;;/uploads/lectures/17/6671038a-3a8e-4288-9775-45e590553db4.pdf;;;;;;;/uploads/thumbnails/90a11a36-f855-4c2e-b8ec-14fafd72d290.jpg;;;;;;;;;;;0;60.0;Pending;
1045;101;Concurrency;;4;1;2025-09-28 19:48:21;;3;2025-08-07 19:48:21;2025-08-09 19:48:21;Lecture;;;AI summary for Concurrency;Pdf;;/uploads/lectures/101/998a3106-1ef4-420e-8323-6b1274defded.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;1;45.0;Pending;
1853;172;Python for Data Science;Description for Python for Data Science;10;0;2025-02-10 07:13:03;14.0;10;2025-01-06 07:13:03;2025-02-04 07:13:03;Lecture;;;AI summary for Python for Data Science;Video;;/uploads/lectures/172/a58af23d-ff53-4c50-a159-cb22b58582bd.pdf;;;;;;;/uploads/thumbnails/fbb08386-63a8-4897-ad7e-11c166581ca2.jpg;;;;;2025-01-08 07:13:03;;;;;;1;30.0;Pending;
755;75;Trees and Graphs;;3;1;;;5;2023-07-21 20:58:56;2023-10-13 20:58:56;Lecture;;;;Pdf;;/uploads/lectures/75/5219d373-4ee3-49a9-814a-a3f9a3cdc3ca.pdf;;;;;;;/uploads/thumbnails/de194692-15ea-461d-9551-31a8cac3325b.jpg;;;;;;;;;;;0;10.0;Pending;
209;22;Memory Management;Description for Memory Management;14;1;2024-06-24 01:36:15;;7;2024-06-01 01:36:15;2024-08-28 01:36:15;Assignment;;;;;;;;Please complete the assignment carefully.;50.0;23.5;;;;;;1.0;;;;;;;;0;45.0;Pending;/uploads/assignments/99f6af92-b31e-4b2f-ac78-4c4b5ceca944.pdf
1575;148;Indexing & Performance;Description for Indexing & Performance;12;1;;;2;2024-10-29 06:48:05;2025-01-09 06:48:05;Quiz;;;AI summary for Indexing & Performance;;Medium;;;Please complete the quiz carefully.;25.0;14.1;SingleLecture;;;25.0;;;;;45.0;3.0;1.0;1.0;1.0;0;60.0;Pending;
2106;197;SQL Joins;;7;1;;73.0;7;2026-01-14 06:47:03;2026-02-23 06:47:03;Quiz;;Summarize this lecture;;;Easy;;;Please complete the quiz carefully.;25.0;13.0;FullCourse;[1490, 1490, 1490];;25.0;;;;2026-01-16 06:47:03;30.0;1.0;1.0;0.0;0.0;0;;Failed;
2109;198;Indexing & Performance;;5;0;2026-01-02 07:26:28;61.0;15;2025-12-23 07:26:28;2026-02-28 07:26:28;Lecture;;;;Video;;/uploads/lectures/198/b697822c-6e33-4265-9bbf-911faa82de0f.pdf;;;;;;;;;;;2025-12-24 07:26:28;;;;;;;0;45.0;Done;
2004;187;Design Patterns;Description for Design Patterns;7;0;;;14;2023-08-29 11:28:08;2023-09-01 11:28:08;Lecture;;;AI summary for Design Patterns;;;/uploads/lectures/187/be8e2470-3c41-4cbb-a834-5d798b361d5b.pdf;;;;;;;/uploads/thumbnails/b4421b7c-4e73-46a9-9afe-3707e85c2480.jpg;;;;2023-08-30 11:28:08;2023-08-31 11:28:08;;;;;;1;10.0;;
2046;190;Ethics in AI;Description for Ethics in AI;22;0;;;3;2024-02-25 03:39:49;2024-03-06 03:39:49;Lecture;/uploads/extra/1acc8e1e-8cb9-48cd-9a32-62d6c3b7e58a.pdf;;;Pdf;;/uploads/lectures/190/6440ff77-da26-46fb-977e-4b9ab1ed607a.pdf;;;;;;;;;;;;2024-02-27 03:39:49;;;;;;0;5.0;Pending;
1405;132;Introduction to the Course;;11;0;;52.0;6;2023-06-12 20:27:45;2023-08-10 20:27:45;Assignment;;Summarize this lecture;;;;;;Please complete the assignment carefully.;25.0;12.5;;;;;;1.0;;2023-06-14 20:27:45;;;;;;0;;Pending;
944;90;Linked Lists;Description for Linked Lists;17;1;;;8;2025-08-03 15:50:39;;Lecture;/uploads/extra/fff5b77e-2e82-4e29-93c0-272bf99b4556.pdf;;AI summary for Linked Lists;Video;;/uploads/lectures/90/242941e3-608e-463c-9467-aeecbca4d928.pdf;;;;;;;/uploads/thumbnails/0e8002fd-ac75-4d9c-8141-e921912ba31a.jpg;;;;;;;;;;;0;20.0;Pending;
1550;146;Indexing & Performance;Description for Indexing & Performance;14;1;2022-09-27 07:31:08;65.0;8;2022-09-09 07:31:08;2022-10-12 07:31:08;Lecture;;;AI summary for Indexing & Performance;Pdf;;/uploads/lectures/146/e1d667ec-70c2-4234-a359-765becc90ffc.pdf;;;;;;;/uploads/thumbnails/282c7a59-4018-4a48-babc-c51d8b112f8c.jpg;;;;2022-09-10 07:31:08;;;;;;;0;30.0;Done;
1453;138;Search Algorithms;;28;1;2025-10-22 17:12:03;47.0;9;2025-09-27 17:12:03;2025-11-24 17:12:03;Quiz;;Summarize this lecture;AI summary for Search Algorithms;;Hard;;;Please complete the quiz carefully.;100.0;63.1;MultiLecture;;/uploads/thumbnails/f3f80a9d-965d-40ee-b6f4-9a6583b8c72c.jpg;100.0;;;;2025-09-29 17:12:03;;1.0;1.0;0.0;1.0;0;15.0;;
376;36;Indexing & Performance;;5;0;2024-12-26 01:56:17;38.0;5;2024-11-11 01:56:17;2024-11-20 01:56:17;Lecture;;;AI summary for Indexing & Performance;Pdf;;/uploads/lectures/36/9cf22069-6d8e-44a8-9f32-2d14d0121243.pdf;;;;;;;;;;;2024-11-12 01:56:17;;;;;;;0;60.0;Done;
1744;162;Network Protocols;Description for Network Protocols;5;1;2025-06-20 10:00:54;75.0;15;2025-06-13 10:00:54;2025-07-26 10:00:54;Quiz;;;AI summary for Network Protocols;;Hard;;;Please complete the quiz carefully.;50.0;27.6;SingleLecture;;;50.0;;;;2025-06-15 10:00:54;90.0;;1.0;0.0;1.0;0;10.0;Failed;
607;60;Encryption Methods;Description for Encryption Methods;5;1;2022-06-20 13:47:16;;5;2022-05-18 13:47:16;2022-08-15 13:47:16;Lecture;;;;Pdf;;/uploads/lectures/60/33a1519e-f544-4f01-b33e-2b40620a3c0f.pdf;;;;;;;;;;;;2022-05-20 13:47:16;;;;;;0;20.0;Done;
1233;117;;Description for Neural Networks;19;1;2022-11-07 10:59:27;75.0;4;2022-10-19 10:59:27;2022-10-25 10:59:27;Quiz;;;;;;;;Please complete the quiz carefully.;100.0;52.2;SingleLecture;;;100.0;;;;;30.0;1.0;0.0;0.0;0.0;0;5.0;Pending;
1376;130;Encryption Methods;Description for Encryption Methods;5;0;;;10;2024-04-24 00:01:09;2024-06-30 00:01:09;Lecture;;;AI summary for Encryption Methods;;;/uploads/lectures/130/87988665-f631-4c04-9c6e-b25c7f7ecf46.pdf;;;;;;;/uploads/thumbnails/9b830cc2-c800-452e-895e-93d8f273f195.jpg;;;;;2024-04-26 00:01:09;;;;;;0;45.0;;
1620;152;Indexing & Performance;Description for Indexing & Performance;2;1;;57.0;15;2024-05-14 06:30:33;2024-07-29 06:30:33;Lecture;;;AI summary for Indexing & Performance;Pdf;;/uploads/lectures/152/022edbbc-234d-470c-9704-b26850717cd2.pdf;;;;;;;;;;;;;;;;;;0;5.0;Done;
883;85;Web Development Basics;Description for Web Development Basics;34;1;2025-07-08 22:39:35;;13;2025-06-30 22:39:35;2025-08-27 22:39:35;Lecture;/uploads/extra/ef66eae7-24a8-48b9-9782-a01f1321c93a.pdf;;;Pdf;;/uploads/lectures/85/402bdc54-1822-4e6f-a644-1fabad471515.pdf;;;;;;;/uploads/thumbnails/c0cf936f-9a5b-424e-8330-e1a6ef001429.jpg;;;;;2025-07-02 22:39:35;;;;;;1;15.0;Done;
1660;155;Dynamic Programming;Description for Dynamic Programming;17;1;;78.0;15;2025-05-30 00:35:18;2025-07-09 00:35:18;Quiz;;Summarize this lecture;;;Hard;;;;25.0;11.6;MultiLecture;;/uploads/thumbnails/4edefe3b-693f-4982-a201-217041791b02.jpg;25.0;Auto-generated transcript...;;;2025-06-01 00:35:18;15.0;2.0;0.0;0.0;1.0;0;20.0;Pending;
168;19;OOP Concepts;;9;0;2023-05-23 09:58:28;;1;2023-04-28 09:58:28;2023-06-20 09:58:28;Lecture;/uploads/extra/64a11854-ac40-4b16-954a-d56d30856c33.pdf;;;Pdf;;/uploads/lectures/19/7a3f055d-4805-4baa-8510-e570c59d067a.pdf;;;;;;;;;;;2023-04-29 09:58:28;;;;;;;0;30.0;Done;
1621;152;Web Development Basics;Description for Web Development Basics;3;1;2024-10-05 23:04:50;46.0;3;2024-09-19 23:04:50;2024-09-29 23:04:50;Lecture;;;;Pdf;;/uploads/lectures/152/d09bf852-9574-417a-bd2a-92f40a73cbe3.pdf;;;;;;;/uploads/thumbnails/fb15e56a-d12d-40c0-b2a5-87569f43386c.jpg;;;;2024-09-20 23:04:50;;;;;;;0;;Pending;
