Id;UserId;Title;Body;Type;IsRead;ReadAt;EmailSent;EmailSentAt;ReferenceActivityId;CreatedAt
6441;180.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-05-23 22:38:21;1;2022-05-23 05:53:21;;2022-05-23 05:38:21
2072;1869.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2023-08-06 07:15:00;;2023-08-06 06:47:00
13561;1083.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;250.0;2023-04-21 23:39:47
6866;1907.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-08-29 17:32:12;1;2024-08-28 02:51:12;391.0;2024-08-28 02:32:12
10659;1428.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2023-10-28 20:34:13;0;2023-10-26 23:03:13;;2023-10-26 22:34:13
8165;110.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-10-29 04:32:26;1;2022-10-28 12:58:26;347.0;2022-10-28 12:32:26
10821;293.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2024-12-20 22:03:13;2120.0;2024-12-20 22:00:13
2558;1774.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;;2022-10-13 17:48:49
1439;1723.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2025-12-08 13:15:31;1;2025-12-07 04:23:31;1471.0;2025-12-07 04:15:31
10252;86.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;;2025-11-29 11:20:34
10185;920.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2025-12-16 23:01:15;1;2025-12-15 12:08:15;2149.0;2025-12-15 12:01:15
1965;2005.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;1;2025-07-14 18:37:34;;2025-07-14 18:12:34
420;432.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-12-03 05:46:47;1;2022-12-01 11:56:47;;2022-12-01 11:46:47
11368;802.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2024-09-01 23:47:21;1482.0;2024-09-01 23:31:21
13953;728.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;2026-03-04 17:04:16;;2026-03-04 16:39:16
6491;1822.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2026-01-12 06:59:59;1945.0;2026-01-12 06:42:59
4078;928.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-02-28 14:13:48;;2022-02-28 13:43:48
11480;1294.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2026-02-27 00:26:31;2020.0;2026-02-27 00:00:31
318;152.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2025-04-11 08:00:14;1565.0;2025-04-11 07:47:14
13636;482.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2026-01-29 02:38:02;;2026-01-29 02:17:02
3935;422.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-04-26 16:11:59;1;2022-04-26 10:37:59;1265.0;2022-04-26 10:11:59
1340;243.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-04-06 00:29:22;1;2022-04-04 04:31:22;;2022-04-04 04:29:22
8578;700.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2022-08-31 00:17:02;;2022-08-31 00:08:02
3566;118.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-11-25 18:47:02;2088.0;2023-11-25 18:31:02
4979;1195.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2022-06-07 23:04:07;737.0;2022-06-07 22:36:07
6533;394.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;;2024-10-18 20:06:26
9354;231.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-10-05 00:39:50;1;2024-10-03 02:49:50;;2024-10-03 02:39:50
3547;793.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;0;;0;2023-04-25 05:43:55;443.0;2023-04-25 05:17:55
10871;1701.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-11-08 21:39:53;1;2022-11-06 11:45:53;;2022-11-06 11:39:53
11919;1527.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;2024-03-12 10:50:32;1237.0;2024-03-12 10:49:32
802;389.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;0;2024-10-25 17:21:00;643.0;2024-10-25 17:13:00
11995;1368.0;Notification: AssignmentDue;;AssignmentDue;1;2025-12-22 23:34:15;0;2025-12-21 07:02:15;112.0;2025-12-21 06:34:15
13486;1704.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2025-03-25 05:29:03;;2025-03-25 05:09:03
974;1323.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;;;2022-10-12 01:29:32
10769;1472.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;2024-04-02 12:49:37;931.0;2024-04-02 12:41:37
3283;1963.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2024-09-18 15:36:08;;2024-09-18 15:23:08
2556;1774.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2022-10-21 08:31:44;;2022-10-21 08:17:44
1278;2032.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2026-02-10 19:30:20;1;;;2026-02-09 23:30:20
6830;767.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;2025-07-01 15:21:54;1;2025-06-29 02:47:54;493.0;2025-06-29 02:21:54
11736;1347.0;Notification: NewLecture;;NewLecture;1;;0;2022-01-08 19:26:45;;2022-01-08 19:08:45
7127;1685.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-08-25 19:16:05;1;2022-08-23 04:27:05;;2022-08-23 04:16:05
226;1936.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-05-16 13:00:32;1;2023-05-15 09:27:32;;2023-05-15 09:00:32
2755;979.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;;;2025-09-24 16:32:55
1942;1390.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2023-07-26 10:48:54;856.0;2023-07-26 10:35:54
254;868.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-06-14 14:19:29;224.0;2025-06-14 14:12:29
3970;1073.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;1011.0;2024-07-19 09:39:55
7946;1393.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;0;;1;2022-07-02 06:59:38;1623.0;2022-07-02 06:39:38
1036;290.0;Notification: Reminder;You have a new reminder available.;Reminder;0;;0;2023-04-03 21:39:39;1320.0;2023-04-03 21:35:39
11838;880.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2023-08-29 11:07:51;317.0;2023-08-29 11:01:51
13160;574.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2022-05-05 06:53:20;;2022-05-05 06:27:20
12526;582.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2023-07-03 00:59:23;1698.0;2023-07-03 00:32:23
4269;153.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;2025-04-07 16:29:50;1196.0;2025-04-07 16:09:50
11719;704.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2024-04-12 21:42:38;0;2024-04-12 07:09:38;864.0;2024-04-12 06:42:38
11400;676.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2023-12-02 03:47:56;1224.0;2023-12-02 03:28:56
11320;830.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-10-22 01:40:18;0;2025-10-21 05:07:18;1769.0;2025-10-21 04:40:18
4074;928.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2024-12-26 07:20:14;0;2024-12-26 02:50:14;1032.0;2024-12-26 02:20:14
10401;875.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-10-16 22:47:44;1983.0;2022-10-16 22:23:44
10592;1249.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;0;;1;2024-08-25 02:39:16;535.0;2024-08-25 02:10:16
9378;904.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2022-06-08 20:37:59;1914.0;2022-06-08 20:13:59
5148;1096.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2024-06-11 00:20:17;1828.0;2024-06-11 00:07:17
6534;394.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2025-12-16 22:04:40;0;2025-12-14 03:15:40;;2025-12-14 03:04:40
6853;222.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2024-07-07 07:03:42;2066.0;2024-07-07 06:47:42
10376;454.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;551.0;2023-06-11 16:39:51
5250;446.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-12-01 23:11:43;;2022-12-01 22:42:43
7915;151.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2025-08-30 09:28:24;1;2025-08-28 09:50:24;;2025-08-28 09:28:24
6299;1901.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2022-04-17 12:45:46;;2022-04-17 12:39:46
2985;1999.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-11-06 00:50:02;0;2022-11-03 19:07:02;;2022-11-03 18:50:02
10512;471.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;1;2024-01-13 17:16:46;;2024-01-13 17:07:46
6910;1736.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-04-16 23:08:44;;2023-04-16 22:51:44
2251;1873.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;2024-09-03 10:37:18;;2024-09-03 10:25:18
8701;1710.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2023-04-14 23:52:28;0;2023-04-14 19:22:28;1118.0;2023-04-14 18:52:28
12177;1493.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;1119.0;2022-05-06 20:59:34
2996;1657.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;;1995.0;2022-01-27 18:16:09
10945;1592.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;;;2025-07-08 23:47:20
9541;1492.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2024-03-22 04:47:10;1;2024-03-19 22:14:10;969.0;2024-03-19 21:47:10
10670;21.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2024-07-15 18:19:42;1113.0;2024-07-15 17:57:42
8634;965.0;Notification: QuizAvailable;;QuizAvailable;1;2024-07-28 19:35:19;1;2024-07-28 05:54:19;649.0;2024-07-28 05:35:19
4108;1021.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-12-05 19:54:41;1;2024-12-04 13:21:41;722.0;2024-12-04 12:54:41
10511;190.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;;674.0;2022-08-25 05:21:49
5722;258.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2023-06-19 22:08:00;164.0;2023-06-19 22:06:00
799;463.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2025-03-24 04:08:41;1812.0;2025-03-24 03:54:41
6442;1338.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-04-22 23:32:15;1603.0;2023-04-22 23:31:15
6975;2045.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-06-21 18:49:11;1;2024-06-19 02:54:11;1747.0;2024-06-19 02:49:11
3280;348.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-06-28 01:05:46;1;;;2022-06-25 02:05:46
10746;1622.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2022-04-09 20:31:26;81.0;2022-04-09 20:06:26
6248;693.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2024-07-17 00:54:59;1;2024-07-16 21:15:59;1772.0;2024-07-16 20:54:59
4259;1336.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;2024-09-04 19:42:40;;2024-09-04 19:15:40
7568;322.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2026-02-22 01:30:50;;2026-02-22 01:03:50
1681;1670.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2024-03-26 03:45:00;;2024-03-26 03:43:00
7731;1562.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2023-02-28 12:46:16;1938.0;2023-02-28 12:23:16
9099;1231.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2024-12-07 18:12:38;;2024-12-07 17:45:38
9800;1106.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;2022-07-11 04:28:44;93.0;2022-07-11 04:20:44
13853;349.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;1587.0;2025-03-18 11:38:53
8922;532.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2026-02-08 08:59:00;;2026-02-08 08:35:00
508;3.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;0;;0;;1107.0;2024-07-14 07:31:07
2083;1782.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-11-16 04:55:03;1;;159.0;2022-11-13 09:55:03
2930;1174.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;;2025-01-03 17:18:44
9757;1885.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2024-11-26 22:50:50;1;2024-11-24 01:19:50;1965.0;2024-11-24 00:50:50
6967;514.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-03-24 00:11:53;1;;1872.0;2022-03-22 16:11:53
4891;1200.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2025-09-03 14:23:37;1;;953.0;2025-09-02 22:23:37
5753;555.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2022-12-06 08:34:49;1;2022-12-05 16:04:49;587.0;2022-12-05 15:34:49
6516;703.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-03-27 22:48:24;0;2022-03-27 21:13:24;;2022-03-27 20:48:24
7587;8.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;1;2026-02-27 17:03:37;255.0;2026-02-27 16:44:37
1137;730.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2023-03-14 15:37:41;0;;;2023-03-13 09:37:41
2160;696.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-07-21 09:21:54;968.0;2023-07-21 08:55:54
8422;2017.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-07-01 15:55:22;786.0;2023-07-01 15:31:22
6597;142.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2022-09-09 18:48:01;254.0;2022-09-09 18:23:01
6154;972.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;;;2022-04-25 20:03:46
11370;802.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-01-26 01:50:30;1054.0;2022-01-26 01:38:30
13860;349.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2025-01-23 02:18:57;337.0;2025-01-23 01:52:57
6588;23.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;1;;;2025-11-08 21:24:52
497;1790.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2025-09-23 20:28:22;223.0;2025-09-23 20:05:22
3192;1545.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2025-07-20 15:01:06;;2025-07-20 14:35:06
9556;1987.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-05-25 13:52:13;1;2022-05-23 07:15:13;;2022-05-23 06:52:13
12641;259.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2022-08-16 04:43:25;;2022-08-16 04:40:25
5374;1965.0;Notification: NewLecture;;NewLecture;1;;1;2024-04-12 07:15:45;2217.0;2024-04-12 07:11:45
2545;1515.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2023-09-14 14:03:17;1;2023-09-12 20:33:17;1615.0;2023-09-12 20:03:17
7748;1531.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;;;2022-03-22 05:22:05
3263;1401.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;;57.0;2024-08-09 00:55:13
8282;1183.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2022-09-22 03:16:31;1452.0;2022-09-22 02:50:31
5856;1435.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-04-05 05:53:25;0;2024-04-04 14:55:25;;2024-04-04 14:53:25
13363;183.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-04-10 17:41:36;1;2025-04-08 07:50:36;500.0;2025-04-08 07:41:36
10433;1944.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2025-11-06 18:34:06;;2025-11-06 18:25:06
9352;231.0;Notification: AssignmentDue;;AssignmentDue;0;;1;;1660.0;2025-01-31 12:57:25
635;478.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2024-10-20 09:03:03;1583.0;2024-10-20 09:01:03
9306;1614.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;2025-04-27 02:26:05;0;2025-04-26 21:39:05;884.0;2025-04-26 21:26:05
13009;528.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;1;2022-06-10 22:08:23;;2022-06-10 21:46:23
10622;1810.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-12-10 23:09:10;1302.0;2022-12-10 22:42:10
