Id;ActivityId;StudentId;Status;ProgressPercent;FirstAccessedAt;LastAccessedAt;TotalTimeSpentSeconds;CompletedAt
11944;2073;947.0;InProgress;40;2025-06-13 19:08:34;2025-07-31 19:08:34;3367.0;
21894;390;3023.0;Completed;100;2022-11-04 05:56:21;2022-11-28 05:56:21;1053.0;2022-11-28 05:56:21
13002;1654;3774.0;Completed;100;2025-06-30 07:09:15;2025-07-20 07:09:15;3635.0;2025-07-20 07:09:15
25243;1178;3538.0;InProgress;34;2022-08-31 23:20:36;2022-11-04 23:20:36;1903.0;
16062;1311;3723.0;NotStarted;0;;;;
12448;663;;NotStarted;0;;;;
13370;1569;552.0;Completed;100;2023-05-21 11:07:28;2023-08-18 11:07:28;1952.0;2023-08-18 11:07:28
7727;1428;520.0;NotStarted;0;;;;
22365;1663;1888.0;Completed;100;2025-01-06 04:50:48;2025-03-06 04:50:48;5768.0;2025-03-06 04:50:48
3162;1099;2673.0;NotStarted;0;;;;
22017;1841;2440.0;InProgress;40;2023-09-03 14:32:05;2023-09-24 14:32:05;1911.0;
4371;878;481.0;Completed;100;2023-01-14 12:25:02;2023-03-31 12:25:02;4573.0;2023-03-31 12:25:02
17472;635;1387.0;Completed;100;2024-03-09 22:48:58;2024-05-19 22:48:58;5069.0;2024-05-19 22:48:58
3281;1766;227.0;Completed;100;2023-06-01 18:23:46;2023-08-27 18:23:46;1703.0;2023-08-27 18:23:46
24838;1666;1710.0;Completed;100;2024-08-16 03:50:01;2024-10-19 03:50:01;5845.0;2024-10-19 03:50:01
8221;2048;3296.0;InProgress;50;2023-01-31 04:46:25;2023-05-21 04:46:25;3509.0;
725;2120;3737.0;Completed;100;2023-11-02 15:54:36;2023-12-04 15:54:36;1668.0;2023-12-04 15:54:36
18671;1454;331.0;Completed;100;2023-09-04 01:33:44;2023-10-29 01:33:44;2253.0;2023-10-29 01:33:44
26788;1097;2849.0;InProgress;68;2025-07-17 19:08:21;2025-10-22 19:08:21;299.0;
22602;943;4516.0;Completed;55;2025-03-24 15:15:06;2025-04-29 15:15:06;;2025-04-29 15:15:06
1447;734;344.0;Completed;82;2022-11-15 15:11:17;2023-02-02 15:11:17;6322.0;2023-02-02 15:11:17
1479;1097;2513.0;Completed;100;2022-07-02 21:37:56;2022-08-13 21:37:56;2990.0;2022-08-13 21:37:56
17776;2206;1750.0;Completed;100;2025-03-15 15:52:24;2025-06-05 15:52:24;696.0;2025-06-05 15:52:24
15367;1312;4941.0;Completed;100;2023-12-16 11:17:35;2024-02-02 11:17:35;1423.0;2024-02-02 11:17:35
11910;2104;1004.0;InProgress;90;2025-07-12 05:22:23;2025-08-13 05:22:23;779.0;
17549;668;2470.0;Completed;100;2023-09-09 14:34:08;2023-09-25 14:34:08;1855.0;2023-09-25 14:34:08
5921;1723;645.0;Completed;100;2023-07-05 21:42:45;2023-08-26 21:42:45;6227.0;2023-08-26 21:42:45
23920;370;1570.0;InProgress;82;2025-09-14 00:17:11;;2686.0;
21111;364;1824.0;Completed;100;2023-10-30 14:04:25;2024-01-26 14:04:25;;2024-01-26 14:04:25
9553;361;422.0;Completed;100;2025-12-16 09:12:36;2026-02-24 09:12:36;4003.0;2026-02-24 09:12:36
3502;1281;;Completed;100;2025-01-14 10:18:06;2025-02-10 10:18:06;3547.0;2025-02-10 10:18:06
11182;586;1931.0;Completed;100;2024-10-28 18:18:38;;4675.0;2024-11-03 18:18:38
15300;104;3317.0;Completed;100;2025-07-08 10:29:42;2025-07-21 10:29:42;3935.0;2025-07-21 10:29:42
20155;1356;4115.0;Completed;100;2022-06-11 13:09:02;2022-07-21 13:09:02;5855.0;2022-07-21 13:09:02
12234;205;1910.0;Completed;100;2024-03-10 13:21:57;2024-04-24 13:21:57;5835.0;2024-04-24 13:21:57
1478;394;2513.0;InProgress;93;2023-05-05 13:48:00;2023-06-27 13:48:00;593.0;
26687;1980;2451.0;InProgress;88;2025-03-08 08:11:08;2025-03-17 08:11:08;801.0;
6119;1127;3593.0;Completed;100;2022-07-03 08:22:41;2022-09-14 08:22:41;646.0;2022-09-14 08:22:41
14603;689;2914.0;InProgress;48;2025-04-02 04:01:30;2025-06-25 04:01:30;1878.0;
5649;1434;1649.0;InProgress;78;2023-06-30 04:07:06;2023-07-16 04:07:06;3114.0;
23821;925;4323.0;NotStarted;0;;;;
25197;349;1832.0;Completed;100;2024-10-09 10:59:59;2024-11-21 10:59:59;4713.0;2024-11-21 10:59:59
23490;183;4054.0;Completed;100;2023-04-20 18:42:03;2023-07-30 18:42:03;1614.0;2023-07-30 18:42:03
17450;444;3052.0;InProgress;52;2024-04-05 05:32:37;2024-06-02 05:32:37;2420.0;
27150;99;3677.0;NotStarted;0;;;;
15790;1127;3308.0;Completed;100;2023-06-14 03:06:01;2023-09-26 03:06:01;;2023-09-26 03:06:01
11446;539;3931.0;Completed;100;2023-12-27 14:50:37;2024-01-29 14:50:37;3296.0;2024-01-29 14:50:37
18065;1984;2105.0;InProgress;65;2024-01-22 11:51:45;2024-02-03 11:51:45;643.0;
20633;677;592.0;InProgress;32;2024-02-24 17:19:36;2024-04-15 17:19:36;2200.0;
16251;1611;2000.0;Completed;100;2023-10-11 19:42:40;2023-11-01 19:42:40;4473.0;2023-11-01 19:42:40
24907;327;3815.0;InProgress;82;2022-11-11 07:42:08;2023-02-02 07:42:08;1963.0;
16881;422;2596.0;InProgress;19;2023-12-11 06:08:31;2023-12-13 06:08:31;1815.0;
2789;472;1565.0;InProgress;31;2022-07-23 06:40:00;2022-10-07 06:40:00;1531.0;
9146;1875;4427.0;NotStarted;0;;;;
5264;1259;4809.0;Completed;100;2024-11-27 22:41:33;2024-12-08 22:41:33;4632.0;2024-12-08 22:41:33
2686;1111;3851.0;InProgress;68;2023-07-05 09:08:14;2023-08-24 09:08:14;284.0;
10783;1664;3383.0;Completed;150;2025-09-14 01:28:08;2025-11-11 01:28:08;4374.0;2025-11-11 01:28:08
16519;346;1037.0;InProgress;63;2025-01-14 03:15:44;2025-04-15 03:15:44;3022.0;
2126;718;369.0;InProgress;64;2025-05-03 11:46:04;2025-07-19 11:46:04;2135.0;
12658;121;264.0;NotStarted;0;;;;
869;1765;4109.0;Completed;100;2025-09-02 05:02:41;2025-09-11 05:02:41;5820.0;2025-09-11 05:02:41
749;812;2703.0;Completed;100;2024-12-25 09:35:28;2025-02-17 09:35:28;861.0;2025-02-17 09:35:28
8343;1476;1310.0;Completed;100;2024-02-17 18:22:22;2024-02-17 18:22:22;5419.0;2024-02-17 18:22:22
2620;956;1583.0;Completed;100;2023-07-07 19:39:10;;5443.0;2023-07-21 19:39:10
19007;327;3772.0;Completed;100;2025-11-02 05:08:00;2025-12-18 05:08:00;629.0;2025-12-18 05:08:00
16331;2194;4212.0;InProgress;42;2024-10-24 10:50:40;2025-02-15 10:50:40;2444.0;
24813;909;3574.0;NotStarted;0;;;;
27048;1452;115.0;Completed;100;2022-09-05 06:30:43;2022-09-12 06:30:43;;2022-09-12 06:30:43
7420;336;4419.0;InProgress;90;2023-02-23 04:34:45;;2312.0;
10439;1212;3402.0;Completed;100;2025-04-02 03:38:57;2025-05-15 03:38:57;1184.0;2025-05-15 03:38:57
609;2206;3765.0;NotStarted;0;;;;
18167;437;2602.0;NotStarted;0;;;;
21653;836;;InProgress;68;2022-12-09 10:40:37;2023-02-18 10:40:37;378.0;
18514;726;;Completed;100;2025-09-08 03:04:37;2025-12-21 03:04:37;1406.0;2025-12-21 03:04:37
12176;1611;1257.0;Completed;100;2024-06-21 02:28:07;2024-09-30 02:28:07;1302.0;2024-09-30 02:28:07
10400;1671;170.0;InProgress;45;2024-07-04 07:32:26;;2262.0;
13644;228;2652.0;NotStarted;0;;;;
3693;1431;2610.0;InProgress;14;2023-05-04 05:56:48;2023-05-21 05:56:48;1637.0;
622;1462;1838.0;InProgress;34;2024-08-11 23:04:56;2024-11-23 23:04:56;2150.0;
244;103;2351.0;InProgress;88;2024-02-02 20:20:29;2024-05-04 20:20:29;2294.0;
2289;1432;1933.0;InProgress;34;2023-12-09 09:56:05;;891.0;
18621;1555;3751.0;Completed;100;2024-07-26 05:53:14;2024-09-20 05:53:14;2697.0;2024-09-20 05:53:14
6892;230;501.0;Completed;100;2022-09-30 22:10:29;;1656.0;2022-10-29 22:10:29
3541;346;4345.0;InProgress;17;2023-05-13 02:19:01;2023-05-31 02:19:01;1269.0;
14933;812;824.0;NotStarted;-5;;;;
22872;484;3212.0;InProgress;76;2025-10-05 05:53:02;;1659.0;
12438;598;316.0;Completed;100;2024-08-08 22:38:44;2024-08-13 22:38:44;4976.0;2024-08-13 22:38:44
1400;2077;1356.0;Completed;101;2025-09-24 06:22:54;2026-01-20 06:22:54;2255.0;2026-01-20 06:22:54
26863;2189;4963.0;Completed;100;2024-03-04 12:12:59;2024-03-19 12:12:59;1274.0;2024-03-19 12:12:59
4363;39;2733.0;Completed;100;2023-04-23 12:46:50;2023-07-05 12:46:50;3389.0;2023-07-05 12:46:50
9508;1030;3706.0;Completed;100;2025-05-28 16:39:03;2025-08-29 16:39:03;2826.0;2025-08-29 16:39:03
25369;1052;4133.0;Completed;100;2025-11-12 01:16:10;2026-01-24 01:16:10;6943.0;2026-01-24 01:16:10
26402;1824;2828.0;NotStarted;0;;;;
9597;1931;2307.0;NotStarted;101;;;;
2113;1037;369.0;NotStarted;0;;;;
4710;1375;817.0;Completed;100;2025-02-20 04:22:13;2025-02-27 04:22:13;1307.0;2025-02-27 04:22:13
2671;2073;3795.0;Completed;74;2026-01-31 04:26:15;2026-03-19 04:26:15;811.0;2026-03-19 04:26:15
16864;472;646.0;Completed;100;2024-03-24 01:44:27;2024-04-20 01:44:27;2331.0;2024-04-20 01:44:27
8332;477;2912.0;Completed;100;2024-03-11 00:07:16;2024-04-19 00:07:16;4629.0;2024-04-19 00:07:16
14750;390;3833.0;NotStarted;0;;;;
25271;518;438.0;InProgress;101;2022-07-09 13:00:43;2022-09-08 13:00:43;3411.0;
21194;2179;4641.0;InProgress;51;2022-11-29 22:39:07;2023-01-11 22:39:07;1559.0;
677;346;2812.0;Completed;100;2024-09-21 09:14:45;2025-01-17 09:14:45;1443.0;2025-01-17 09:14:45
8780;1215;1621.0;Completed;100;2023-04-02 19:58:08;2023-07-20 19:58:08;2336.0;2023-07-20 19:58:08
4641;455;578.0;InProgress;72;2025-04-12 16:09:16;2025-07-03 16:09:16;2423.0;
19646;824;1823.0;Completed;100;2025-03-24 02:36:12;2025-07-07 02:36:12;;2025-07-07 02:36:12
18755;74;3271.0;NotStarted;0;;;;
8112;879;3186.0;Completed;100;2022-10-20 18:48:09;2022-12-23 18:48:09;6702.0;2022-12-23 18:48:09
3855;270;1368.0;Completed;100;2022-10-27 22:37:01;2022-11-29 22:37:01;5381.0;2022-11-29 22:37:01
15069;2173;1234.0;Completed;100;2025-03-16 09:33:37;2025-04-06 09:33:37;5821.0;2025-04-06 09:33:37
20737;198;253.0;NotStarted;0;;;;
16922;718;3730.0;Completed;100;2023-05-14 08:07:57;2023-08-29 08:07:57;3650.0;2023-08-29 08:07:57
3665;445;4669.0;InProgress;55;2023-01-17 02:05:03;2023-04-17 02:05:03;;
5132;1430;4346.0;InProgress;73;2023-05-19 21:11:42;2023-07-03 21:11:42;226.0;
24705;496;244.0;NotStarted;0;;;;
12790;1306;4678.0;InProgress;50;2025-10-05 10:41:35;2026-01-21 10:41:35;1988.0;
4914;1405;4351.0;InProgress;58;2025-08-03 05:07:03;2025-10-09 05:07:03;3094.0;
9527;445;401.0;InProgress;16;2023-01-26 16:07:04;2023-05-10 16:07:04;3339.0;
3946;669;4176.0;NotStarted;0;;;;
5647;1029;1649.0;Completed;100;2022-06-23 00:34:07;2022-08-02 00:34:07;3447.0;2022-08-02 00:34:07
13501;553;2396.0;NotStarted;0;;;;
25561;2061;1132.0;Completed;100;2022-06-06 06:43:52;2022-09-16 06:43:52;4634.0;2022-09-16 06:43:52
7828;147;4832.0;NotStarted;0;;;;
14941;1494;824.0;InProgress;17;2025-01-09 07:43:39;2025-04-02 07:43:39;3270.0;
6871;1522;964.0;InProgress;999;2023-08-15 16:48:54;2023-11-24 16:48:54;3409.0;
9446;1100;1481.0;Completed;100;2024-12-14 12:19:35;2024-12-25 12:19:35;592.0;2024-12-25 12:19:35
4573;1017;2162.0;Completed;100;2024-03-31 01:41:06;2024-04-13 01:41:06;1930.0;2024-04-13 01:41:06
2019;1017;4779.0;Completed;100;2023-03-29 11:01:50;2023-05-30 11:01:50;5602.0;2023-05-30 11:01:50
7905;1841;2002.0;NotStarted;0;;;;
15130;210;3865.0;NotStarted;0;;;;
19970;1574;667.0;Completed;100;2026-01-09 01:14:16;2026-02-05 01:14:16;5189.0;2026-02-05 01:14:16
25146;1311;4817.0;NotStarted;0;;;;
17079;2035;1731.0;Completed;100;2024-07-10 15:05:58;2024-07-20 15:05:58;5315.0;2024-07-20 15:05:58
7182;1311;3505.0;Completed;100;2023-03-29 04:05:21;2023-04-09 04:05:21;3135.0;2023-04-09 04:05:21
4972;215;442.0;InProgress;18;2025-05-02 13:35:32;2025-06-20 13:35:32;1614.0;
10418;492;4945.0;Completed;100;2023-10-08 06:38:16;2023-10-09 06:38:16;4918.0;2023-10-09 06:38:16
1834;1452;4629.0;Completed;100;2024-04-27 21:51:50;2024-08-09 21:51:50;3301.0;2024-08-09 21:51:50
18086;1359;4720.0;InProgress;42;2025-05-28 14:27:35;2025-07-23 14:27:35;613.0;
1507;367;;Completed;100;2022-10-24 16:59:45;2022-12-13 16:59:45;5340.0;2022-12-13 16:59:45
10779;38;3383.0;Completed;100;2023-05-30 22:58:14;2023-07-09 22:58:14;;2023-07-09 22:58:14
4548;553;4826.0;Completed;100;2025-08-19 16:18:36;2025-10-27 16:18:36;3007.0;2025-10-27 16:18:36
10692;1951;1744.0;Completed;101;2024-10-19 19:47:23;2025-01-28 19:47:23;3385.0;2025-01-28 19:47:23
12454;1271;4091.0;Completed;100;2023-05-31 08:52:12;2023-08-03 08:52:12;;2023-08-03 08:52:12
19655;1857;1823.0;Completed;100;2025-11-22 05:47:43;2026-03-05 05:47:43;1859.0;2026-03-05 05:47:43
10061;1306;;NotStarted;101;;;;
27161;1041;323.0;NotStarted;0;;;;
22039;1663;4797.0;NotStarted;0;;;;
9880;1177;2114.0;InProgress;68;2025-09-17 00:57:00;2025-10-15 00:57:00;1571.0;
2941;1271;154.0;InProgress;28;2023-04-17 11:32:03;2023-06-15 11:32:03;3127.0;
14696;598;2178.0;NotStarted;0;;;;
14232;1324;3080.0;Completed;100;2025-04-12 23:32:11;2025-07-29 23:32:11;6940.0;2025-07-29 23:32:11
9816;490;4518.0;Completed;100;2026-01-07 22:06:45;2026-04-02 22:06:45;1547.0;2026-04-02 22:06:45
4896;1822;3299.0;Completed;100;2025-03-06 00:23:38;2025-06-20 00:23:38;6931.0;2025-06-20 00:23:38
9387;518;403.0;InProgress;45;2022-06-30 08:29:58;2022-08-24 08:29:58;1865.0;
26665;723;334.0;Completed;100;2024-05-07 00:12:57;2024-08-29 00:12:57;1847.0;2024-08-29 00:12:57
7457;1850;2426.0;InProgress;54;2023-07-20 05:41:41;2023-11-17 05:41:41;2741.0;
17822;1677;4724.0;InProgress;42;2025-09-14 18:24:19;2025-10-23 18:24:19;3244.0;
13569;9353;3306.0;InProgress;80;2024-04-14 00:50:04;2024-06-22 00:50:04;953.0;
6637;246;2197.0;Completed;100;2025-02-13 05:52:20;2025-03-22 05:52:20;3038.0;2025-03-22 05:52:20
7067;87;1265.0;InProgress;33;2023-01-29 07:11:40;2023-05-07 07:11:40;668.0;
9183;690;1913.0;Completed;100;2024-04-29 07:18:37;2024-08-18 07:18:37;658.0;2024-08-18 07:18:37
19850;314;1602.0;NotStarted;0;;;;
18912;1597;969.0;InProgress;93;2023-05-11 18:45:50;2023-07-12 18:45:50;724.0;
3075;1831;4265.0;InProgress;75;2023-11-15 17:22:31;2023-12-12 17:22:31;3274.0;
23862;2179;2018.0;NotStarted;0;;;;
4266;39;1850.0;Completed;100;2022-11-05 19:56:30;2022-12-16 19:56:30;4009.0;2022-12-16 19:56:30
480;38;1592.0;Completed;100;2024-12-10 01:46:11;2025-03-24 01:46:11;1196.0;2025-03-24 01:46:11
4380;677;3372.0;Completed;100;2024-02-08 09:02:36;2024-05-14 09:02:36;6885.0;2024-05-14 09:02:36
16482;336;606.0;Completed;100;2024-07-06 14:29:29;2024-09-14 14:29:29;1706.0;2024-09-14 14:29:29
6112;313;3593.0;Completed;100;2025-07-19 15:17:53;2025-10-08 15:17:53;3603.0;2025-10-08 15:17:53
5181;1431;;Completed;100;2025-02-16 06:23:42;2025-06-13 06:23:42;6331.0;2025-06-13 06:23:42
1230;587;2615.0;InProgress;33;2025-07-07 15:00:39;2025-08-24 15:00:39;149.0;
1698;1432;3540.0;NotStarted;150;;;;
17920;845;2095.0;InProgress;27;2022-07-28 21:20:45;2022-09-04 21:20:45;3140.0;
26132;422;849.0;Completed;98;2026-01-18 04:50:49;2026-04-14 04:50:49;5250.0;2026-04-14 04:50:49
10129;1671;3854.0;Completed;100;2023-04-05 21:07:20;2023-05-22 21:07:20;6627.0;2023-05-22 21:07:20
10637;1375;1349.0;NotStarted;0;;;;
5156;2142;1575.0;InProgress;87;2025-08-01 00:05:13;2025-08-19 00:05:13;;
5085;73;4335.0;Completed;100;2025-01-23 11:02:01;2025-05-19 11:02:01;6476.0;2025-05-19 11:02:01
15602;750;2127.0;Completed;150;2023-06-11 06:27:43;;482.0;2023-06-24 06:27:43
25180;815;2111.0;InProgress;16;2025-01-07 05:21:51;2025-03-25 05:21:51;833.0;
9385;1388;403.0;NotStarted;0;;;;
22046;1281;4797.0;Completed;100;2022-06-26 19:10:09;2022-07-01 19:10:09;6873.0;2022-07-01 19:10:09
13856;246;3079.0;InProgress;14;2023-03-27 23:22:04;2023-06-18 23:22:04;183.0;
6739;345;4599.0;Completed;100;2024-10-03 05:00:27;2024-10-27 05:00:27;5836.0;2024-10-27 05:00:27
233;1703;529.0;InProgress;-5;2024-06-25 05:56:21;2024-08-15 05:56:21;2782.0;
7815;378;4832.0;Completed;100;2023-07-06 17:23:59;2023-09-19 17:23:59;464.0;2023-09-19 17:23:59
19979;635;667.0;Completed;100;2024-07-05 20:31:46;2024-09-13 20:31:46;6814.0;2024-09-13 20:31:46
2728;9167;1484.0;NotStarted;0;;;;
1466;1097;3797.0;Completed;100;2022-10-12 08:05:19;2022-11-04 08:05:19;5429.0;2022-11-04 08:05:19
18784;1177;3431.0;Completed;100;2024-08-29 16:12:37;2024-08-29 16:12:37;4860.0;2024-08-29 16:12:37
14459;326;288.0;InProgress;38;2022-09-11 23:52:10;2022-12-22 23:52:10;745.0;
25638;663;900.0;NotStarted;0;;;;
12953;1097;862.0;Completed;100;2023-08-29 17:49:41;2023-12-17 17:49:41;5828.0;2023-12-17 17:49:41
22197;1867;4162.0;InProgress;16;2024-09-25 03:50:21;2024-10-13 03:50:21;1461.0;
11395;1980;1547.0;InProgress;52;2024-06-25 23:55:14;;2081.0;
25;1059;3963.0;Completed;100;2025-09-04 06:38:23;2025-12-10 06:38:23;1235.0;2025-12-10 06:38:23
12944;172;862.0;InProgress;94;2025-11-19 03:12:05;2026-02-02 03:12:05;119.0;
16852;2035;833.0;Completed;100;2022-12-03 16:32:31;;2667.0;2022-12-06 16:32:31
21735;1025;1239.0;Completed;100;2023-10-13 23:35:59;2023-12-11 23:35:59;1299.0;2023-12-11 23:35:59
16042;1090;2001.0;Completed;150;2022-12-24 03:13:18;2023-02-09 03:13:18;2926.0;2023-02-09 03:13:18
24771;667;826.0;NotStarted;0;;;;
14719;2103;4266.0;Completed;100;2022-06-07 23:01:13;2022-07-10 23:01:13;2590.0;2022-07-10 23:01:13
16261;1096;2241.0;NotStarted;0;;;;
19198;1361;3541.0;Completed;100;2022-10-08 03:22:37;2022-11-14 03:22:37;4012.0;2022-11-14 03:22:37
4351;9025;380.0;NotStarted;0;;;;
18585;1548;1996.0;Completed;100;2023-02-18 18:53:30;2023-03-03 18:53:30;5211.0;2023-03-03 18:53:30
11265;355;1233.0;Completed;100;2022-10-20 11:37:49;2023-02-17 11:37:49;567.0;2023-02-17 11:37:49
22093;748;2037.0;InProgress;7;2023-01-04 16:23:54;2023-03-10 16:23:54;;
17868;968;2482.0;Completed;100;2022-12-18 18:03:32;2023-01-29 18:03:32;6791.0;2023-01-29 18:03:32
18614;1068;3751.0;InProgress;43;2024-09-27 06:04:06;;2904.0;
10413;9299;4945.0;NotStarted;0;;;;
8807;439;1311.0;Completed;100;2025-06-28 02:07:59;2025-07-03 02:07:59;2792.0;2025-07-03 02:07:59
5941;1359;2540.0;Completed;100;2022-09-30 21:53:07;2022-12-04 21:53:07;3790.0;2022-12-04 21:53:07
18247;646;1360.0;Completed;100;2023-02-15 17:01:04;2023-06-07 17:01:04;6893.0;2023-06-07 17:01:04
16594;2202;1606.0;InProgress;46;2024-10-07 05:59:54;2024-11-04 05:59:54;1148.0;
13382;231;856.0;Completed;100;2023-02-07 04:20:33;2023-06-07 04:20:33;979.0;2023-06-07 04:20:33
15092;220;4366.0;Completed;100;2023-05-31 02:00:33;2023-06-24 02:00:33;6450.0;2023-06-24 02:00:33
26518;1792;17.0;Completed;100;2023-07-25 03:14:30;2023-08-26 03:14:30;1070.0;2023-08-26 03:14:30
13629;2073;2652.0;Completed;100;2022-09-08 15:03:28;2022-11-17 15:03:28;7179.0;2022-11-17 15:03:28
26700;143;4913.0;Completed;100;2025-03-15 14:03:13;2025-05-29 14:03:13;;2025-05-29 14:03:13
26431;1751;989.0;Completed;-5;2025-03-17 12:41:23;2025-05-17 12:41:23;537.0;2025-05-17 12:41:23
19129;361;1000.0;Completed;100;2023-11-07 12:24:57;2023-12-09 12:24:57;2293.0;2023-12-09 12:24:57
22849;764;4604.0;InProgress;75;2025-12-14 20:13:22;2026-03-23 20:13:22;2875.0;
340;587;;Completed;100;2022-09-22 07:32:34;2022-11-27 07:32:34;2880.0;2022-11-27 07:32:34
22280;562;3048.0;InProgress;62;2023-12-15 19:59:34;2024-02-13 19:59:34;1285.0;
9104;750;614.0;InProgress;90;2024-11-26 20:11:45;2025-01-26 20:11:45;148.0;
578;1809;2837.0;NotStarted;0;;;;
15579;539;249.0;InProgress;39;2023-07-21 19:39:56;2023-11-15 19:39:56;1696.0;
13842;261;3443.0;InProgress;43;2025-09-28 00:00:42;2025-12-30 00:00:42;185.0;
17134;1356;2040.0;InProgress;7;2025-11-17 05:44:20;2025-12-14 05:44:20;3265.0;
21323;1601;;NotStarted;0;;;;
8177;552;1675.0;Completed;100;2023-12-05 01:19:32;2024-01-24 01:19:32;4467.0;2024-01-24 01:19:32
4853;210;1344.0;Completed;100;2025-01-03 10:08:49;2025-04-04 10:08:49;2973.0;2025-04-04 10:08:49
3375;1780;3038.0;InProgress;24;2025-01-26 09:48:22;;2628.0;
12281;1251;3647.0;Completed;100;2023-01-29 15:19:32;2023-02-18 15:19:32;860.0;2023-02-18 15:19:32
22618;2096;4663.0;InProgress;14;2022-08-02 15:14:29;2022-09-27 15:14:29;467.0;
378;85;1725.0;NotStarted;0;;;;
3418;9217;4020.0;InProgress;53;2022-09-29 22:43:24;2023-01-05 22:43:24;3226.0;
9812;1601;1148.0;InProgress;16;2022-07-23 03:52:38;2022-11-19 03:52:38;1373.0;
25065;2209;3368.0;Completed;100;2024-01-30 07:48:16;2024-04-10 07:48:16;2852.0;2024-04-10 07:48:16
13016;87;4113.0;InProgress;67;2022-11-08 08:11:34;2022-12-20 08:11:34;1592.0;
18901;2023;969.0;InProgress;65;2024-11-10 11:17:26;;1841.0;
16325;723;4212.0;Completed;100;2022-06-17 19:23:29;2022-10-06 19:23:29;2687.0;2022-10-06 19:23:29
1515;71;1100.0;Completed;100;2025-05-02 23:35:45;2025-05-02 23:35:45;;2025-05-02 23:35:45
19080;672;3888.0;Completed;100;2023-12-09 12:37:39;2024-02-20 12:37:39;3673.0;2024-02-20 12:37:39
6841;102;;Completed;100;2025-09-01 14:09:56;2025-10-04 14:09:56;2906.0;2025-10-04 14:09:56
15921;327;994.0;InProgress;68;2022-10-11 20:53:16;2022-12-17 20:53:16;3485.0;
21149;685;1594.0;InProgress;80;2023-07-23 05:48:27;2023-08-16 05:48:27;1861.0;
25950;620;19.0;InProgress;49;2024-01-31 17:29:28;2024-05-27 17:29:28;885.0;
13126;2194;3113.0;InProgress;7;2023-03-10 19:24:17;2023-05-06 19:24:17;1354.0;
10068;1030;1676.0;InProgress;67;2025-04-28 23:45:02;2025-07-18 23:45:02;3155.0;
24663;230;4440.0;InProgress;65;2025-05-03 14:05:23;2025-08-30 14:05:23;2441.0;
23060;586;267.0;InProgress;41;2024-05-14 03:29:25;2024-07-31 03:29:25;753.0;
10933;683;4259.0;InProgress;32;2024-08-20 13:01:05;2024-09-11 13:01:05;1637.0;
1643;363;4725.0;NotStarted;0;;;;
135;1436;323.0;Completed;100;2024-06-17 09:08:33;2024-07-11 09:08:33;529.0;2024-07-11 09:08:33
12734;422;2799.0;Completed;71;2024-07-06 13:24:00;2024-10-12 13:24:00;3960.0;2024-10-12 13:24:00
18342;9222;1077.0;Completed;100;2024-12-01 10:13:19;2025-03-10 10:13:19;2526.0;2025-03-10 10:13:19
26070;1490;892.0;Completed;79;2025-01-03 17:00:16;2025-04-01 17:00:16;1527.0;2025-04-01 17:00:16
21060;2074;84.0;InProgress;65;2023-12-11 05:14:40;2023-12-14 05:14:40;;
10606;342;;Completed;100;2022-08-30 17:50:41;2022-12-02 17:50:41;1670.0;2022-12-02 17:50:41
18036;230;4227.0;NotStarted;0;;;;
13765;379;736.0;Completed;100;2024-05-23 02:05:18;2024-07-10 02:05:18;5207.0;2024-07-10 02:05:18
17081;220;1731.0;InProgress;85;2025-10-10 15:45:20;2025-12-01 15:45:20;;
9210;9096;3255.0;InProgress;92;2024-10-13 23:15:45;2025-01-28 23:15:45;;
999;1107;641.0;InProgress;46;2023-10-24 06:35:08;2024-01-17 06:35:08;;
22081;1425;1374.0;InProgress;16;2025-05-29 08:51:20;;146.0;
14741;1651;1451.0;Completed;100;2023-07-25 20:57:32;2023-08-07 20:57:32;5679.0;2023-08-07 20:57:32
13439;1438;3258.0;Completed;-5;2025-07-15 09:15:24;2025-09-28 09:15:24;1726.0;2025-09-28 09:15:24
20695;231;1204.0;Completed;100;2025-03-21 14:36:46;2025-06-23 14:36:46;6809.0;2025-06-23 14:36:46
7773;1596;1465.0;NotStarted;0;;;;
10926;1471;4259.0;Completed;100;2024-07-24 02:49:11;2024-09-18 02:49:11;5959.0;2024-09-18 02:49:11
5034;9872;823.0;InProgress;17;2025-08-29 21:28:13;2025-11-10 21:28:13;1102.0;
21742;1984;1239.0;Completed;100;2025-06-28 16:56:07;;3349.0;2025-07-23 16:56:07
5912;672;3210.0;NotStarted;0;;;;
85;1160;;NotStarted;0;;;;
4813;663;912.0;InProgress;44;2023-02-24 19:38:38;2023-05-28 19:38:38;1938.0;
3194;1199;3421.0;Completed;100;2023-07-21 11:15:48;;5002.0;2023-08-14 11:15:48
12811;73;435.0;InProgress;79;2025-09-30 20:43:26;2025-10-02 20:43:26;1351.0;
15140;638;4490.0;InProgress;56;2023-08-04 04:52:11;2023-10-12 04:52:11;2527.0;
24926;460;2773.0;Completed;100;2022-07-02 15:24:43;2022-09-26 15:24:43;4900.0;2022-09-26 15:24:43
14216;230;3080.0;Completed;100;2023-12-06 01:31:47;2024-03-09 01:31:47;335.0;2024-03-09 01:31:47
12044;1079;3901.0;Completed;100;2022-09-07 14:35:59;2022-11-02 14:35:59;6108.0;2022-11-02 14:35:59
18207;727;4557.0;Completed;100;2023-12-03 10:12:07;2023-12-17 10:12:07;3426.0;2023-12-17 10:12:07
