Id;QuizId;StudentId;AttemptNumber;StartedAt;SubmittedAt;Score;MaxScore;ScorePercent;Status;IsGraded;GradedById;GradedAt;TimeSpentSeconds
3733;620;2767;1;2023-10-02 01:43:10;2023-10-02 01:52:58;72.6;100;72.6;Completed;1;;2023-10-03 04:52:58;588.0
2473;1732;2835;1;2022-09-10 19:46:39;2022-09-10 20:13:21;-1.9;-5;38.0;Completed;0;10.0;;1602.0
7673;296;3284;2;2022-09-18 17:11:46;2022-09-18 17:29:00;;100;;Abandoned;0;;;1034.0
8816;1932;2910;2;2023-01-03 03:17:21;2023-01-03 03:28:28;;50;;Abandoned;0;;2023-01-04 09:28:28;667.0
9376;286;4772;3;2023-11-17 03:24:24;2023-11-17 04:41:07;;100;;InProgress;0;15.0;2023-11-18 23:41:07;4603.0
3138;1246;838;2;2025-04-22 00:14:52;2025-04-22 00:37:17;36.1;50;72.2;Completed;0;9.0;2025-04-23 18:37:17;1345.0
6393;576;2940;2;2023-10-09 08:30:52;2023-10-09 09:00:13;;25;;Abandoned;0;;2023-10-10 09:00:13;1761.0
9687;1351;3918;2;2024-07-01 08:44:33;2024-07-01 09:04:08;;10;;InProgress;0;5.0;2024-07-02 14:04:08;1175.0
8695;1864;3213;1;2023-11-02 08:41:11;2023-11-02 08:49:30;;100;;Abandoned;0;;2023-11-02 23:49:30;499.0
24;954;2440;2;2025-08-08 06:33:21;2025-08-08 06:51:05;;10;;InProgress;0;6.0;2025-08-08 11:51:05;1064.0
5258;84;812;2;2022-10-14 07:46:34;2022-10-14 08:20:26;38.0;50;76.0;Completed;0;7.0;2022-10-14 23:20:26;2032.0
3459;636;45;1;2022-07-19 17:57:05;2022-07-19 18:07:32;4.7;10;47.0;Completed;1;7.0;;627.0
8960;745;1468;2;2025-10-20 03:47:45;2025-10-20 04:02:45;7.3;10;73.0;Completed;1;;2025-10-20 17:02:45;900.0
987;795;3170;1;2022-06-21 08:12:58;2022-06-21 08:32:22;;20;;Abandoned;0;12.0;2022-06-23 01:32:22;1164.0
171;122;117;1;2025-07-25 06:51:53;2025-07-25 07:02:17;17.2;25;68.8;Completed;1;;;624.0
3148;2047;2954;1;2023-07-05 13:49:45;;;50;;InProgress;0;;;584.0
7717;537;2041;1;2022-11-06 05:02:46;2022-11-06 05:23:14;;50;;InProgress;0;9.0;2022-11-07 22:23:14;1228.0
4742;1463;1240;1;2022-09-14 09:34:35;;;20;;InProgress;0;;;
5145;1984;1593;1;2024-01-30 01:01:42;2024-01-30 02:27:13;7.2;25;28.8;Completed;1;5.0;2024-01-30 08:27:13;5131.0
4196;1570;1175;3;2025-02-24 13:34:13;2025-02-24 13:37:26;;100;;InProgress;0;;2025-02-25 13:37:26;193.0
7930;350;523;1;2022-08-23 22:54:39;2022-08-23 23:21:07;5.8;10;58.0;Completed;1;13.0;2022-08-24 03:21:07;1588.0
7310;2212;236;1;2022-12-29 06:15:50;2022-12-29 06:32:01;;-5;;InProgress;0;;;971.0
4612;1398;3423;2;2025-06-02 14:35:42;2025-06-02 15:40:12;53.4;100;53.4;Completed;1;3.0;2025-06-02 22:40:12;3870.0
3623;1841;1633;1;2024-02-09 19:10:04;2024-02-09 19:36:01;;50;;InProgress;0;13.0;;1557.0
8259;1732;3176;1;2024-02-12 14:34:24;2024-02-12 14:50:28;;-5;;Abandoned;0;;2024-02-14 08:50:28;964.0
3745;296;664;2;2025-08-04 09:20:01;2025-08-04 09:44:35;39.9;100;39.9;Completed;1;;2025-08-05 08:44:35;1474.0
6302;726;224;1;2023-08-14 23:25:36;2023-08-14 23:32:12;3.1;20;15.5;Completed;1;7.0;2023-08-16 21:32:12;396.0
10012;1467;4256;1;2023-03-02 03:19:58;2023-03-02 03:25:38;;50;;Abandoned;0;6.0;;340.0
3594;1564;2414;3;2023-08-25 02:13:33;;;10;;InProgress;0;12.0;;3635.0
4674;817;2648;2;2023-07-03 06:03:36;2023-07-03 06:14:44;23.6;50;47.2;Completed;1;6.0;;668.0
10461;2124;4052;1;2025-03-22 09:19:58;2025-03-22 09:45:41;;10;;Abandoned;0;15.0;2025-03-23 19:45:41;1543.0
3112;411;1606;2;2024-04-22 09:55:36;2024-04-22 10:18:48;;20;;Abandoned;0;12.0;2024-04-22 14:18:48;1392.0
2363;1659;2712;2;2025-04-22 03:37:23;2025-04-22 03:42:44;;25;;Abandoned;0;10.0;;321.0
9261;1972;3688;1;2022-07-01 19:08:53;2022-07-01 19:31:15;17.7;100;17.7;Completed;1;3.0;2022-07-03 10:31:15;1342.0
7651;351;2357;2;2022-11-09 13:50:39;2022-11-09 14:00:45;;50;;InProgress;0;10.0;;606.0
4230;909;4948;1;2023-01-12 09:25:40;;;100;;InProgress;0;8.0;;431.0
6765;1685;1900;2;2023-01-12 23:45:03;2023-01-13 00:05:21;0.6;10;6.0;Completed;1;6.0;;1218.0
8114;1811;2974;1;2023-11-17 21:15:07;2023-11-17 21:29:05;16.0;20;80.0;Completed;1;11.0;2023-11-19 05:29:05;838.0
8511;1021;4080;1;2022-06-10 23:24:28;2022-06-10 23:25:55;19.4;20;97.0;Completed;1;14.0;2022-06-11 04:25:55;87.0
3305;657;2289;1;2025-11-07 12:41:52;;;25;;InProgress;0;13.0;;1138.0
4642;1978;3961;1;2026-01-29 21:21:47;;;20;;InProgress;0;;;808.0
1670;1978;2968;3;2025-08-23 19:19:37;2025-08-23 19:41:15;;20;;InProgress;0;9.0;2025-08-24 13:41:15;1298.0
6913;2056;3787;1;2024-01-07 08:12:07;2024-01-07 08:24:12;1.3;100;1.3;Completed;1;;2024-01-08 16:24:12;725.0
836;1732;1036;3;2024-02-18 04:53:17;2024-02-18 05:26:47;;-5;;InProgress;0;6.0;2024-02-19 21:26:47;2010.0
1702;610;978;2;2022-07-22 22:42:35;2022-07-22 22:46:52;;100;;InProgress;0;;;257.0
5766;985;159;1;2024-09-08 08:50:10;2024-09-08 10:23:41;18.3;25;73.2;Completed;1;;;5611.0
1410;587;4951;2;2024-09-03 05:50:54;2024-09-03 06:00:09;7.0;20;35.0;Completed;0;4.0;2024-09-03 20:00:09;555.0
509;560;4688;2;2025-02-09 05:38:42;2025-02-09 05:46:53;123.0;100;123.0;Completed;1;;;491.0
3440;122;3950;1;2023-07-10 13:40:52;2023-07-10 13:59:43;4.0;25;16.0;Completed;1;4.0;2023-07-11 17:59:43;1131.0
2838;1164;1172;1;2023-08-04 13:24:57;2023-08-04 13:31:57;;100;;InProgress;0;;2023-08-04 22:31:57;420.0
3814;1398;1387;2;2025-12-29 09:03:28;2025-12-29 09:59:20;;100;;Abandoned;0;5.0;2025-12-30 18:59:20;3352.0
10382;196;1063;2;2026-01-10 10:31:13;2026-01-10 11:33:12;7.1;25;28.4;Completed;1;12.0;;3719.0
4278;1383;2324;1;2022-06-23 21:15:05;2022-06-23 22:15:48;;25;;Abandoned;0;15.0;2022-06-25 21:15:48;3643.0
5763;795;159;1;2025-09-07 20:16:02;2025-09-07 20:39:54;;20;;Abandoned;0;;;1432.0
8484;1685;1867;1;2026-01-18 22:18:25;2026-01-18 22:52:04;;10;;InProgress;0;;2026-01-20 20:52:04;2019.0
2630;1653;4040;1;2024-11-04 15:17:21;2024-11-04 15:47:22;14.6;50;29.2;Completed;1;;2024-11-06 09:47:22;1801.0
8798;1398;3504;1;2025-06-26 04:40:20;;;100;;InProgress;0;13.0;;4680.0
2627;1189;4040;2;2024-04-14 12:47:46;2024-04-14 13:03:48;14.4;25;57.6;Completed;0;6.0;;962.0
5382;1675;2432;1;2025-07-06 07:53:29;2025-07-06 08:09:06;13.4;25;53.6;Completed;1;5.0;2025-07-06 23:09:06;937.0
4912;1151;4618;2;2022-08-15 04:22:35;2022-08-15 04:35:12;8.6;25;34.4;Completed;1;3.0;;757.0
6751;53;1374;1;2022-08-06 04:19:24;2022-08-06 05:10:02;13.7;20;68.5;Completed;1;;2022-08-07 16:10:02;3038.0
4978;1493;2931;3;2025-11-10 06:21:27;2025-11-10 06:31:47;;10;;InProgress;0;1.0;2025-11-11 14:31:47;620.0
414;389;3674;2;2024-05-01 09:17:31;2024-05-01 09:38:49;40.0;100;40.0;Completed;0;13.0;2024-05-03 07:38:49;1278.0
8048;1677;3485;1;2023-05-30 04:57:04;2023-05-30 05:26:02;5.9;10;59.0;Completed;1;5.0;;1738.0
4591;773;1196;3;2023-03-06 16:32:44;2023-03-06 16:41:02;13.9;999;1.4;Completed;1;;2023-03-07 23:41:02;498.0
3460;636;45;2;2025-01-11 10:36:41;;;10;;InProgress;0;;;1894.0
1385;547;4292;1;2022-10-24 10:42:21;2022-10-24 10:45:30;;10;;Abandoned;0;13.0;2022-10-25 07:45:30;189.0
5868;1570;875;1;2022-07-06 16:14:34;2022-07-06 16:25:17;19.5;100;19.5;Completed;0;;2022-07-08 15:25:17;643.0
5845;887;3431;2;2025-01-11 05:59:25;2025-01-11 06:24:37;;20;;Abandoned;0;3.0;2025-01-13 04:24:37;1512.0
6970;291;1622;1;2023-10-19 14:18:23;2023-10-19 14:32:40;;10;;Abandoned;0;13.0;2023-10-20 16:32:40;857.0
3534;1564;4972;1;2022-07-21 12:48:07;2022-07-21 12:53:48;1.2;10;12.0;Completed;1;15.0;;341.0
4579;752;1196;2;2025-03-06 07:44:51;2025-03-06 08:26:21;;-5;;InProgress;0;;2025-03-06 18:26:21;2490.0
2534;954;291;1;2024-07-18 10:50:16;2024-07-18 10:52:58;7.5;10;75.0;Completed;1;3.0;2024-07-19 01:52:58;162.0
5565;411;3724;2;2025-10-28 01:25:53;2025-10-28 01:31:38;;20;;InProgress;0;9.0;;345.0
3455;1888;1366;1;2023-10-16 15:09:09;2023-10-16 15:25:12;17.2;25;68.8;Completed;1;10.0;2023-10-16 17:25:12;963.0
5036;410;1950;3;2024-02-16 22:19:10;2024-02-16 22:52:03;1.2;20;6.0;Completed;0;;2024-02-17 07:52:03;1973.0
5193;752;948;2;2025-01-16 03:49:30;2025-01-16 04:17:55;;-5;;Abandoned;0;13.0;;1705.0
1257;176;1768;2;2022-07-05 13:09:22;2022-07-05 13:25:48;;10;;InProgress;0;;2022-07-06 11:25:48;986.0
4939;560;4445;2;2023-11-20 03:48:19;2023-11-20 04:02:10;35.6;100;35.6;Completed;1;12.0;;831.0
3769;642;2983;1;2025-06-15 20:08:17;2025-06-15 20:44:43;22.9;50;45.8;Completed;0;;;2186.0
9684;2056;3918;2;2022-12-17 21:02:00;2022-12-17 21:21:46;58.3;100;58.3;Completed;1;;;
9188;1115;4942;2;2023-03-22 11:46:34;2023-03-22 12:08:01;0.9;10;9.0;Completed;1;;2023-03-23 12:08:01;1287.0
8752;222;4829;1;2025-01-07 01:40:32;2025-01-07 01:43:34;12.9;50;25.8;Completed;1;4.0;2025-01-07 15:43:34;182.0
6209;954;1506;3;2024-06-21 22:00:19;2024-06-21 22:05:54;7.3;10;73.0;Completed;1;15.0;2024-06-23 22:05:54;335.0
1384;1189;4292;2;2024-03-31 14:39:12;2024-03-31 14:43:25;;25;;Abandoned;0;;;253.0
3065;43;2981;1;2026-01-18 09:38:47;2026-01-18 09:42:57;;100;;InProgress;0;;2026-01-19 08:42:57;250.0
3922;2141;3481;3;2024-04-05 21:24:16;;;10;;InProgress;0;10.0;;1675.0
3988;1772;2055;2;2024-12-13 04:09:44;2024-12-13 04:12:04;1.0;20;5.0;Completed;0;1.0;2024-12-14 21:12:04;140.0
4672;1719;2648;1;2025-06-23 16:49:55;2025-06-23 17:05:20;;50;;Abandoned;0;7.0;;925.0
9195;311;392;2;2022-11-19 23:51:02;2022-11-20 00:12:35;5.1;10;51.0;Completed;0;12.0;2022-11-20 01:12:35;1293.0
9504;905;3389;2;2023-03-14 00:28:48;;;10;;InProgress;0;10.0;;736.0
1427;1916;2975;1;2024-10-03 03:43:59;2024-10-03 03:50:27;14.7;20;73.5;Completed;1;;2024-10-03 07:50:27;388.0
8649;985;1354;1;2026-01-10 00:27:56;2026-01-10 00:49:21;;25;;InProgress;0;5.0;;1285.0
5353;435;4409;2;2025-06-19 21:06:37;2025-06-19 21:44:30;;10;;Abandoned;0;;;2273.0
6333;1669;2303;3;2025-07-27 02:08:56;2025-07-27 02:14:04;;100;;InProgress;0;11.0;;308.0
10335;1972;1677;2;2025-05-11 02:42:50;2025-05-11 03:54:35;;100;;InProgress;0;5.0;;
2731;43;3593;2;2022-06-25 07:48:40;2022-06-25 08:11:29;78.3;100;78.3;Completed;0;2.0;;1369.0
6216;789;1658;1;2024-05-26 16:43:46;2024-05-26 16:56:39;;50;;InProgress;0;12.0;2024-05-27 00:56:39;773.0
277;1344;1202;1;2023-06-17 05:04:59;2023-06-17 05:16:20;;50;;InProgress;0;8.0;2023-06-17 12:16:20;681.0
7384;1828;2837;1;2022-10-07 09:10:40;2022-10-07 09:13:10;15.5;100;15.5;Completed;1;;;150.0
30;1042;636;1;2025-10-20 20:05:07;2025-10-20 20:35:04;1.5;20;7.5;Completed;1;;;1797.0
5589;143;3448;1;2025-10-16 04:11:59;2025-10-16 04:38:31;9.2;50;18.4;Completed;0;15.0;2025-10-17 19:38:31;1592.0
5086;535;2209;2;2025-02-02 10:51:31;2025-02-02 11:26:07;8.4;25;33.6;Completed;1;;2025-02-03 03:26:07;2076.0
10659;11;445;1;2023-11-09 21:12:37;2023-11-09 22:28:23;60.0;50;120.0;Completed;1;7.0;;
2448;1675;1136;2;2025-04-15 03:23:50;2025-04-15 03:52:15;;25;;Abandoned;0;8.0;2025-04-16 05:52:15;1705.0
3097;1331;1288;3;2023-03-01 00:29:20;2023-03-01 00:55:31;42.3;50;84.6;Completed;1;;;1571.0
9325;2047;1218;1;2024-11-12 10:06:48;2024-11-12 10:30:45;18.9;50;37.8;Completed;0;;2024-11-13 02:30:45;1437.0
5749;1828;3492;1;2025-07-28 18:43:26;2025-07-28 19:07:04;74.1;100;74.1;Completed;1;4.0;2025-07-29 21:07:04;1418.0
986;448;3170;2;2024-02-01 11:45:48;2024-02-01 12:14:51;55.1;100;55.1;Completed;1;6.0;;1743.0
11064;1217;601;1;2025-11-29 14:27:11;2025-11-29 15:24:58;3.2;25;12.8;Completed;0;15.0;;3467.0
8791;610;4756;2;2024-12-19 00:32:17;2024-12-19 00:38:57;;100;;Abandoned;0;;;400.0
9224;1264;2743;1;2024-02-15 06:01:46;2024-02-15 06:11:24;16.0;10;160.0;Completed;0;;;578.0
728;1239;1264;1;2024-04-28 03:00:18;2024-04-28 03:46:49;80.9;100;80.9;Completed;1;11.0;;2791.0
4273;435;2324;1;2024-09-18 04:33:39;2024-09-18 05:12:41;8.5;10;85.0;Completed;1;;2024-09-18 10:12:41;2342.0
5778;1677;4438;3;2022-09-08 08:33:18;2022-09-08 09:04:44;;10;;InProgress;0;4.0;;1886.0
7585;1546;4729;1;2026-01-24 19:56:25;2026-01-24 20:32:08;2.9;10;29.0;Completed;1;10.0;2026-01-25 16:32:08;2143.0
1215;1685;1389;1;2025-01-09 11:34:38;2025-01-09 12:02:49;9.3;10;93.0;Completed;1;8.0;;1691.0
5457;446;1350;2;2024-04-15 10:24:49;2024-04-15 11:01:01;59.5;100;59.5;Completed;0;;2024-04-15 15:01:01;2172.0
10426;1080;951;1;2024-05-05 14:23:59;2024-05-05 14:38:22;;100;;InProgress;0;;;863.0
8213;909;2325;1;2025-05-28 15:48:47;2025-05-28 15:52:30;;100;;Abandoned;0;;2025-05-29 23:52:30;223.0
10532;2141;1762;1;2024-08-22 16:22:36;2024-08-22 16:56:50;0.9;10;9.0;Completed;1;;;2054.0
5063;1225;1142;2;2025-12-01 12:10:55;2025-12-01 12:57:51;75.0;100;75.0;Completed;1;;2025-12-02 12:57:51;2816.0
2252;1811;324;1;2025-09-11 08:49:48;2025-09-11 09:02:19;17.2;20;86.0;Completed;1;;2025-09-12 21:02:19;751.0
8461;576;2003;2;2024-02-23 09:15:18;2024-02-23 09:41:19;15.4;25;61.6;Completed;1;5.0;;1561.0
10372;752;4114;1;2026-01-11 15:02:48;2026-01-11 15:19:04;;-5;;Abandoned;0;10.0;2026-01-12 22:19:04;976.0
858;982;3263;3;2023-02-27 08:08:27;2023-02-27 08:54:43;;100;;Abandoned;0;8.0;2023-03-01 06:54:43;2776.0
3374;657;2798;1;2023-08-20 04:28:40;2023-08-20 05:08:58;13.0;25;52.0;Completed;1;12.0;2023-08-20 23:08:58;2418.0
72;1164;3152;1;2023-02-20 14:05:38;2023-02-20 14:10:54;29.2;100;29.2;Completed;1;;2023-02-22 00:10:54;316.0
4000;311;2162;1;2025-09-07 06:01:14;2025-09-07 06:19:41;1.2;10;12.0;Completed;1;;;1107.0
1452;389;4850;1;2024-05-06 17:47:00;2024-05-06 18:22:34;26.4;100;26.4;Completed;1;4.0;2024-05-07 12:22:34;
9794;1021;806;1;2024-09-06 12:14:37;2024-09-06 13:47:43;17.4;20;87.0;Completed;0;12.0;;5586.0
4913;1508;4618;1;2025-04-15 10:28:43;2025-04-15 11:11:10;7.6;50;15.2;Completed;1;5.0;2025-04-17 03:11:10;2547.0
3498;2212;627;2;2026-01-14 13:00:30;2026-01-14 13:16:00;-4.2;-5;84.0;Completed;1;;2026-01-15 23:16:00;930.0
8390;1467;2194;1;2025-04-23 11:59:07;;;50;;InProgress;0;12.0;;1076.0
2350;687;4014;1;2024-01-05 14:47:23;2024-01-05 14:49:07;21.8;25;87.2;Completed;1;11.0;;104.0
7029;1383;3487;1;2023-05-29 21:17:37;2023-05-29 21:22:35;15.1;25;60.4;Completed;0;8.0;2023-05-30 08:22:35;298.0
6532;863;2389;3;2024-11-14 03:18:28;2024-11-14 03:20:33;16.7;25;66.8;Completed;1;15.0;2024-11-15 22:20:33;125.0
9538;1659;4098;1;2023-11-30 20:26:32;2023-11-30 20:32:03;;25;;InProgress;0;14.0;;331.0
7233;291;1427;1;2025-06-29 15:54:46;;;10;;InProgress;0;;;142.0
1209;986;1389;1;2022-08-29 23:09:54;2022-08-29 23:28:28;;25;;InProgress;0;;2022-08-30 23:28:28;1114.0
5415;1514;4766;1;2024-01-16 03:24:32;2024-01-16 03:40:58;20.2;25;80.8;Completed;1;;;986.0
4590;773;1196;2;2022-11-24 17:44:52;2022-11-24 18:04:51;361.0;999;36.1;Completed;1;9.0;;1199.0
6339;2212;238;1;2025-12-15 16:15:45;2025-12-15 16:30:41;-4.9;-5;98.0;Completed;1;11.0;2025-12-17 03:30:41;896.0
550;1772;219;1;2025-05-27 09:29:07;;;20;;InProgress;0;;;142.0
8807;2192;2910;2;2024-05-24 18:19:13;2024-05-24 18:26:47;4.4;20;22.0;Completed;1;8.0;;454.0
8978;1089;4852;1;2023-03-05 07:07:03;2023-03-05 07:18:35;20.5;25;82.0;Completed;1;;;692.0
515;802;4688;3;2025-11-30 17:24:42;2025-11-30 17:44:24;17.5;25;70.0;Completed;1;4.0;;1182.0
7596;1389;3062;1;2026-01-07 05:58:29;2026-01-07 06:27:56;8.0;50;16.0;Completed;0;9.0;;1767.0
8513;1398;4080;1;2023-06-30 04:43:38;2023-06-30 04:51:11;;100;;Abandoned;0;;;453.0
7270;138;2465;1;2025-10-27 22:59:19;2025-10-27 23:12:48;8.1;100;8.1;Completed;1;12.0;2025-10-28 00:12:48;809.0
4365;576;1222;2;2025-06-17 09:57:12;2025-06-17 10:11:19;;25;;InProgress;0;14.0;2025-06-19 09:11:19;847.0
876;422;435;1;2024-04-23 06:44:53;2024-04-23 07:19:44;;100;;InProgress;0;14.0;2024-04-23 22:19:44;2091.0
11028;291;3705;1;2022-07-21 03:16:07;2022-07-21 03:26:13;;10;;InProgress;0;;;606.0
7491;1190;2160;2;2025-06-26 20:21:31;2025-06-26 20:24:31;3.0;10;30.0;Completed;1;10.0;2025-06-27 06:24:31;180.0
10614;1264;3528;2;2023-07-23 10:15:57;2023-07-23 10:59:03;;10;;Abandoned;0;6.0;2023-07-25 07:59:03;2586.0
5703;1008;3590;2;2024-06-03 06:17:26;2024-06-03 06:25:30;;10;;InProgress;0;2.0;2024-06-03 10:25:30;484.0
9703;419;61;1;2023-03-13 15:22:24;2023-03-13 16:06:11;;25;;Abandoned;0;9.0;;2627.0
8324;1890;3773;1;2023-02-04 11:46:12;2023-02-04 12:03:56;35.7;50;71.4;Completed;1;10.0;;1064.0
10952;887;2068;1;2022-10-20 16:22:24;2022-10-20 16:27:13;15.4;20;77.0;Completed;1;;;289.0
320;1732;1133;1;2024-05-04 22:10:26;2024-05-04 22:19:57;-3.1;-5;62.0;Completed;0;;2024-05-05 16:19:57;571.0
2888;1080;3936;2;2024-05-10 15:42:13;2024-05-10 15:52:46;;100;;InProgress;0;;2024-05-10 16:52:46;633.0
7148;1079;2399;3;2023-04-01 19:11:31;2023-04-01 19:13:09;;10;;InProgress;0;10.0;2023-04-02 21:13:09;98.0
1008;1036;2601;1;2024-06-23 02:31:36;2024-06-23 03:39:57;15.5;25;62.0;Completed;1;2.0;;4101.0
2842;1997;76;2;2022-08-24 14:22:00;2022-08-24 14:39:39;;100;;InProgress;0;;;1059.0
2517;87;1373;3;2025-04-30 13:09:14;2025-04-30 13:21:29;;25;;Abandoned;0;1.0;;735.0
3581;776;4389;2;2023-12-05 20:13:13;2023-12-05 20:18:46;;100;;Abandoned;0;2.0;;333.0
2083;1811;4701;2;2023-08-29 19:54:34;2023-08-29 20:42:18;;20;;Abandoned;0;;2023-08-30 20:42:18;2864.0
4304;1772;2044;2;2025-04-28 10:38:24;2025-04-28 10:52:23;16.9;20;84.5;Completed;1;;;839.0
7159;327;758;1;2024-07-31 03:13:22;2024-07-31 03:20:44;1.4;25;5.6;Completed;1;;;442.0
11165;1972;2226;1;2024-03-21 06:15:36;2024-03-21 07:34:30;;100;;Abandoned;0;;;4734.0
9442;1217;4824;1;2023-08-22 13:53:24;2023-08-22 14:26:52;13.2;25;52.8;Completed;1;;;2008.0
11080;1978;4593;2;2023-08-08 15:23:37;2023-08-08 15:26:49;;20;;Abandoned;0;2.0;2023-08-10 02:26:49;192.0
4831;537;3248;1;2025-12-29 18:47:45;2025-12-29 19:14:44;18.1;50;36.2;Completed;0;;2025-12-31 09:14:44;1619.0
7841;1739;71;1;2024-02-11 19:51:32;2024-02-11 20:50:27;23.8;25;95.2;Completed;0;;;
7047;1656;566;2;2025-11-28 15:30:43;2025-11-28 15:49:25;2.7;10;27.0;Completed;1;;;1122.0
10535;2192;1762;1;2023-05-13 01:54:49;2023-05-13 02:07:24;;20;;InProgress;0;;;755.0
5979;1351;3452;1;2023-01-24 17:24:22;2023-01-24 17:37:56;;10;;InProgress;0;;;814.0
477;1264;804;1;2024-10-25 09:14:25;2024-10-25 09:18:34;;10;;Abandoned;0;;;249.0
7311;2212;236;2;2022-06-17 00:35:47;2022-06-17 00:51:22;;-5;;InProgress;0;;;935.0
3605;351;4142;2;2025-08-23 04:28:06;2025-08-23 04:44:36;14.2;50;28.4;Completed;1;;;990.0
2286;448;779;1;2022-12-04 09:24:19;2022-12-04 09:44:04;;100;;Abandoned;0;2.0;;1185.0
548;448;1409;1;2025-05-16 15:14:35;2025-05-16 15:24:43;63.1;100;63.1;Completed;0;9.0;2025-05-18 09:24:43;608.0
8154;789;4377;1;2022-10-09 08:10:40;2022-10-09 09:08:03;;50;;Abandoned;0;;2022-10-10 07:08:03;3443.0
2530;1089;1336;1;2025-10-05 06:09:28;2025-10-05 06:25:24;36.0;25;144.0;Completed;1;12.0;2025-10-05 19:25:24;956.0
9186;549;4942;1;2025-09-17 15:02:44;2025-09-17 15:40:50;9.5;10;95.0;Completed;0;14.0;;2286.0
3865;2003;1094;1;2023-07-30 19:43:39;2023-07-30 20:09:39;3.4;25;13.6;Completed;1;5.0;2023-08-01 16:09:39;1560.0
8388;1675;2194;2;2023-03-11 10:17:15;2023-03-11 10:57:52;0.1;25;0.4;Completed;1;;2023-03-12 09:57:52;2437.0
8864;524;625;1;2025-11-29 09:40:20;2025-11-29 10:14:16;;10;;Abandoned;0;;2025-11-30 14:14:16;2036.0
7912;610;2048;1;2025-10-24 08:35:07;2025-10-24 08:51:26;27.3;100;27.3;Completed;1;15.0;2025-10-25 08:51:26;979.0
10075;1080;4591;2;2024-04-08 07:43:50;;;100;;InProgress;0;;;124.0
7716;986;2041;2;2024-01-07 22:37:15;2024-01-07 23:08:30;22.0;25;88.0;Completed;1;15.0;2024-01-09 13:08:30;1875.0
978;954;1338;3;2023-03-31 12:48:55;2023-03-31 13:00:08;2.6;10;26.0;Completed;1;8.0;;673.0
4746;1190;1240;1;2025-05-29 01:51:41;2025-05-29 02:09:53;1.3;10;13.0;Completed;0;9.0;;1092.0
10435;1772;3671;3;2024-05-08 19:59:26;2024-05-08 20:17:08;10.0;20;50.0;Completed;1;;;1062.0
3368;411;2574;1;2023-05-21 10:12:15;2023-05-21 10:34:05;10.5;20;52.5;Completed;0;;2023-05-22 07:34:05;1310.0
7224;2192;4117;3;2024-06-13 16:23:07;2024-06-13 16:38:25;1.7;20;8.5;Completed;1;;;918.0
5953;2124;3164;2;2024-02-22 21:18:34;;;10;;InProgress;0;13.0;;525.0
2813;1314;1012;2;2022-09-20 15:40:31;2022-09-20 15:57:01;29.1;50;58.2;Completed;1;3.0;2022-09-20 16:57:01;990.0
7482;657;4745;1;2024-04-27 19:19:02;2024-04-27 20:21:11;;25;;Abandoned;0;;2024-04-28 07:21:11;3729.0
618;1869;199;1;2022-07-08 09:41:37;2022-07-08 09:44:48;55.6;100;55.6;Completed;0;7.0;;191.0
4418;222;4343;1;2024-03-10 14:43:47;2024-03-10 15:00:20;;50;;InProgress;0;2.0;;993.0
872;1508;435;1;2025-05-08 23:30:15;2025-05-09 00:09:36;;50;;Abandoned;0;;2025-05-10 05:09:36;2361.0
7531;1972;3249;3;2025-11-18 10:30:05;2025-11-18 10:59:12;;100;;InProgress;0;5.0;2025-11-20 03:59:12;1747.0
2896;1669;1942;1;2025-05-06 08:32:02;2025-05-06 08:47:35;18.8;100;18.8;Completed;1;15.0;2025-05-06 15:47:35;933.0
8594;887;1809;1;2024-10-22 04:18:51;2024-10-22 05:02:31;;20;;InProgress;0;;2024-10-23 23:02:31;2620.0
9686;1351;3918;1;2024-06-28 02:09:42;2024-06-28 02:32:47;;10;;InProgress;0;13.0;2024-06-28 10:32:47;1385.0
10208;776;691;1;2025-12-25 20:32:49;2025-12-25 20:41:51;;100;;Abandoned;0;1.0;2025-12-26 12:41:51;542.0
2941;846;121;2;2023-06-03 11:47:06;2023-06-03 12:38:26;9.3;10;93.0;Completed;1;;;3080.0
9440;1890;4824;2;2025-09-23 15:18:59;2025-09-23 15:49:56;29.3;50;58.6;Completed;1;;2025-09-24 08:49:56;1857.0
6474;2141;2331;1;2025-03-02 02:36:20;;;10;;InProgress;0;;;1552.0
162;623;1285;1;2025-10-03 00:36:03;2025-10-03 00:59:18;;25;;Abandoned;0;14.0;;1395.0
420;1732;1973;1;2025-08-05 00:15:54;2025-08-05 00:24:06;-3.0;-5;60.0;Completed;1;10.0;;492.0
5895;773;2815;3;2022-06-07 06:25:25;2022-06-07 06:48:33;552.7;999;55.3;Completed;0;7.0;2022-06-09 04:48:33;1388.0
2126;1499;288;1;2022-12-03 23:03:25;2022-12-03 23:26:23;15.6;25;62.4;Completed;0;;2022-12-05 20:26:23;1378.0
9090;657;1180;1;2023-08-08 19:16:28;2023-08-08 19:53:39;24.2;25;96.8;Completed;0;11.0;2023-08-10 16:53:39;2231.0
10385;623;4232;1;2023-05-06 19:51:07;2023-05-06 20:10:12;;25;;InProgress;0;;2023-05-07 13:10:12;1145.0
2225;2155;4072;3;2023-04-29 14:47:42;2023-04-29 15:11:39;;100;;InProgress;0;14.0;2023-05-01 00:11:39;1437.0
8395;1;4596;1;2023-11-24 20:58:22;2023-11-24 21:15:53;19.6;20;98.0;Completed;1;;2023-11-26 15:15:53;1051.0
