StudentId,QuestionType,Answered,CorrectCount,CorrectRate
4951,TrueFalse,10,5.0,0.5
4965,MCQ,17,1.0,0.059
4965,TrueFalse,5,3.0,0.6
4968,MCQ,36,11.0,0.306
4968,ShortAnswer,12,7.0,0.583
4968,TrueFalse,12,8.0,0.667
4970,MCQ,3,1.0,0.333
4970,ShortAnswer,1,1.0,1.0
4970,TrueFalse,2,1.0,0.5
4971,MCQ,31,10.0,0.323
4971,ShortAnswer,13,5.0,0.385
4971,TrueFalse,4,3.0,0.75
4972,MCQ,54,12.0,0.222
4972,ShortAnswer,13,6.0,0.462
4972,TrueFalse,20,12.0,0.6
4973,MCQ,6,1.0,0.167
4973,ShortAnswer,7,6.0,0.857
4973,TrueFalse,4,2.0,0.5
4976,MCQ,43,11.0,0.256
4976,ShortAnswer,1,0.0,0.0
4976,TrueFalse,10,3.0,0.3
4979,MCQ,22,8.0,0.364
4979,TrueFalse,4,2.0,0.5
4984,MCQ,11,2.0,0.182
4985,MCQ,5,2.0,0.4
4985,ShortAnswer,2,1.0,0.5
4985,TrueFalse,5,2.0,0.4
4987,MCQ,59,14.0,0.237
4987,ShortAnswer,13,7.0,0.538
4987,TrueFalse,14,4.0,0.286
4990,MCQ,15,3.0,0.2
4990,ShortAnswer,5,1.0,0.2
4990,TrueFalse,7,4.0,0.571
4992,MCQ,3,0.0,0.0
4992,TrueFalse,2,2.0,1.0
4995,MCQ,11,1.0,0.091
4995,ShortAnswer,1,1.0,1.0
4995,TrueFalse,3,1.0,0.333
4999,MCQ,52,14.0,0.269
4999,ShortAnswer,9,7.0,0.778
4999,TrueFalse,18,6.0,0.333
