StudentId,SHAP_DepartmentId,SHAP_YearId,SHAP_SquadronId,SHAP_AdmissionYear,SHAP_EnrolledCourseCount,SHAP_AvgTimePerActivity,SHAP_Submissions,SHAP_AvgGrade,SHAP_LateRate,SHAP_AvgSubmitHour,SHAP_CommentsCount,SHAP_LikesGiven,SHAP_SocialIsolationScore,SHAP_WorkloadPressure,AtRisk
3016,-0.04392,-0.02034,-0.06418,-0.09037,-0.02475,0.02813,-0.00482,-0.01799,0.00037,-0.01802,-0.00974,-0.021,-0.02406,-0.01342,0
1493,-0.00479,-0.01398,-0.03153,-0.02176,-0.02604,-0.09801,-0.01897,-0.06242,-0.0078,-0.01873,-0.01244,-0.01547,-0.01928,-0.0629,0
4832,-0.01723,-0.05787,-0.08228,-0.0757,-0.0509,0.043,-0.00473,-0.01409,-0.00138,-0.01242,-0.01585,-0.0288,-0.03961,-0.02126,0
4228,-0.01047,-0.0062,-0.01191,-0.01682,-0.02599,-0.19435,-0.01291,-0.01628,-0.00282,-0.02911,-0.00261,-0.00588,-0.0188,-0.13497,0
2902,-0.00114,-0.00025,0.05816,-0.00226,0.00511,0.07558,-0.00124,0.00671,0.00387,0.00271,0.00086,0.00244,-0.00883,0.07917,1
49,-0.01146,-0.0142,-0.04191,-0.01878,-0.03394,0.06864,-0.0308,-0.08251,-0.0157,-0.03008,-0.1082,-0.02623,-0.05303,0.0091,0
2792,-0.00637,-0.00936,-0.01643,-0.01504,-0.03194,-0.22219,-0.00337,-0.00796,-0.00017,-0.00741,-0.00326,-0.00665,-0.00612,-0.16285,0
2747,-0.0088,-0.01015,-0.01705,-0.02046,-0.02303,-0.19341,-0.00914,-0.01972,-0.00073,-0.01331,-0.00384,-0.00779,-0.02264,-0.14906,0
3547,0.00405,-0.00242,-8e-05,0.01247,0.0262,0.0816,0.00687,-0.00361,0.00348,-0.00162,0.00383,0.00031,-0.01309,0.08289,1
1311,-0.03328,-0.03061,-0.06485,-0.09282,-0.03228,0.0109,-0.00926,-0.01875,-0.00222,-0.019,-0.03689,-0.06986,-0.03513,-5e-05,0
4489,-0.01522,-0.00994,-0.0335,-0.05334,-0.03995,-0.02879,-0.03912,-0.03937,-0.01166,-0.04251,-0.01001,-0.02037,-0.02699,-0.06831,0
3467,0.03042,-0.01323,-0.0013,0.00522,0.01424,0.16666,0.002,0.01515,-0.03422,0.00207,-0.00059,-0.00401,-0.00627,0.05976,1
2910,-0.01278,-0.00885,-0.00906,-0.01446,-0.02577,-0.22555,-0.00286,-0.00879,-0.00018,-0.00883,-0.00187,-0.00499,-0.01025,-0.16487,0
3425,-0.00549,-0.01221,-0.0191,-0.01584,-0.02268,-0.23195,-0.0033,-0.00771,-0.00024,-0.00878,-0.00267,-0.00519,-0.00632,-0.15763,0
4464,-0.05612,-0.02675,-0.05343,-0.05824,-0.05079,0.05624,-0.00653,-0.02104,-0.00113,-0.01659,-0.01957,-0.03052,-0.04128,-0.03336,0
1327,-0.01604,-0.02387,-0.0238,-0.03007,0.00138,-0.13096,-0.0191,-0.0183,-0.00028,-0.0272,-0.01324,-0.03287,-0.03861,-0.10115,0
4071,0.0637,0.00371,0.01098,-0.00141,0.00848,0.05067,0.00435,0.02177,0.00842,0.02206,-0.00157,-0.0051,0.00803,0.05678,1
4927,-0.01514,-0.00513,-0.01335,-0.03112,-0.0004,-0.25646,-0.00675,-0.00837,-2e-05,-0.0089,-0.00322,-0.00592,-0.00779,-0.13653,0
4770,-0.00536,-0.0085,-0.017,-0.0173,0.00721,-0.2888,-0.00483,-0.00751,-5e-05,-0.00792,-0.00301,-0.00602,-0.00687,-0.13316,0
2296,-0.00422,-0.01057,-0.0181,-0.00917,-0.01954,-0.22699,-0.00225,-0.00653,-0.00014,-0.0082,-0.00302,-0.00499,-0.00551,-0.17988,0
1383,0.01678,0.01019,-0.00129,0.00406,0.05385,0.03722,-0.00425,-0.00538,0.00189,-0.00903,0.05874,0.01628,0.02877,-0.04693,1
66,-0.00834,-0.00763,-0.01135,-0.00968,-0.04345,-0.18517,-0.01288,-0.01502,-0.02108,-0.01992,-0.0094,-0.0066,-0.01085,-0.13775,0
4568,-0.00637,-0.01149,-0.0068,-0.00887,-0.01858,-0.23277,-0.00223,-0.00696,-0.00019,-0.00742,-0.00281,-0.00499,-0.00639,-0.18324,0
3715,-0.00843,-0.00653,-0.00594,-0.00938,-0.02091,-0.19059,-0.01561,-0.01258,-0.03306,-0.03145,-0.00455,-0.00514,-0.01734,-0.13761,0
1802,-0.01099,-0.00533,-0.01468,-0.00858,-0.01347,-0.18161,-0.01203,-0.01032,-0.03856,-0.02238,-0.00718,-0.00943,-0.01736,-0.14718,0
1889,-0.00505,-0.00743,-0.00941,-0.00967,-0.0153,-0.19959,-0.01154,-0.00732,-0.00305,-0.03218,-0.01312,-0.0101,-0.01045,-0.16488,0
3497,-0.00862,-0.02172,-0.01361,-0.00762,-0.01703,-0.18813,-0.01199,-0.03088,-0.00425,-0.0346,-0.00259,-0.00612,-0.0166,-0.13533,0
765,-0.00661,-0.00744,-0.01709,-0.00854,-0.01657,-0.21818,-0.00351,-0.00813,-0.00045,-0.00919,-0.00875,-0.01612,-0.00911,-0.16942,0
4594,-0.01426,-0.0176,-0.0419,-0.01223,-0.03747,0.11626,-2e-05,-0.01155,-0.00071,-0.01149,-0.01247,-0.0195,-0.01905,0.03287,0
348,-0.02426,-0.02079,-0.02268,-0.01092,-0.02786,-0.15419,-0.01477,-0.06697,-0.03498,-0.02619,-0.01862,-0.01405,-0.01871,0.00089,0
1159,-0.0361,-0.05169,-0.03675,-0.0681,-0.02244,0.06338,-0.00655,-0.02205,-0.00154,-0.02172,-0.02873,-0.04449,-0.03774,-0.08958,0
1388,-0.00778,-0.00943,-0.01301,-0.00758,-0.01349,-0.20823,-0.00374,-0.00957,-9e-05,-0.01049,-0.0086,-0.0104,-0.01254,-0.18418,0
4034,-0.03967,-0.00988,-0.02932,-0.07251,-0.02118,0.0801,-0.00405,-0.02173,-0.00104,-0.01348,-0.01281,-0.02517,-0.03347,-0.0299,1
1549,-0.03049,-0.00596,-0.05517,-0.09692,-0.0837,0.08668,-0.00953,-0.0268,-0.00229,-0.02167,-0.02349,-0.0535,-0.03567,-0.0006,0
295,-0.00864,-0.01077,-0.01142,-0.01836,-0.05068,-0.19342,-0.01158,-0.01467,-0.00024,-0.01823,-0.00418,-0.00576,-0.00903,-0.14212,0
723,-0.00787,0.00991,0.03479,0.00431,0.01679,0.05924,0.00282,0.00831,0.01019,0.00201,-0.00866,0.00331,-0.00392,0.08467,1
20,-0.00825,-0.01085,-0.00912,-0.01047,-0.01559,-0.20188,-0.01156,-0.00763,-0.00239,-0.03565,-0.01594,-0.01094,-0.01026,-0.1486,0
3022,-0.02545,-0.03861,-0.07016,-0.05815,-0.03443,-0.12018,-0.0084,-0.01846,-0.00121,-0.01707,-0.00909,-0.02252,-0.0273,-0.0231,0
3148,-0.01571,-0.03195,0.00159,-0.03596,-0.02257,-0.2037,-0.00649,-0.01058,-0.00033,-0.00992,-0.00394,-0.01355,-0.00347,-0.00253,0
1938,-0.01298,-0.00765,-0.01429,-0.01201,-0.01287,-0.19352,-0.00276,-0.0082,-0.00043,-0.00959,-0.02822,-0.01135,-0.01275,-0.1725,0
3928,-0.01448,-0.02881,-0.05621,-0.03537,-0.04843,0.05089,-0.00552,-0.01913,-0.00127,-0.02289,-0.00502,-0.01256,-0.03628,-0.13405,1
3787,-0.01921,-0.02739,-0.01797,-0.02166,-0.01842,-0.18916,-0.02145,-0.01307,-0.00156,-0.01946,-0.00574,-0.01809,-0.02774,-0.01319,0
3870,-0.0104,-0.00737,-0.01514,-0.01952,-0.04887,-0.2209,-0.00302,-0.00684,0.00011,-0.00715,-0.0031,-0.0055,-0.00249,-0.14893,0
3254,-0.0039,-0.00683,-0.01589,-0.01063,-0.02796,-0.24255,-0.00231,-0.00716,6e-05,-0.00802,-0.00278,-0.00544,-0.00659,-0.15913,0
1626,-0.00496,-0.02064,-0.01223,-0.00952,-0.02328,-0.20754,-0.00879,-0.01301,-0.00107,-0.01108,-0.00922,-0.00911,-0.01194,-0.15671,0
4242,-0.04439,-0.02891,-0.01237,-0.02183,0.02373,0.06155,-0.0047,-0.00971,0.00084,-0.0108,-0.0034,-0.0015,-0.00904,-0.14359,1
4385,0.02572,0.00507,-0.00393,0.05149,0.06955,0.20048,-0.00025,-0.00024,0.00161,-0.00078,0.0074,0.00768,0.02061,-0.04353,1
2064,-0.07991,-0.03088,-0.04637,-0.09132,-0.0464,0.07807,-0.00383,-0.01697,0.00036,-0.01432,-0.01445,-0.02122,-0.03476,-0.0171,0
3354,-0.01522,-0.00921,-0.01147,-0.01051,-0.0261,-0.22668,-0.00264,-0.0073,-0.00017,-0.00803,-0.00303,-0.00737,-0.00782,-0.16356,0
1034,-0.00637,-0.00821,-0.01343,-0.01243,-0.00169,-0.2207,-0.01828,-0.00609,-0.00263,-0.01929,-0.02607,-0.01306,-0.01317,-0.1377,0
780,-0.00605,-0.00744,-0.01414,-0.01049,-0.00249,-0.20736,-0.00678,-0.02421,-0.0386,-0.00872,-0.00865,-0.01288,-0.01364,-0.12267,0
2026,-0.01603,-0.01326,-0.0187,-0.0112,-0.02165,0.03665,-0.03745,-0.09976,-0.02267,-0.05887,-0.04395,-0.01899,-0.02871,0.00047,0
1577,-0.01285,-0.01395,-0.02752,-0.02044,-0.12685,0.06561,-0.00426,-0.0148,-0.00118,-0.01658,-0.0185,-0.0336,-0.02343,-0.20575,0
64,-0.0082,-0.00845,-0.0047,-0.00862,-0.01307,-0.22311,-0.0028,-0.00771,0.00027,-0.00873,-0.00934,-0.01034,-0.00927,-0.18504,0
