StudentId,SHAP_AdmissionYear,SHAP_EnrolledCourseCount,SHAP_QuizAttempts,SHAP_AvgScore,SHAP_MinScore,SHAP_AvgAttemptsPerQuiz,SHAP_AvgTimePerQuizMin,SHAP_AvgAttemptsBeforeSuccess,SHAP_NightActivityRatio,SHAP_DaytimeActivityRatio,SHAP_FailureRatio,SHAP_DifficultyExposure,SHAP_AvgTimePerActivity,SHAP_WorkloadPressure,Dropout
3715,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
1802,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
1889,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
3497,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
765,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
4594,-0.00149,-0.05233,-0.03757,-0.01142,-0.00631,-0.05037,-0.04547,-0.04958,-0.00517,-0.02137,-0.01738,-0.00518,-0.09374,-0.09108,0
348,0.00016,-0.00767,-0.03499,-0.01225,-0.00546,-0.0449,-0.0392,-0.04489,-0.00512,-0.01925,-0.01401,-0.00583,-0.1694,-0.09564,0
1159,-0.00142,-0.00276,0.02365,-0.00311,-0.01041,0.02315,0.02638,0.03808,-0.01888,0.00317,-0.00621,-0.00078,-0.2495,-0.2198,0
1388,0.00235,-0.00102,-0.07844,-0.0252,-0.01525,-0.09301,-0.09202,-0.09839,-0.01228,-0.04299,-0.03258,-0.01092,0.00804,-0.00675,0
4034,-0.00876,-0.01633,-0.04195,-0.01186,-0.00729,-0.04914,-0.04804,-0.05569,-0.00438,-0.02117,-0.01955,-0.00529,-0.08444,-0.08457,0
1549,-0.03789,0.00828,-0.04163,-0.01078,-0.00685,-0.05067,-0.04728,-0.05227,-0.00604,-0.02156,-0.02022,-0.00593,-0.10381,-0.08681,0
295,-0.00476,0.00265,0.07072,0.00834,0.00387,0.07809,0.06881,0.08654,0.00489,0.02752,0.0209,0.00811,0.07966,0.0462,1
723,0.00133,-0.00868,-0.03598,-0.01233,-0.00515,-0.04673,-0.04122,-0.04535,-0.00559,-0.01976,-0.01403,-0.00539,-0.17198,-0.08759,0
20,-0.00169,0.00131,0.0703,0.01426,0.01395,0.0772,0.0701,0.08545,0.00981,0.02756,0.01391,0.00447,0.07178,0.04313,1
3022,-0.00028,-0.00626,-0.03416,-0.01313,-0.00596,-0.04513,-0.03924,-0.04483,-0.00528,-0.01987,-0.01326,-0.00563,-0.16589,-0.09955,0
3148,-0.01391,0.00464,-0.03453,-0.01242,-0.00545,-0.04452,-0.03763,-0.04386,-0.0051,-0.01918,-0.01265,-0.00553,-0.17732,-0.09099,0
1938,-0.00213,0.00149,0.06915,0.01132,0.00262,0.07632,0.07177,0.08469,0.00853,0.02602,0.01574,0.00527,0.08015,0.04561,1
3928,-0.01596,0.00256,-0.03625,-0.01237,-0.00725,-0.04821,-0.04143,-0.04583,-0.00468,-0.02111,-0.01365,-0.00581,-0.14678,-0.10168,0
3787,-0.0013,-0.00173,0.02616,-0.00491,0.00064,0.03099,0.0239,0.03284,-6e-05,0.0037,0.00578,0.00227,-0.39775,-0.21398,0
3870,-0.00513,-0.00328,0.07047,0.00923,0.00358,0.07891,0.07361,0.08431,0.00945,0.02647,0.02203,0.00634,0.07028,0.05026,1
3254,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
1626,-0.00281,0.00387,0.07025,0.00505,0.00879,0.07691,0.06988,0.0843,0.00879,0.02741,0.01519,0.00672,0.07844,0.04376,1
4242,-0.01034,-0.00555,-0.0532,-0.01989,-0.01169,-0.06155,-0.06244,-0.06463,-0.00934,-0.02778,-0.01902,-0.0074,-0.11696,-0.02366,0
4385,-0.04133,-0.00772,-0.05279,-0.01658,-0.01224,-0.05949,-0.064,-0.06392,-0.00761,-0.02626,-0.02033,-0.00673,-0.12269,0.00323,0
2064,-0.00818,-0.00325,0.02771,-0.00436,-0.00532,0.02514,0.02652,0.02941,-0.00056,0.00098,-0.0014,-0.00263,-0.31276,-0.26976,0
3354,-0.00174,0.00406,-0.07869,-0.0246,-0.01517,-0.09399,-0.09143,-0.09882,-0.0121,-0.04273,-0.03216,-0.01082,0.01245,-0.01271,0
1034,-0.00291,-0.01333,0.06969,0.01297,0.01412,0.06983,0.06617,0.08431,0.00961,0.02799,0.01505,0.00354,0.08242,0.04208,1
780,0.00149,-0.01311,0.06669,0.00705,0.00482,0.07492,0.07136,0.08483,0.00443,0.02373,0.02418,0.00407,0.08318,0.04392,1
2026,-0.00111,-0.00223,0.02827,-0.00144,-0.00767,0.03389,0.0243,0.03698,-0.00755,0.00567,0.0111,-0.00412,-0.38569,-0.22886,0
1577,-0.00942,-0.04251,-0.04798,-0.01977,-0.01396,-0.05766,-0.0584,-0.06346,-0.00799,-0.0244,-0.01898,-0.00567,-0.10716,-0.02109,0
64,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
