Id,UserId,DepartmentId,YearId,SquadronId,AdmissionYear,CreatedAt,UpdatedAt,DepartmentId_WasNull,YearId_WasNull,SquadronId_WasNull,AdmissionYear_WasNull,CreatedAt_Year,CreatedAt_Month,CreatedAt_Weekday,AccountAgeDays,EnrolledCourseCount,TotalCreditLoad,Year_AvgCreditLoad,Year_TotalEnrollments,Squadron_AvgCreditLoad,Squadron_TotalEnrollments,DepartmentId_Enc,YearId_Enc,SquadronId_Enc,AdmissionYear_Norm,AccountAgeDays_Norm,TotalCreditLoad_Norm,RiskFlag_NoEnrollment,RiskFlag_LowCreditLoad,RiskScore,DepartmentName,YearLevelName
2551,286.0,3,3,5,2022,2025-07-23 01:09:59,2026-02-07 01:09:59,0,0,0,0,2025,7,2,234,2,7,2.874454677653902,2063,2.894755492558469,2822,2,2,4,0.19999999999998863,0.08821917808219178,0.12280701754385964,0,0,0.0,Cyber Security,Third Year
3012,,1,1,5,2026,2023-03-25 07:53:53,2023-10-18 07:53:53,0,0,0,0,2023,3,5,1085,1,3,2.929756350440643,3858,2.894755492558469,2822,0,0,4,1.0,0.5545205479452054,0.05263157894736842,0,0,0.0,Computer Science,First Year
3757,1751.0,3,4,5,2024,2023-03-25 12:12:03,2023-12-23 12:12:03,0,0,0,0,2023,3,5,1085,4,18,2.9029629629629627,1350,2.894755492558469,2822,2,3,4,0.5999999999999659,0.5545205479452054,0.3157894736842105,0,0,0.0,Cyber Security,Fourth Year
1129,1612.0,3,2,5,2023,2025-04-17 00:41:35,2025-08-11 00:41:35,0,0,0,0,2025,4,3,331,0,0,2.8799102132435466,2673,2.894755492558469,2822,2,1,4,0.39999999999997726,0.14136986301369864,0.0,1,1,1.0,Cyber Security,Second Year
4530,655.0,1,1,5,2022,2023-12-09 17:02:06,2023-12-21 17:02:06,0,0,0,0,2023,12,5,826,1,6,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.19999999999998863,0.4126027397260274,0.10526315789473684,0,0,0.0,Computer Science,First Year
1563,1671.0,2,1,3,2025,2024-06-27 04:04:55,2025-04-18 04:04:55,0,0,0,0,2024,6,3,625,14,30,2.929756350440643,3858,2.8538888888888887,1800,1,0,2,0.7999999999999545,0.30246575342465754,0.5263157894736842,0,0,0.0,Artificial Intelligence,First Year
1954,355.0,1,1,4,2024,2025-12-03 09:17:12,2026-08-02 09:17:12,0,0,0,0,2025,12,2,101,2,7,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.5999999999999659,0.015342465753424663,0.12280701754385964,0,0,0.0,Computer Science,First Year
323,1996.0,1,1,2,2025,2021-05-12 13:45:34,2021-06-19 13:45:34,0,0,0,0,2021,5,2,1767,4,12,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.7999999999999545,0.9282191780821917,0.21052631578947367,0,0,0.0,Computer Science,First Year
1135,1327.0,2,2,1,2026,2021-10-16 15:59:17,2021-12-26 15:59:17,0,0,0,0,2021,10,5,1610,1,3,2.8799102132435466,2673,2.8900462962962963,1728,1,1,0,1.0,0.8421917808219177,0.05263157894736842,0,0,0.0,Artificial Intelligence,Second Year
4732,545.0,2,3,3,2025,2022-11-09 22:39:34,2023-01-26 22:39:34,0,0,0,0,2022,11,2,1221,3,7,2.874454677653902,2063,2.8538888888888887,1800,1,2,2,0.7999999999999545,0.6290410958904109,0.12280701754385964,0,0,0.0,Artificial Intelligence,Third Year
3347,1253.0,2,1,3,2022,2022-08-13 16:06:32,2023-01-10 16:06:32,0,0,0,0,2022,8,5,1309,2,10,2.929756350440643,3858,2.8538888888888887,1800,1,0,2,0.19999999999998863,0.6772602739726027,0.17543859649122806,0,0,0.0,Artificial Intelligence,First Year
84,1700.0,2,1,1,2024,2025-03-15 22:57:04,2025-03-22 22:57:04,0,0,0,0,2025,3,5,364,1,4,2.929756350440643,3858,2.8900462962962963,1728,1,0,0,0.5999999999999659,0.15945205479452051,0.07017543859649122,0,0,0.0,Artificial Intelligence,First Year
3794,431.0,2,1,5,2026,2021-03-05 23:42:27,2021-08-21 23:42:27,0,0,0,0,2021,3,4,1834,1,4,2.929756350440643,3858,2.894755492558469,2822,1,0,4,1.0,0.964931506849315,0.07017543859649122,0,0,0.0,Artificial Intelligence,First Year
1374,2028.0,1,1,3,2025,2021-08-19 16:44:08,2021-11-26 16:44:08,0,0,0,0,2021,8,3,1668,14,39,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.7999999999999545,0.8739726027397259,0.6842105263157894,0,0,0.0,Computer Science,First Year
3952,1901.0,1,1,5,2023,2021-06-15 18:40:48,2021-07-28 18:40:48,0,0,0,0,2021,6,1,1733,4,13,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.39999999999997726,0.9095890410958903,0.22807017543859648,0,0,0.0,Computer Science,First Year
431,1712.0,1,1,4,2023,2023-02-20 21:06:14,2023-08-10 21:06:14,0,0,0,0,2023,2,0,1118,0,0,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.39999999999997726,0.5726027397260273,0.0,1,1,1.0,Computer Science,First Year
4277,9446.0,1,2,2,2023,2025-01-06 19:58:07,2025-09-24 19:58:07,0,0,0,0,2025,1,0,432,5,12,2.8799102132435466,2673,2.9339622641509435,1802,0,1,1,0.39999999999997726,0.1967123287671233,0.21052631578947367,0,0,0.0,Computer Science,Second Year
1837,1492.0,1,2,5,2022,2024-12-14 14:38:51,2025-02-10 14:38:51,0,0,0,0,2024,12,5,455,1,3,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.19999999999998863,0.20931506849315068,0.05263157894736842,0,0,0.0,Computer Science,Second Year
5,1620.0,1,4,2,2022,2022-01-25 05:02:46,2022-09-11 05:02:46,1,0,0,0,2022,1,1,1509,0,0,2.9029629629629627,1350,2.9339622641509435,1802,0,3,1,0.19999999999998863,0.7868493150684931,0.0,1,1,1.0,Computer Science,Fourth Year
1803,1590.0,1,1,4,2025,2023-04-22 15:28:58,2023-06-04 15:28:58,0,0,0,0,2023,4,5,1057,0,0,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.7999999999999545,0.5391780821917808,0.0,1,1,1.0,Computer Science,First Year
1202,1638.0,3,2,1,2025,2024-02-11 02:23:32,2024-09-21 02:23:32,0,0,0,0,2024,2,6,762,1,4,2.8799102132435466,2673,2.8900462962962963,1728,2,1,0,0.7999999999999545,0.37753424657534246,0.07017543859649122,0,0,0.0,Cyber Security,Second Year
4111,1175.0,2,1,4,2024,2025-07-09 04:37:11,2025-12-20 04:37:11,0,0,0,0,2025,7,2,248,2,5,2.929756350440643,3858,2.9369419642857144,1792,1,0,3,0.5999999999999659,0.09589041095890412,0.08771929824561403,0,0,0.0,Artificial Intelligence,First Year
4375,1010.0,1,3,1,2024,2021-05-18 10:48:41,2022-01-19 10:48:41,0,0,0,0,2021,5,1,1761,3,9,2.874454677653902,2063,2.8900462962962963,1728,0,2,0,0.5999999999999659,0.9249315068493149,0.15789473684210525,0,0,0.0,Computer Science,Third Year
3285,198.0,1,1,5,2022,2022-08-30 06:18:15,2023-01-17 06:18:15,0,0,0,0,2022,8,1,1292,2,6,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.19999999999998863,0.667945205479452,0.10526315789473684,0,0,0.0,Computer Science,First Year
1149,1757.0,1,1,1,2022,2023-03-17 08:03:39,2023-04-25 08:03:39,0,1,0,0,2023,3,4,1093,0,0,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.19999999999998863,0.558904109589041,0.0,1,1,1.0,Computer Science,First Year
1437,1377.0,1,3,1,2024,2021-02-27 09:05:24,2021-09-29 09:05:24,0,0,0,0,2021,2,5,1841,2,3,2.874454677653902,2063,2.8900462962962963,1728,0,2,0,0.5999999999999659,0.9687671232876711,0.05263157894736842,0,0,0.0,Computer Science,Third Year
1324,899.0,2,1,3,2022,2022-01-09 21:20:03,2022-07-08 21:20:03,0,0,0,0,2022,1,6,1525,2,4,2.929756350440643,3858,2.8538888888888887,1800,1,0,2,0.19999999999998863,0.7956164383561642,0.07017543859649122,0,0,0.0,Artificial Intelligence,First Year
4115,1683.0,3,1,4,2022,2024-01-10 04:39:17,2024-03-12 04:39:17,0,0,0,0,2024,1,2,794,3,5,2.929756350440643,3858,2.9369419642857144,1792,2,0,3,0.19999999999998863,0.39506849315068493,0.08771929824561403,0,0,0.0,Cyber Security,First Year
1926,1437.0,1,1,1,2025,2023-02-27 14:43:14,2023-04-15 14:43:14,0,0,0,0,2023,2,0,1111,2,4,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.7999999999999545,0.5687671232876712,0.07017543859649122,0,0,0.0,Computer Science,First Year
4493,606.0,1,1,2,2023,2025-11-17 20:32:00,2026-07-02 20:32:00,0,1,0,0,2025,11,0,117,0,0,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.39999999999997726,0.02410958904109589,0.0,1,1,1.0,Computer Science,First Year
1022,446.0,1,1,3,2023,2021-01-24 01:17:33,2021-11-03 01:17:33,0,0,0,0,2021,1,6,1875,0,0,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.39999999999997726,0.9873972602739725,0.0,1,1,1.0,Computer Science,First Year
301,1596.0,1,4,3,2024,2025-07-14 08:17:50,2026-03-28 08:17:50,0,0,0,0,2025,7,0,243,2,6,2.9029629629629627,1350,2.8538888888888887,1800,0,3,2,0.5999999999999659,0.09315068493150684,0.10526315789473684,0,0,0.0,Computer Science,Fourth Year
3905,445.0,1,1,4,2021,2022-09-28 06:27:33,2023-06-07 06:27:33,0,0,0,0,2022,9,2,1263,2,7,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.0,0.6520547945205478,0.12280701754385964,0,0,0.0,Computer Science,First Year
269,1340.0,2,3,3,2025,2022-12-10 06:46:10,2023-09-25 06:46:10,0,0,0,0,2022,12,5,1190,3,7,2.874454677653902,2063,2.8538888888888887,1800,1,2,2,0.7999999999999545,0.6120547945205479,0.12280701754385964,0,0,0.0,Artificial Intelligence,Third Year
1289,394.0,3,3,5,2022,2023-05-19 18:43:50,2023-11-18 18:43:50,0,0,1,0,2023,5,4,1030,2,7,2.874454677653902,2063,2.894755492558469,2822,2,2,4,0.19999999999998863,0.5243835616438356,0.12280701754385964,0,0,0.0,Cyber Security,Third Year
3632,1789.0,1,1,4,2022,2024-11-16 09:08:27,2025-07-16 09:08:27,0,0,0,0,2024,11,5,483,1,2,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.19999999999998863,0.22465753424657536,0.03508771929824561,0,0,0.0,Computer Science,First Year
1255,1891.0,1,4,5,2025,2021-06-04 09:39:38,2021-11-22 09:39:38,0,0,0,0,2021,6,4,1744,3,8,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,0.7999999999999545,0.9156164383561642,0.14035087719298245,0,0,0.0,Computer Science,Fourth Year
2335,1466.0,1,3,2,2025,2022-05-12 05:18:11,2022-06-25 05:18:11,1,0,0,0,2022,5,3,1402,1,3,2.874454677653902,2063,2.9339622641509435,1802,0,2,1,0.7999999999999545,0.7282191780821917,0.05263157894736842,0,0,0.0,Computer Science,Third Year
4941,1644.0,2,1,1,2023,2022-09-10 18:01:25,2022-12-17 18:01:25,0,1,0,0,2022,9,5,1281,2,7,2.929756350440643,3858,2.8900462962962963,1728,1,0,0,0.39999999999997726,0.661917808219178,0.12280701754385964,0,0,0.0,Artificial Intelligence,First Year
4119,1441.0,1,1,5,2023,2022-05-25 08:55:20,2022-09-28 08:55:20,0,0,0,0,2022,5,2,1389,4,12,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.39999999999997726,0.7210958904109588,0.21052631578947367,0,0,0.0,Computer Science,First Year
4477,683.0,1,1,1,2022,2021-01-09 09:41:06,2021-07-02 09:41:06,0,0,0,0,2021,1,5,1890,1,4,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.19999999999998863,0.9956164383561643,0.07017543859649122,0,0,0.0,Computer Science,First Year
4618,1240.0,3,4,4,2022,2021-07-30 12:51:22,2022-02-26 12:51:22,0,0,0,0,2021,7,4,1688,1,2,2.9029629629629627,1350,2.9369419642857144,1792,2,3,3,0.19999999999998863,0.884931506849315,0.03508771929824561,0,0,0.0,Cyber Security,Fourth Year
1319,1162.0,2,1,1,2023,2024-04-18 16:39:51,2024-04-23 16:39:51,0,0,0,0,2024,4,3,695,3,7,2.929756350440643,3858,2.8900462962962963,1728,1,0,0,0.39999999999997726,0.3408219178082192,0.12280701754385964,0,0,0.0,Artificial Intelligence,First Year
325,410.0,1,1,5,2021,2022-03-31 06:35:26,2022-05-13 06:35:26,0,1,0,0,2022,3,3,1444,2,7,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.0,0.7512328767123286,0.12280701754385964,0,0,0.0,Computer Science,First Year
477,988.0,1,3,3,2024,2022-11-08 10:56:13,2023-05-23 10:56:13,0,0,0,0,2022,11,1,1222,3,10,2.874454677653902,2063,2.8538888888888887,1800,0,2,2,0.5999999999999659,0.6295890410958903,0.17543859649122806,0,0,0.0,Computer Science,Third Year
69,,1,2,2,2024,2022-06-20 02:46:57,2022-10-14 02:46:57,0,0,0,0,2022,6,0,1363,0,0,2.8799102132435466,2673,2.9339622641509435,1802,0,1,1,0.5999999999999659,0.706849315068493,0.0,1,1,1.0,Computer Science,Second Year
3264,1945.0,1,2,2,2025,2022-08-16 17:03:48,2023-01-18 17:03:48,0,0,0,0,2022,8,1,1306,5,12,2.8799102132435466,2673,2.9339622641509435,1802,0,1,1,0.7999999999999545,0.6756164383561643,0.21052631578947367,0,0,0.0,Computer Science,Second Year
3832,810.0,1,4,4,2023,2025-02-28 13:38:27,2025-10-15 13:38:27,0,0,0,0,2025,2,4,379,1,2,2.9029629629629627,1350,2.9369419642857144,1792,0,3,3,0.39999999999997726,0.16767123287671232,0.03508771929824561,0,0,0.0,Computer Science,Fourth Year
1838,126.0,3,1,5,2024,2021-04-05 20:39:11,2021-11-13 20:39:11,0,0,0,0,2021,4,0,1804,0,0,2.929756350440643,3858,2.894755492558469,2822,2,0,4,0.5999999999999659,0.9484931506849315,0.0,1,1,1.0,Cyber Security,First Year
667,531.0,2,1,1,2024,2024-07-19 16:54:12,2025-03-10 16:54:12,0,0,0,0,2024,7,4,603,3,8,2.929756350440643,3858,2.8900462962962963,1728,1,0,0,0.5999999999999659,0.29041095890410956,0.14035087719298245,0,0,0.0,Artificial Intelligence,First Year
792,1668.0,1,1,5,2025,2025-12-23 05:19:03,2026-03-19 05:19:03,0,0,0,0,2025,12,1,81,0,0,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.7999999999999545,0.004383561643835618,0.0,1,1,1.0,Computer Science,First Year
2969,906.0,2,1,1,2022,2022-06-28 08:02:06,2023-03-21 08:02:06,0,0,0,0,2022,6,1,1355,2,6,2.929756350440643,3858,2.8900462962962963,1728,1,0,0,0.19999999999998863,0.7024657534246574,0.10526315789473684,0,0,0.0,Artificial Intelligence,First Year
182,218.0,1,1,4,2023,2021-10-29 18:30:21,2022-07-13 18:30:21,0,0,0,0,2021,10,4,1597,1,1,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.39999999999997726,0.8350684931506849,0.017543859649122806,0,1,0.5,Computer Science,First Year
1440,1739.0,3,2,3,2025,2024-02-17 16:04:55,2024-05-15 16:04:55,0,0,0,0,2024,2,5,756,0,0,2.8799102132435466,2673,2.8538888888888887,1800,2,1,2,0.7999999999999545,0.37424657534246575,0.0,1,1,1.0,Cyber Security,Second Year
3068,,2,2,5,2025,2022-12-15 21:47:19,2023-06-01 21:47:19,0,0,0,0,2022,12,3,1185,5,15,2.8799102132435466,2673,2.894755492558469,2822,1,1,4,0.7999999999999545,0.6093150684931506,0.2631578947368421,0,0,0.0,Artificial Intelligence,Second Year
4684,1876.0,1,2,5,2024,2024-03-27 21:52:59,2024-05-30 21:52:59,0,0,0,0,2024,3,2,717,2,6,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.5999999999999659,0.3528767123287671,0.10526315789473684,0,0,0.0,Computer Science,Second Year
2407,1184.0,3,1,1,2024,2023-11-21 22:06:28,2023-12-25 22:06:28,0,0,0,0,2023,11,1,844,1,2,2.929756350440643,3858,2.8900462962962963,1728,2,0,0,0.5999999999999659,0.42246575342465753,0.03508771929824561,0,0,0.0,Cyber Security,First Year
4907,316.0,2,4,3,2025,2021-08-16 14:32:44,2021-09-09 14:32:44,0,0,0,0,2021,8,0,1671,0,0,2.9029629629629627,1350,2.8538888888888887,1800,1,3,2,0.7999999999999545,0.8756164383561643,0.0,1,1,1.0,Artificial Intelligence,Fourth Year
294,1104.0,1,1,2,2021,2025-06-30 04:26:38,2025-12-07 04:26:38,0,0,0,0,2025,6,0,257,1,2,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.0,0.10082191780821918,0.03508771929824561,0,0,0.0,Computer Science,First Year
1435,621.0,1,3,4,2026,2024-06-06 03:52:35,2024-07-22 03:52:35,0,0,0,0,2024,6,3,646,1,4,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,1.0,0.31397260273972605,0.07017543859649122,0,0,0.0,Computer Science,Third Year
651,1229.0,3,1,5,2022,2023-07-01 15:48:12,2023-12-01 15:48:12,0,1,0,0,2023,7,5,987,2,5,2.929756350440643,3858,2.894755492558469,2822,2,0,4,0.19999999999998863,0.500821917808219,0.08771929824561403,0,0,0.0,Cyber Security,First Year
4902,856.0,1,1,2,2024,2025-12-06 13:58:50,2026-05-05 13:58:50,0,1,0,0,2025,12,5,98,2,6,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.5999999999999659,0.0136986301369863,0.10526315789473684,0,0,0.0,Computer Science,First Year
3157,667.0,1,2,5,2023,2023-01-27 04:40:04,2023-06-04 04:40:04,0,0,0,0,2023,1,4,1142,4,17,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.39999999999997726,0.5857534246575342,0.2982456140350877,0,0,0.0,Computer Science,Second Year
4506,1234.0,2,1,2,2024,2023-03-30 17:07:28,2023-07-25 17:07:28,0,0,0,1,2023,3,3,1080,0,0,2.929756350440643,3858,2.9339622641509435,1802,1,0,1,0.5999999999999659,0.5517808219178082,0.0,1,1,1.0,Artificial Intelligence,First Year
4222,652.0,1,1,2,2026,2022-09-15 17:45:28,2023-03-28 17:45:28,0,0,0,0,2022,9,3,1276,1,4,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,1.0,0.6591780821917808,0.07017543859649122,0,0,0.0,Computer Science,First Year
2389,1933.0,1,2,4,2022,2023-07-05 08:46:26,2024-03-24 08:46:26,0,0,0,0,2023,7,2,983,4,10,2.8799102132435466,2673,2.9369419642857144,1792,0,1,3,0.19999999999998863,0.4986301369863014,0.17543859649122806,0,0,0.0,Computer Science,Second Year
4374,507.0,1,1,5,2025,2022-08-11 12:18:53,2023-01-04 12:18:53,0,1,0,0,2022,8,3,1311,3,9,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.7999999999999545,0.6783561643835616,0.15789473684210525,0,0,0.0,Computer Science,First Year
2100,1241.0,1,1,5,2022,2022-05-01 19:58:24,2022-05-25 19:58:24,0,0,0,0,2022,5,6,1413,3,9,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.19999999999998863,0.7342465753424656,0.15789473684210525,0,0,0.0,Computer Science,First Year
3304,1786.0,1,1,1,2023,2024-08-14 21:18:57,2025-05-02 21:18:57,0,0,0,0,2024,8,2,577,2,6,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.39999999999997726,0.27616438356164386,0.10526315789473684,0,0,0.0,Computer Science,First Year
4065,1703.0,3,2,4,2025,2021-01-10 21:42:03,2021-03-22 21:42:03,0,0,0,0,2021,1,6,1889,2,5,2.8799102132435466,2673,2.9369419642857144,1792,2,1,3,0.7999999999999545,0.9950684931506848,0.08771929824561403,0,0,0.0,Cyber Security,Second Year
1830,,2,2,5,2024,2022-09-21 00:27:44,2022-10-02 00:27:44,0,0,0,0,2022,9,2,1270,1,6,2.8799102132435466,2673,2.894755492558469,2822,1,1,4,0.5999999999999659,0.655890410958904,0.10526315789473684,0,0,0.0,Artificial Intelligence,Second Year
641,,2,3,2,2022,2021-05-24 02:55:29,2021-07-30 02:55:29,0,0,0,0,2021,5,0,1755,2,3,2.874454677653902,2063,2.9339622641509435,1802,1,2,1,0.19999999999998863,0.9216438356164383,0.05263157894736842,0,0,0.0,Artificial Intelligence,Third Year
3421,,1,2,3,2025,2021-11-25 03:17:24,2022-09-03 03:17:24,0,0,0,0,2021,11,3,1570,1,2,2.8799102132435466,2673,2.8538888888888887,1800,0,1,2,0.7999999999999545,0.8202739726027396,0.03508771929824561,0,0,0.0,Computer Science,Second Year
2643,1983.0,1,1,4,2025,2024-07-14 08:06:28,2025-04-05 08:06:28,0,0,0,0,2024,7,6,608,2,8,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.7999999999999545,0.29315068493150687,0.14035087719298245,0,0,0.0,Computer Science,First Year
3368,2003.0,1,2,2,2022,2024-08-27 19:02:49,2025-03-12 19:02:49,0,0,0,0,2024,8,1,564,0,0,2.8799102132435466,2673,2.9339622641509435,1802,0,1,1,0.19999999999998863,0.269041095890411,0.0,1,1,1.0,Computer Science,Second Year
3343,1491.0,2,4,1,2025,2025-08-08 12:37:20,2025-12-10 12:37:20,0,0,0,0,2025,8,4,218,1,4,2.9029629629629627,1350,2.8900462962962963,1728,1,3,0,0.7999999999999545,0.07945205479452054,0.07017543859649122,0,0,0.0,Artificial Intelligence,Fourth Year
4893,346.0,1,1,5,2021,2022-09-17 18:34:45,2023-06-22 18:34:45,0,0,0,0,2022,9,5,1274,1,2,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.0,0.6580821917808218,0.03508771929824561,0,0,0.0,Computer Science,First Year
4852,1295.0,3,1,5,2022,2025-10-09 18:35:40,2026-05-18 18:35:40,0,0,0,0,2025,10,3,156,1,4,2.929756350440643,3858,2.894755492558469,2822,2,0,4,0.19999999999998863,0.04547945205479452,0.07017543859649122,0,0,0.0,Cyber Security,First Year
4363,1720.0,1,1,5,2024,2023-12-17 02:02:52,2024-08-22 02:02:52,0,0,0,0,2023,12,6,818,2,3,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.5999999999999659,0.40821917808219177,0.05263157894736842,0,0,0.0,Computer Science,First Year
2508,1214.0,1,1,3,2024,2025-05-08 20:07:05,2025-07-15 20:07:05,0,0,0,0,2025,5,3,310,4,12,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.5999999999999659,0.12986301369863013,0.21052631578947367,0,0,0.0,Computer Science,First Year
4791,1531.0,1,2,3,2023,2021-02-11 00:07:02,2021-04-16 00:07:02,0,0,0,0,2021,2,3,1857,0,0,2.8799102132435466,2673,2.8538888888888887,1800,0,1,2,0.39999999999997726,0.9775342465753423,0.0,1,1,1.0,Computer Science,Second Year
4163,1493.0,1,2,5,2023,2021-06-26 00:05:30,2021-08-23 00:05:30,0,0,0,0,2021,6,5,1722,1,2,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.39999999999997726,0.9035616438356163,0.03508771929824561,0,0,0.0,Computer Science,Second Year
1613,536.0,1,1,1,2025,2023-02-24 16:39:48,2023-08-14 16:39:48,0,0,0,0,2023,2,4,1114,3,5,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.7999999999999545,0.5704109589041095,0.08771929824561403,0,0,0.0,Computer Science,First Year
4785,554.0,1,3,5,2024,2023-06-11 08:50:34,2023-08-23 08:50:34,0,0,0,0,2023,6,6,1007,1,3,2.874454677653902,2063,2.894755492558469,2822,0,2,4,0.5999999999999659,0.5117808219178082,0.05263157894736842,0,0,0.0,Computer Science,Third Year
1907,1457.0,1,1,4,2023,2023-11-15 09:03:58,2024-08-21 09:03:58,0,0,0,0,2023,11,2,850,4,9,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.39999999999997726,0.42575342465753424,0.15789473684210525,0,0,0.0,Computer Science,First Year
2736,1075.0,1,2,5,2025,2021-06-24 15:11:38,2021-11-05 15:11:38,0,0,1,0,2021,6,3,1724,2,5,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.7999999999999545,0.9046575342465752,0.08771929824561403,0,0,0.0,Computer Science,Second Year
2350,1107.0,1,1,1,2025,2023-03-28 14:27:07,2023-05-11 14:27:07,0,0,0,0,2023,3,1,1082,2,4,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.7999999999999545,0.552876712328767,0.07017543859649122,0,0,0.0,Computer Science,First Year
1103,909.0,2,2,2,2023,2021-07-08 02:42:38,2021-12-03 02:42:38,0,0,0,0,2021,7,3,1710,2,6,2.8799102132435466,2673,2.9339622641509435,1802,1,1,1,0.39999999999997726,0.8969863013698629,0.10526315789473684,0,0,0.0,Artificial Intelligence,Second Year
2858,1486.0,1,2,5,2024,2025-04-10 12:50:39,2025-07-16 12:50:39,0,0,0,0,2025,4,3,338,0,0,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.5999999999999659,0.1452054794520548,0.0,1,1,1.0,Computer Science,Second Year
1046,138.0,1,1,5,2024,2023-11-03 09:52:48,2023-12-05 09:52:48,0,1,0,0,2023,11,4,862,3,8,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.5999999999999659,0.43232876712328766,0.14035087719298245,0,0,0.0,Computer Science,First Year
169,1925.0,1,4,2,2025,2023-03-30 23:23:45,2023-08-11 23:23:45,1,0,0,0,2023,3,3,1079,1,4,2.9029629629629627,1350,2.9339622641509435,1802,0,3,1,0.7999999999999545,0.5512328767123287,0.07017543859649122,0,0,0.0,Computer Science,Fourth Year
1978,1838.0,1,4,3,2024,2022-08-06 00:02:20,2023-01-05 00:02:20,0,0,0,0,2022,8,5,1316,3,10,2.9029629629629627,1350,2.8538888888888887,1800,0,3,2,0.5999999999999659,0.6810958904109589,0.17543859649122806,0,0,0.0,Computer Science,Fourth Year
657,472.0,2,1,4,2026,2024-09-03 21:57:35,2025-06-02 21:57:35,0,0,0,0,2024,9,1,557,2,6,2.929756350440643,3858,2.9369419642857144,1792,1,0,3,1.0,0.2652054794520548,0.10526315789473684,0,0,0.0,Artificial Intelligence,First Year
3104,267.0,1,2,5,2024,2024-11-20 01:21:53,2025-05-07 01:21:53,0,0,0,0,2024,11,2,479,0,0,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.5999999999999659,0.22246575342465752,0.0,1,1,1.0,Computer Science,Second Year
2966,1588.0,1,3,3,2022,2023-12-05 23:44:43,2024-01-04 23:44:43,0,0,0,0,2023,12,1,829,2,7,2.874454677653902,2063,2.8538888888888887,1800,0,2,2,0.19999999999998863,0.41424657534246573,0.12280701754385964,0,0,0.0,Computer Science,Third Year
1375,1250.0,2,3,1,2025,2021-12-03 22:14:06,2022-05-04 22:14:06,0,0,0,0,2021,12,4,1562,5,14,2.874454677653902,2063,2.8900462962962963,1728,1,2,0,0.7999999999999545,0.815890410958904,0.24561403508771928,0,0,0.0,Artificial Intelligence,Third Year
