Id,QuestionId,OptionText,OptionTextAr,IsCorrect,SortOrder
8463,2836,Stack,,1,1
10433,3495,Data Link,,0,1
10893,3649,Model is too simple,,0,3
15665,5275,Backing up data,,0,3
11935,4006,Backing up data,خيار: Backing up data,0,3
3603,1205,A memory overflow,خيار: A memory overflow,0,3
11097,3717,True,صح,0,1
8570,2866,8,خيار: 8,1,4
12121,4073,A key for encryption,,0,1
3450,1156,False,خطأ,1,2
11624,3900,A composite key,خيار: A composite key,0,2
5466,1843,K-Means,خيار: K-Means,1,2
7854,2643,False,خطأ,1,2
6236,2107,Steganography,,0,4
8060,2712,References a primary key in another table,,1,2
12966,4349,Object Output Process,,0,2
15198,5113,Ordered Object Program,خيار: Ordered Object Progr,0,2
14975,5043,A CPU spike,,0,1
1768,603,A composite key,,0,4
11730,3933,Model is too simple,,0,2
7351,2475,Encrypting data,خيار: Encrypting data,0,1
615,206,Decision Tree,خيار: Decision Tree,0,3
611,205,Steganography,,0,3
12495,4198,Bubble Sort,,1,1
7369,2480,True,صح,1,1
346,116,Decision Tree,خيار: Decision Tree,0,2
15621,5261,Automated Process Integrator,خيار: Automated Process In,0,3
5042,1694,Tree,,0,4
11710,3927,Structured Query Language,خيار: Structured Query Lan,1,2
6494,2196,HTTP,خيار: HTTP,1,2
14548,4902,FTP,,0,4
9102,3039,Naive Bayes,خيار: Naive Bayes,0,4
4816,1616,6,,0,4
7339,2469,True,صح,1,1
9397,3130,Data Link,,0,1
8359,2804,Too few parameters,,0,3
2494,842,Heap Sort,خيار: Heap Sort,0,4
1437,492,Hashing,خيار: Hashing,0,1
8997,3007,9,خيار: 9,0,3
10067,3368,Quick Sort,,0,1
354,119,A memory overflow,,0,2
9408,3134,Model underfits,خيار: Model underfits,0,2
9430,3143,Object Oriented Programming,,1,4
11723,3930,Bubble Sort,خيار: Bubble Sort,1,3
1379,469,Steganography,,0,1
2555,859,A key for encryption,,0,3
14013,4717,Automated Process Integrator,خيار: Automated Process In,0,1
2264,768,Bubble Sort,خيار: Bubble Sort,1,4
1876,640,Applied Program Index,,0,2
1611,550,Queue,,0,1
3215,1074,True,صح,0,1
2718,909,Structured Query Language,,1,4
6498,2197,Model is too simple,,0,2
7681,2580,Data Link,,0,3
12694,4259,Model is too simple,خيار: Model is too simple,0,2
13397,4495,True,صح,1,1
3542,1185,O(n²),,0,4
5052,1697,SSH,,0,2
5248,1759,Simple Query Language,خيار: Simple Query Languag,0,4
4192,1409,O(n²),,0,2
13141,4400,O(n),,0,3
9118,3043,Encrypting data,,0,4
14692,4948,Open Object Programming,خيار: Open Object Programm,0,2
10970,3674,O(n²),,0,4
5883,1990,Network Layer,,1,3
9536,3179,A CPU spike,خيار: A CPU spike,0,4
13071,4379,Application Programming Interface,,1,3
9206,3069,9,,0,4
8438,2829,Network Layer,خيار: Network Layer,1,2
10667,3567,Applied Program Index,,0,3
6326,2135,References a primary key in another table,خيار: References a primary,1,4
5577,1880,Transport,,0,3
9223,3074,Model is too simple,خيار: Model is too simple,0,3
12463,4187,Reducing data redundancy,خيار: Reducing data redund,1,3
10559,3535,A CPU spike,خيار: A CPU spike,0,1
12934,4341,Quick Sort,خيار: Quick Sort,0,2
1606,547,A composite key,خيار: A composite key,0,4
2078,707,Ordered Object Program,خيار: Ordered Object Progr,0,2
9654,3220,Indexing data,خيار: Indexing data,0,4
7653,2568,O(1),خيار: O(1),0,1
2809,941,True,صح,1,1
8112,2727,Hashing,,0,4
7501,2516,Decision Tree,,0,1
4853,1631,Stack,,1,1
8880,2969,Object Oriented Programming,,1,4
8848,2961,TCP,,0,4
8784,2939,6,,0,4
10354,3465,K-Means,,1,4
15587,5248,Too few parameters,خيار: Too few parameters,0,1
5360,1800,Applied Program Index,,0,2
1113,377,A key for encryption,,0,3
11129,3726,K-Means,خيار: K-Means,1,3
2160,731,Merge Sort,,0,4
14090,4743,Quick Sort,خيار: Quick Sort,0,2
9832,3288,Backing up data,,0,2
818,273,Session,خيار: Session,0,4
12478,4191,False,خطأ,0,2
10079,3375,References a primary key in another table,,1,1
11784,3954,Automated Process Integrator,,0,2
14216,4790,False,خطأ,0,2
13886,4672,Model underfits,خيار: Model underfits,0,2
3806,1276,Standard Query Logic,,0,4
12063,4053,8,,1,1
3957,1328,K-Means,خيار: K-Means,1,1
1682,574,Public Key Cryptography,,1,2
1213,406,Heap,,0,3
10668,3567,Automated Process Integrator,,0,4
5178,1740,An index key,خيار: An index key,0,2
12895,4325,A composite key,,0,3
3094,1032,Bubble Sort,,1,2
12307,4132,Heap,,0,3
15280,5140,Encrypting data,,0,2
1574,536,Structured Query Language,,1,4
5143,1728,8,خيار: 8,1,1
9085,3033,References a primary key in another table,,1,3
8021,2698,Sequential Query Language,,0,1
7161,2406,Model underfits,خيار: Model underfits,0,3
7634,2561,Model is too simple,خيار: Model is too simple,0,2
5445,1835,Heap Sort,,0,3
11284,3781,Session,,0,2
11207,3753,Queue,,0,3
13712,4613,SSH,خيار: SSH,0,2
4125,1386,Two processes waiting for each other,خيار: Two processes waitin,1,3
1256,427,A system crash,,0,4
8049,2706,Backing up data,,0,3
2502,845,Application Process Interface,خيار: Application Process ,0,2
3566,1192,Bubble Sort,خيار: Bubble Sort,1,4
13931,4689,Session,خيار: Session,0,1
12986,4354,Structured Query Language,,1,2
5659,1911,Too few parameters,,0,1
10374,3472,References a primary key in another table,,1,2
5302,1777,SVM,,0,4
12303,4131,True,صح,1,1
10091,3378,Reducing data redundancy,,1,1
12387,4165,8,خيار: 8,1,1
11134,3728,False,خطأ,1,2
4842,1628,O(1),خيار: O(1),0,2
1554,531,Session,خيار: Session,0,4
2201,749,Bubble Sort,,1,3
2130,722,False,خطأ,0,2
13578,4563,A CPU spike,,0,2
8416,2822,Bubble Sort,,1,4
14451,4869,K-Means,,1,1
7261,2440,Indexing data,خيار: Indexing data,0,3
1734,590,Naive Bayes,,0,4
7446,2500,O(n),,0,4
7290,2450,Transport,,0,4
6116,2069,SSH,خيار: SSH,0,2
9862,3298,Heap,,0,4
11189,3748,Indexing data,خيار: Indexing data,0,3
2525,851,A system crash,خيار: A system crash,0,3
3087,1030,Encrypting data,خيار: Encrypting data,0,1
670,222,Model underfits,,0,2
6361,2151,SSH,خيار: SSH,0,1
1376,467,O(n),خيار: O(n),0,2
14104,4749,A memory overflow,خيار: A memory overflow,0,2
4547,1526,An index key,,0,3
2946,981,A key for encryption,,0,2
6509,2200,Backing up data,خيار: Backing up data,0,3
11684,3920,False,خطأ,1,2
8337,2796,Heap Sort,,0,3
11127,3726,SVM,خيار: SVM,0,1
9269,3087,Object Oriented Programming,,1,3
12338,4144,Application Programming Interface,خيار: Application Programm,1,2
15671,5277,Stack,خيار: Stack,1,1
776,260,FTP,,0,4
824,275,False,خطأ,1,2
1813,617,Model underfits,,0,3
8915,2978,Heap Sort,,0,3
5872,1982,Too few parameters,خيار: Too few parameters,0,4
15595,5251,True,صح,1,1
7793,2618,A memory overflow,,0,1
3536,1184,Automated Process Integrator,,0,2
10736,3590,Merge Sort,,0,4
10483,3510,Symmetric key,,0,3
14771,4976,A memory overflow,,0,1
1065,358,Data Link,,0,3
15178,5104,Backing up data,,0,4
13774,4634,Quick Sort,,0,2
6525,2205,Object Oriented Programming,,1,3
5484,1849,Quick Sort,خيار: Quick Sort,0,2
3759,1262,Simple Query Language,,0,1
4944,1659,Simple Query Language,,0,4
3258,1087,False,خطأ,1,2
4241,1423,Decision Tree,خيار: Decision Tree,0,3
10373,3472,A key for encryption,خيار: A key for encryption,0,1
1602,546,Application Process Interface,,0,4
1743,596,Model underfits,خيار: Model underfits,0,1
7971,2684,Indexing data,,0,3
11428,3830,16,,0,4
11524,3862,Structured Query Language,,1,4
15390,5174,Simple Query Language,,0,4
3116,1038,Automated Process Integrator,,0,4
2120,718,False,خطأ,0,2
632,212,Indexing data,خيار: Indexing data,0,2
12070,4055,Heap Sort,خيار: Heap Sort,0,2
6870,2312,Too few parameters,,0,2
7974,2685,Standard Query Logic,خيار: Standard Query Logic,0,2
2896,965,Standard Query Logic,,0,2
8679,2904,Backing up data,خيار: Backing up data,0,3
4204,1412,SSH,خيار: SSH,0,2
12961,4348,O(n²),,0,1
12349,4147,Public Key Cryptography,خيار: Public Key Cryptogra,1,1
10064,3365,Object Oriented Programming,,1,4
499,167,Heap Sort,,0,1
367,125,A system crash,خيار: A system crash,0,1
14162,4770,Symmetric key,,0,2
12430,4178,Steganography,خيار: Steganography,0,2
5890,1992,False,خطأ,0,2
10596,3545,Too few parameters,خيار: Too few parameters,0,4
5602,1887,A key for encryption,خيار: A key for encryption,0,2
11960,4015,References a primary key in another table,,1,4
14477,4877,O(n),خيار: O(n),0,1
12097,4063,Encrypting data,خيار: Encrypting data,0,3
886,298,Application Process Interface,,0,2
7194,2417,O(n²),,0,4
4873,1636,16,,0,3
9415,3136,HTTP,خيار: HTTP,1,3
8563,2865,Sequential Query Language,خيار: Sequential Query Lan,0,1
7643,2564,Hashing,,0,3
4573,1536,Symmetric key,,0,1
7988,2689,Steganography,خيار: Steganography,0,2
4319,1452,SVM,,0,1
11922,4002,Application Programming Interface,خيار: Application Programm,1,4
6156,2083,A memory overflow,,0,2
1310,446,Object Output Process,,0,4
6324,2135,A key for encryption,خيار: A key for encryption,0,2
4381,1475,Sequential Query Language,,0,3
11718,3929,FTP,,0,2
15333,5157,TCP,خيار: TCP,0,3
7493,2513,8,,1,3
13831,4653,Too few parameters,,0,3
15355,5163,Application Programming Interface,,1,1
4279,1435,O(1),خيار: O(1),0,3
10670,3569,Bubble Sort,خيار: Bubble Sort,1,2
9903,3315,Object Oriented Programming,خيار: Object Oriented Prog,1,1
3186,1065,HTTP,,1,2
1121,379,Ordered Object Program,,0,3
3586,1199,Object Oriented Programming,خيار: Object Oriented Prog,1,2
5647,1902,True,صح,1,1
11424,3829,Data Link,,0,4
7509,2519,Open Object Programming,,0,1
9229,3077,True,صح,1,1
6832,2300,Public Key Cryptography,,1,4
13132,4398,A system crash,خيار: A system crash,0,2
8630,2886,A memory overflow,,0,4
7581,2540,An index key,خيار: An index key,0,3
8415,2822,Heap Sort,خيار: Heap Sort,0,3
148,47,6,,0,4
15111,5083,Automated Process Integrator,خيار: Automated Process In,0,3
9170,3060,Queue,خيار: Queue,0,4
12423,4176,Encrypting data,خيار: Encrypting data,0,3
15454,5195,Too few parameters,خيار: Too few parameters,0,4
1449,495,True,صح,0,1
14570,4910,O(log n),خيار: O(log n),1,2
1436,490,References a primary key in another table,,1,4
11751,3939,Simple Query Language,,0,1
7344,2470,Model is too simple,خيار: Model is too simple,0,4
5317,1781,Ordered Object Program,خيار: Ordered Object Progr,0,3
1222,414,Steganography,خيار: Steganography,0,2
2875,960,Reducing data redundancy,,1,1
3797,1274,Stack,,1,1
9630,3211,Transport,خيار: Transport,0,2
289,97,Naive Bayes,,0,3
13235,4435,Sequential Query Language,خيار: Sequential Query Lan,0,1
15373,5168,Naive Bayes,,0,3
1760,600,False,خطأ,0,2
5768,1947,A system crash,,0,2
6989,2353,Object Oriented Programming,,1,1
2,1,False,خطأ,0,2
5747,1941,16,خيار: 16,0,3
15235,5124,Symmetric key,خيار: Symmetric key,0,1
13323,4467,A composite key,خيار: A composite key,0,1
2080,707,Object Oriented Programming,خيار: Object Oriented Prog,1,4
3853,1293,Model underfits,,0,1
8500,2846,Heap Sort,,0,2
11041,3697,O(n²),,0,1
9980,3341,An index key,خيار: An index key,0,2
10180,3406,Application Programming Interface,خيار: Application Programm,1,4
3621,1212,Application Process Interface,خيار: Application Process ,0,3
3517,1179,Quick Sort,,0,1
9532,3178,Public Key Cryptography,خيار: Public Key Cryptogra,1,4
9119,3044,Bubble Sort,,1,1
7198,2418,Too few parameters,خيار: Too few parameters,0,4
12558,4217,Applied Program Index,,0,2
6069,2053,Application Programming Interface,خيار: Application Programm,1,3
5128,1722,Merge Sort,خيار: Merge Sort,0,2
3174,1059,Steganography,,0,4
13912,4681,O(1),خيار: O(1),0,2
3445,1154,Application Process Interface,,0,1
9361,3119,A composite key,خيار: A composite key,0,3
2759,921,Two processes waiting for each other,خيار: Two processes waitin,1,1
244,79,FTP,,0,4
6088,2060,Steganography,خيار: Steganography,0,2
6082,2057,False,خطأ,0,2
6744,2275,False,خطأ,1,2
1543,528,Quick Sort,خيار: Quick Sort,0,3
11868,3980,Backing up data,,0,4
11766,3943,Session,,0,4
11149,3733,Automated Process Integrator,,0,3
9362,3119,A key for encryption,,0,4
13698,4609,Session,خيار: Session,0,2
5989,2025,O(n²),خيار: O(n²),0,3
13679,4602,Hashing,,0,3
13976,4703,TCP,,0,2
3754,1258,Sequential Query Language,,0,4
14272,4810,Standard Query Logic,,0,4
2244,762,Merge Sort,,0,2
11840,3972,A memory overflow,خيار: A memory overflow,0,4
10809,3619,Quick Sort,خيار: Quick Sort,0,3
6080,2056,Too few parameters,خيار: Too few parameters,0,4
6655,2245,K-Means,,1,1
6302,2129,6,,0,2
10412,3487,Network Layer,خيار: Network Layer,1,2
365,124,True,صح,1,1
366,124,False,خطأ,0,2
8198,2753,False,خطأ,0,2
14406,4856,Steganography,,0,4
929,314,Naive Bayes,,0,1
11058,3703,Data Link,,0,2
15539,5229,Backing up data,,0,1
8786,2940,An index key,خيار: An index key,0,2
5938,2007,Session,خيار: Session,0,2
15265,5135,A CPU spike,,0,1
11610,3894,Applied Program Index,خيار: Applied Program Inde,0,4
9668,3224,Structured Query Language,,1,4
6943,2335,Standard Query Logic,خيار: Standard Query Logic,0,3
953,321,True,صح,1,1
7770,2611,Object Output Process,خيار: Object Output Proces,0,4
5339,1793,True,صح,0,1
5202,1746,O(log n),,1,2
7016,2362,Heap,خيار: Heap,0,2
12595,4229,Bubble Sort,خيار: Bubble Sort,1,1
10400,3481,TCP,خيار: TCP,0,2
3045,1016,TCP,خيار: TCP,0,1
261,86,Data Link,,0,3
7347,2471,A CPU spike,خيار: A CPU spike,0,3
15340,5159,Transport,خيار: Transport,0,2
5507,1856,SSH,خيار: SSH,0,3
6218,2103,9,,0,2
9212,3071,Application Process Interface,,0,2
2666,895,Session,خيار: Session,0,4
10223,3422,An index key,,0,3
12341,4145,A CPU spike,,0,1
9762,3258,O(log n),خيار: O(log n),1,2
4654,1558,Tree,خيار: Tree,0,4
10011,3350,Heap,خيار: Heap,0,3
3237,1080,A system crash,,0,3
10177,3406,Applied Program Index,,0,1
8189,2751,Merge Sort,,0,1
6759,2279,SVM,,0,3
11320,3792,8,,1,4
1093,371,Model is too simple,خيار: Model is too simple,0,3
12441,4181,Object Output Process,,0,1
15077,5073,Bubble Sort,خيار: Bubble Sort,1,1
7625,2557,Network Layer,,1,3
6131,2073,Model underfits,خيار: Model underfits,0,1
7251,2437,Application Process Interface,خيار: Application Process ,0,1
14341,4837,True,صح,0,1
12872,4318,O(log n),,1,4
13404,4498,Hashing,خيار: Hashing,0,2
13960,4698,Public Key Cryptography,خيار: Public Key Cryptogra,1,4
14212,4789,"Good on training, poor on test data",,1,2
4846,1629,O(1),خيار: O(1),0,2
2697,903,FTP,خيار: FTP,0,3
2962,986,Heap Sort,خيار: Heap Sort,0,4
1204,404,Application Process Interface,خيار: Application Process ,0,2
5212,1748,O(1),خيار: O(1),0,4
7936,2672,Two processes waiting for each other,خيار: Two processes waitin,1,2
6078,2056,Model underfits,خيار: Model underfits,0,2
2895,965,Sequential Query Language,,0,1
7773,2612,Network Layer,خيار: Network Layer,1,3
14554,4904,K-Means,,1,2
13977,4703,SSH,,0,3
10292,3442,K-Means,خيار: K-Means,1,4
6398,2163,False,خطأ,1,2
4577,1537,SSH,خيار: SSH,0,1
3524,1180,Ordered Object Program,خيار: Ordered Object Progr,0,4
2091,711,FTP,خيار: FTP,0,1
5703,1927,Quick Sort,,0,3
2917,972,Standard Query Logic,,0,3
14282,4814,Open Object Programming,خيار: Open Object Programm,0,2
5402,1817,False,خطأ,0,2
12879,4320,Transport,,0,3
10924,3661,Application Process Interface,خيار: Application Process ,0,2
9681,3229,Application Programming Interface,,1,1
8007,2694,Hashing,خيار: Hashing,0,3
8691,2908,Queue,,0,3
4513,1515,8,خيار: 8,1,3
5974,2021,A memory overflow,,0,2
8830,2956,Structured Query Language,خيار: Structured Query Lan,1,2
6894,2319,Reducing data redundancy,خيار: Reducing data redund,1,2
9979,3341,A composite key,خيار: A composite key,0,1
13073,4381,Indexing data,خيار: Indexing data,0,1
1810,616,An index key,,0,4
11841,3973,An index key,,0,1
11052,3701,False,خطأ,1,2
2077,707,Open Object Programming,خيار: Open Object Programm,0,1
3738,1254,Heap,,0,4
4983,1673,True,صح,1,1
6219,2103,6,خيار: 6,0,3
14170,4772,O(n),,0,2
15418,5183,False,خطأ,0,2
6256,2115,A system crash,,0,2
3124,1042,Object Oriented Programming,,1,4
174,55,Two processes waiting for each other,,1,4
748,250,A CPU spike,,0,4
3526,1181,False,خطأ,1,2
12671,4251,Symmetric key,خيار: Symmetric key,0,3
11323,3793,A key for encryption,خيار: A key for encryption,0,3
6309,2131,FTP,خيار: FTP,0,1
2783,931,Bubble Sort,,1,1
3233,1079,Backing up data,,0,3
11984,4026,Model underfits,خيار: Model underfits,0,4
15131,5089,An index key,,0,3
7654,2568,O(log n),خيار: O(log n),1,2
15401,5178,Data Link,,0,3
7567,2537,HTTP,,1,1
3967,1330,O(log n),,1,3
12201,4096,True,صح,1,1
4480,1506,Standard Query Logic,,0,4
4086,1370,A key for encryption,,0,4
3580,1197,False,خطأ,1,2
6076,2055,False,خطأ,0,2
8723,2918,Sequential Query Language,خيار: Sequential Query Lan,0,1
3793,1272,O(1),,0,1
1578,537,A key for encryption,خيار: A key for encryption,0,4
13982,4704,HTTP,,1,4
12947,4344,Merge Sort,,0,3
4563,1531,8,,1,3
8831,2956,Sequential Query Language,خيار: Sequential Query Lan,0,3
489,162,Network Layer,,1,3
6697,2259,True,صح,0,1
13534,4548,Naive Bayes,خيار: Naive Bayes,0,2
11033,3694,Queue,,0,3
3515,1178,Too few parameters,خيار: Too few parameters,0,3
6396,2162,Model underfits,خيار: Model underfits,0,4
10045,3360,O(n²),خيار: O(n²),0,3
13018,4363,HTTP,,1,2
1346,457,Transport,خيار: Transport,0,4
10231,3425,Heap Sort,,0,1
1400,475,Model is too simple,,0,2
13050,4372,K-Means,,1,4
3205,1071,Public Key Cryptography,خيار: Public Key Cryptogra,1,3
7164,2407,False,خطأ,1,2
1665,569,Transport,خيار: Transport,0,1
4348,1461,"Good on training, poor on test data","خيار: Good on training, po",1,4
8918,2982,Quick Sort,,0,2
12840,4310,"Good on training, poor on test data",,1,4
15244,5126,A system crash,خيار: A system crash,0,4
3575,1195,Application Programming Interface,,1,1
13918,4682,Ordered Object Program,خيار: Ordered Object Progr,0,4
8568,2866,16,,0,2
6352,2145,Decision Tree,خيار: Decision Tree,0,4
9904,3315,Ordered Object Program,خيار: Ordered Object Progr,0,2
11886,3987,Automated Process Integrator,,0,4
10640,3560,O(n²),خيار: O(n²),0,2
15316,5152,"Good on training, poor on test data","خيار: Good on training, po",1,2
14605,4921,Indexing data,,0,1
2942,980,SSH,,0,2
11834,3970,O(n),,0,4
9002,3008,Decision Tree,,0,4
13590,4567,Naive Bayes,,0,2
8456,2834,Bubble Sort,خيار: Bubble Sort,1,2
18,5,"Good on training, poor on test data","خيار: Good on training, po",1,4
7452,2502,An index key,خيار: An index key,0,2
9379,3125,Backing up data,,0,1
7603,2549,Naive Bayes,,0,1
2397,810,A key for encryption,,0,1
8870,2967,K-Means,خيار: K-Means,1,2
8665,2900,Encrypting data,,0,1
14766,4974,16,,0,2
7690,2582,Transport,,0,4
2239,761,Simple Query Language,,0,1
5905,1997,SSH,,0,1
8965,2997,O(1),خيار: O(1),0,1
6547,2213,Applied Program Index,,0,3
5820,1965,O(log n),خيار: O(log n),1,2
14935,5030,Tree,خيار: Tree,0,3
9035,3018,Too few parameters,,0,3
11285,3781,Transport,خيار: Transport,0,3
7551,2532,O(1),خيار: O(1),0,3
3929,1321,Encrypting data,خيار: Encrypting data,0,1
14392,4853,Standard Query Logic,,0,2
