Id,QuizId,StudentId,AttemptNumber,StartedAt,SubmittedAt,Score,MaxScore,ScorePercent,Status,IsGraded,GradedById,GradedAt,TimeSpentSeconds,Score_WasNull,TimeSpentSeconds_WasNull,StartedAt_Hour,StartedAt_Weekday,StartedAt_Month,IsNightAttempt,TimeSpentMinutes,TimeSpent_Norm,PassRatePct,Passed,IsFirstAttempt,IsRetry
2139,1912,1403,2,2024-05-30 14:26:03,2024-05-30 14:59:40,,100,,Abandoned,0,-1.0,2024-05-31 14:59:40,2017.0,1,0,14,3,5,0,33.6,0.34729370008873117,,0,0,1
3854,1467,2920,1,2025-06-30 20:00:15,,,50,,InProgress,0,-1.0,,1423.0,1,0,20,0,6,0,23.7,0.24188110026619344,,0,1,0
7004,727,2862,2,2022-11-27 01:41:24,2022-11-27 02:34:26,,25,,InProgress,0,-1.0,2022-11-27 07:34:26,3182.0,1,0,1,6,11,1,53.0,0.5540372670807453,,0,0,1
9466,1864,2246,3,2025-05-11 22:15:49,2025-05-11 22:24:04,100.0,100,100.0,Completed,1,11.0,2025-05-12 08:24:04,495.0,0,0,22,6,5,0,8.2,0.07719609582963621,100.0,1,0,1
5740,1398,3380,1,2023-07-15 10:13:40,2023-07-15 11:33:16,,100,,InProgress,0,14.0,2023-07-16 17:33:16,4776.0,1,0,10,5,7,0,79.6,0.8369121561668146,,0,1,0
5083,2192,2209,2,2025-08-13 05:58:37,2025-08-13 06:10:04,9.2,20,46.0,Completed,1,6.0,,687.0,0,0,5,2,8,1,11.4,0.11126885536823425,46.0,0,0,1
11002,1864,4198,2,2024-12-10 16:32:17,,,100,,InProgress,0,7.0,,755.0,1,0,16,1,12,0,12.6,0.12333629103815438,,0,0,1
9046,1841,4250,2,2022-07-27 23:48:31,2022-07-27 23:59:18,24.9,50,49.8,Completed,1,4.0,2022-07-28 22:59:18,647.0,0,0,23,2,7,0,10.8,0.10417036379769298,49.8,0,0,1
10997,446,4198,1,2025-05-08 21:55:27,2025-05-08 22:50:48,,100,,InProgress,0,1.0,,3321.0,1,0,21,3,5,0,55.4,0.5787045252883762,,0,1,0
11181,2124,2801,1,2025-06-13 16:57:05,2025-06-13 17:22:21,5.5,10,55.0,Completed,1,6.0,2025-06-14 22:22:21,1516.0,0,0,16,4,6,0,25.3,0.2583850931677019,55.0,1,1,0
2922,122,1368,2,2024-12-29 06:02:03,2024-12-29 06:09:10,,25,,Abandoned,0,-1.0,2024-12-30 14:09:10,427.0,1,0,6,6,12,0,7.1,0.06512866015971605,,0,0,1
6770,999,1900,1,2025-01-01 16:32:19,2025-01-01 16:59:15,,10,,InProgress,0,-1.0,,1616.0,1,0,16,2,1,0,26.9,0.27613132209405505,,0,1,0
1920,1239,4633,1,2023-04-04 08:15:56,2023-04-04 08:46:28,19.0,100,19.0,Completed,1,6.0,,1832.0,0,0,8,1,4,0,30.5,0.31446317657497785,19.0,0,1,0
2283,435,2573,2,2026-01-22 09:40:52,2026-01-22 10:20:56,7.0,10,70.0,Completed,1,-1.0,2026-01-23 03:20:56,2404.0,0,0,9,3,1,0,40.1,0.41597160603371786,70.0,1,0,1
111,1489,2859,1,2025-05-18 07:22:49,2025-05-18 07:40:45,0.1,20,0.5,Completed,1,8.0,2025-05-20 07:40:45,1076.0,0,0,7,6,5,0,17.9,0.180301685891748,0.5,0,1,0
6509,587,2197,1,2023-12-21 16:19:22,2023-12-21 16:25:12,,20,,Abandoned,0,4.0,,350.0,1,0,16,3,12,0,5.8,0.05146406388642413,,0,1,0
1656,448,2880,1,2022-12-27 13:05:13,2022-12-27 13:13:31,74.8,100,74.8,Completed,0,14.0,,498.0,0,0,13,1,12,0,8.3,0.0777284826974268,74.8,1,1,0
7963,1079,4854,1,2025-10-07 18:55:37,2025-10-07 18:59:47,4.3,10,43.0,Completed,0,11.0,,250.0,0,0,18,1,10,0,4.2,0.03371783496007098,43.0,0,1,0
11154,286,3882,2,2025-03-01 07:14:03,2025-03-01 07:18:46,18.3,100,18.3,Completed,0,-1.0,2025-03-03 06:18:46,283.0,0,0,7,5,3,0,4.7,0.039574090505767524,18.3,0,0,1
707,624,2270,1,2023-12-08 06:31:46,2023-12-08 06:37:26,,50,,Abandoned,0,-1.0,,340.0,1,0,6,4,12,0,5.7,0.04968944099378882,,0,1,0
3417,863,3924,1,2024-09-21 17:57:22,2024-09-21 18:00:16,15.7,25,62.8,Completed,1,7.0,,174.0,0,0,17,5,9,0,2.9,0.02023070097604259,62.8,1,1,0
10634,296,1853,2,2022-06-03 16:58:05,2022-06-03 17:14:52,12.0,100,12.0,Completed,0,-1.0,2022-06-05 03:14:52,1007.0,0,0,16,4,6,0,16.8,0.16805678793256432,12.0,0,0,1
797,1225,2254,1,2023-06-07 10:41:46,2023-06-07 11:10:08,,100,,Abandoned,0,12.0,2023-06-09 06:10:08,1702.0,1,0,10,2,6,0,28.4,0.29139307897071876,,0,1,0
2898,1669,1942,3,2023-05-22 06:23:38,2023-05-22 06:47:27,,100,,Abandoned,0,2.0,2023-05-22 10:47:27,1429.0,1,0,6,0,5,0,23.8,0.24294587400177461,,0,0,1
398,1656,1494,1,2025-10-02 09:21:44,2025-10-02 10:11:52,,10,,Abandoned,0,8.0,2025-10-03 14:11:52,3008.0,1,0,9,3,10,0,50.1,0.5231588287488909,,0,1,0
3093,1705,1288,1,2022-07-15 17:30:53,2022-07-15 17:42:30,,50,,Abandoned,0,-1.0,2022-07-16 12:42:30,697.0,1,0,17,4,7,0,11.6,0.11304347826086958,,0,1,0
3905,2079,4453,1,2025-11-22 06:23:27,2025-11-22 07:27:05,,20,,InProgress,0,1.0,2025-11-24 01:27:05,3818.0,1,0,6,5,11,0,63.6,0.6669032830523514,,0,1,0
6027,2003,3253,1,2024-09-18 17:31:26,2024-09-18 18:46:06,6.8,25,27.2,Completed,1,-1.0,2024-09-19 07:46:06,4480.0,0,0,17,2,9,0,74.7,0.7843833185448092,27.2,0,1,0
3992,986,2055,1,2022-06-07 12:54:20,2022-06-07 13:27:34,,25,,InProgress,0,7.0,2022-06-08 02:27:34,1994.0,1,0,12,1,6,0,33.2,0.34321206743566995,,0,1,0
1679,727,1237,1,2024-05-04 11:41:56,2024-05-04 12:32:34,,25,,Abandoned,0,11.0,,3038.0,1,0,11,5,5,0,50.6,0.5284826974267968,,0,1,0
10199,1505,1691,1,2024-12-07 23:48:20,2024-12-08 00:00:42,,100,,InProgress,0,-1.0,,742.0,1,0,23,5,12,0,12.4,0.12102928127772847,,0,1,0
5680,1732,546,3,2025-06-14 14:24:47,2025-06-14 14:32:32,-5.0,-5,80.0,Completed,0,-1.0,2025-06-15 01:32:32,465.0,0,0,14,5,6,0,7.8,0.07187222715173025,,1,0,1
10038,863,4373,2,2024-10-05 13:22:53,2024-10-05 13:36:22,,25,,Abandoned,0,13.0,2024-10-06 10:36:22,809.0,1,0,13,5,10,0,13.5,0.13291925465838508,,0,0,1
11034,1408,4712,1,2025-07-13 04:33:35,2025-07-13 04:54:41,2.1,10,21.0,Completed,1,9.0,,1266.0,0,0,4,6,7,1,21.1,0.214019520851819,21.0,0,1,0
4476,337,3826,1,2025-03-19 11:05:54,2025-03-19 11:39:53,,10,,Abandoned,0,-1.0,,2039.0,1,0,11,2,3,0,34.0,0.35119787045252887,,0,1,0
10662,1546,445,1,2024-02-07 21:44:44,2024-02-07 21:46:11,7.6,10,76.0,Completed,1,7.0,,87.0,0,0,21,2,2,0,1.4,0.00479148181011535,76.0,1,1,0
8175,1811,4762,1,2022-10-23 22:12:51,2022-10-23 22:47:34,13.9,20,69.5,Completed,1,-1.0,2022-10-24 00:47:34,2083.0,0,0,22,6,10,0,34.7,0.35900621118012427,69.5,1,1,0
1684,576,1237,1,2023-12-25 18:32:07,2023-12-25 18:53:53,,25,,Abandoned,0,-1.0,,1306.0,1,0,18,0,12,0,21.8,0.22111801242236026,,0,1,0
282,1984,2548,1,2024-05-17 04:55:31,2024-05-17 06:20:48,25.0,25,100.0,Completed,1,8.0,2024-05-19 06:20:48,5117.0,0,0,4,4,5,1,85.3,0.8974267968056788,100.0,1,1,0
1834,1500,186,1,2024-12-24 06:07:35,2024-12-24 06:54:09,,50,,Abandoned,0,-1.0,2024-12-24 16:54:09,2794.0,1,0,6,1,12,0,46.6,0.48518189884649515,,0,1,0
1055,122,3461,1,2025-10-06 18:01:57,2025-10-06 18:16:17,11.4,25,45.6,Completed,1,14.0,2025-10-07 12:16:17,860.0,0,0,18,0,10,0,14.3,0.1419698314108252,45.6,0,1,0
4150,2124,4360,1,2024-12-26 22:59:02,2024-12-26 23:17:12,2.2,10,22.0,Completed,1,8.0,2024-12-28 02:17:12,1090.0,0,0,22,3,12,0,18.2,0.18278615794143743,22.0,0,1,0
8585,2192,4737,1,2025-11-26 14:46:21,2025-11-26 14:48:56,6.0,20,30.0,Completed,1,-1.0,,155.0,0,0,14,2,11,0,2.6,0.01685891748003549,30.0,0,1,0
719,524,211,1,2025-01-12 15:11:00,2025-01-12 15:32:16,9.0,10,90.0,Completed,1,12.0,2025-01-14 03:32:16,1276.0,0,0,15,6,1,0,21.3,0.2157941437444543,90.0,1,1,0
6616,1993,698,1,2022-08-03 03:01:02,2022-08-03 03:23:44,,50,,Abandoned,0,9.0,2022-08-04 08:23:44,1362.0,1,0,3,2,8,1,22.7,0.23105590062111803,,0,1,0
3739,670,2767,1,2023-09-02 01:46:39,2023-09-02 02:00:03,63.9,100,63.9,Completed,0,-1.0,,804.0,0,0,1,5,9,1,13.4,0.13203194321206743,63.9,1,1,0
522,623,474,1,2023-04-21 19:12:02,,,25,,InProgress,0,1.0,,1688.0,1,0,19,4,4,0,28.1,0.2889086069210293,,0,1,0
1737,1841,4184,1,2025-12-14 16:02:18,2025-12-14 16:33:02,,50,,InProgress,0,10.0,2025-12-16 04:33:02,1844.0,1,0,16,6,12,0,30.7,0.31659272404614025,,0,1,0
9927,1008,3509,1,2023-09-22 22:37:54,,,10,,InProgress,0,1.0,,1218.0,1,0,22,4,9,0,20.3,0.20550133096716947,,0,1,0
9870,708,2607,1,2024-07-23 03:22:37,2024-07-23 03:59:16,,20,,InProgress,0,-1.0,,2199.0,1,0,3,1,7,1,36.6,0.37959183673469393,,0,1,0
3105,1916,1606,2,2025-07-13 11:16:26,2025-07-13 11:29:52,0.5,20,2.5,Completed,0,2.0,2025-07-14 14:29:52,806.0,0,0,11,6,7,0,13.4,0.1323868677905945,2.5,0,0,1
2945,1570,121,3,2025-12-30 05:02:58,2025-12-30 05:36:50,35.8,100,35.8,Completed,1,-1.0,2025-12-31 17:36:50,2032.0,0,0,5,1,12,1,33.9,0.3499556344276841,35.8,0,0,1
9842,1079,127,1,2022-12-06 21:20:27,2022-12-06 21:32:18,3.9,10,39.0,Completed,1,2.0,2022-12-06 23:32:18,1131.0,0,1,21,1,12,0,18.8,0.19006211180124225,39.0,0,1,0
1330,419,3321,2,2023-06-15 14:51:11,2023-06-15 15:58:28,,25,,InProgress,0,-1.0,2023-06-16 07:58:28,4037.0,1,0,14,3,6,0,67.3,0.7057675244010647,,0,0,1
3939,1467,1974,1,2022-09-14 14:40:36,2022-09-14 15:00:00,,50,,Abandoned,0,13.0,,1131.0,1,1,14,2,9,0,18.8,0.19006211180124225,,0,1,0
3717,1095,1654,1,2023-04-27 11:50:59,2023-04-27 12:23:46,,50,,InProgress,0,-1.0,,1967.0,1,0,11,3,4,0,32.8,0.3384205856255546,,0,1,0
1719,2003,1505,1,2023-04-29 23:06:43,2023-04-29 23:21:06,19.1,25,76.4,Completed,1,8.0,,863.0,0,0,23,5,4,0,14.4,0.14250221827861578,76.4,1,1,0
3228,176,4639,1,2023-04-10 19:50:03,2023-04-10 19:55:03,,10,,InProgress,0,-1.0,,300.0,1,0,19,0,4,0,5.0,0.04259094942324756,,0,1,0
5695,1997,3590,1,2025-12-24 05:13:44,2025-12-24 05:46:26,,100,,InProgress,0,-1.0,,1962.0,1,0,5,2,12,1,32.7,0.33753327417923695,,0,1,0
7445,1239,2064,1,2025-03-16 10:11:41,2025-03-16 10:38:41,67.6,100,67.6,Completed,0,-1.0,2025-03-17 22:38:41,1620.0,0,0,10,6,3,0,27.0,0.2768411712511092,67.6,1,1,0
6060,1150,3074,1,2022-11-23 02:38:28,2022-11-23 03:06:39,,50,,InProgress,0,-1.0,2022-11-23 07:06:39,1691.0,1,0,2,2,11,1,28.2,0.28944099378881993,,0,1,0
9629,53,888,1,2024-01-07 13:37:18,2024-01-07 14:40:44,17.4,20,87.0,Completed,1,10.0,,3806.0,0,0,13,6,1,0,63.4,0.664773735581189,87.0,1,1,0
9865,1864,983,2,2023-06-02 02:53:30,2023-06-02 03:19:19,,100,,InProgress,0,13.0,,1549.0,1,0,2,4,6,1,25.8,0.26424134871339844,,0,0,1
6568,1351,3733,1,2024-05-27 21:52:51,2024-05-27 22:15:53,,10,,InProgress,0,1.0,2024-05-29 20:15:53,1382.0,1,0,21,0,5,0,23.0,0.23460514640638863,,0,1,0
1458,327,2629,1,2024-06-23 23:10:18,2024-06-23 23:44:40,4.8,25,19.2,Completed,1,-1.0,,2062.0,0,0,23,6,6,0,34.4,0.3552795031055901,19.2,0,1,0
7512,789,3246,1,2022-08-25 12:59:11,2022-08-25 13:38:41,34.6,50,69.2,Completed,0,-1.0,,2370.0,0,0,12,3,8,0,39.5,0.4099378881987578,69.2,1,1,0
6670,1685,3102,1,2023-01-18 06:29:43,2023-01-18 06:55:34,2.4,10,24.0,Completed,0,12.0,,1551.0,0,0,6,2,1,0,25.8,0.2645962732919255,24.0,0,1,0
8095,1864,2369,3,2023-12-28 11:57:46,2023-12-28 12:27:30,83.9,100,83.9,Completed,1,-1.0,2023-12-29 08:27:30,1784.0,0,0,11,3,12,0,29.7,0.3059449866903283,83.9,1,0,1
4828,1978,3248,1,2023-02-05 15:56:39,2023-02-05 16:19:44,,20,,Abandoned,0,4.0,,1385.0,1,0,15,6,2,0,23.1,0.23513753327417924,,0,1,0
7577,939,4729,3,2023-03-08 11:36:36,2023-03-08 11:44:28,,10,,Abandoned,0,14.0,2023-03-09 05:44:28,472.0,1,0,11,2,3,0,7.9,0.07311446317657497,,0,0,1
1407,2114,4514,1,2024-02-21 21:27:37,2024-02-21 21:39:46,7.3,20,36.5,Completed,1,14.0,,729.0,0,0,21,2,2,0,12.2,0.11872227151730258,36.5,0,1,0
10210,1493,691,1,2025-12-02 04:13:31,2025-12-02 04:47:08,8.0,10,80.0,Completed,0,15.0,,2017.0,0,0,4,1,12,1,33.6,0.34729370008873117,80.0,1,1,0
10147,1190,3576,1,2023-03-24 14:25:32,2023-03-24 14:31:58,9.0,10,90.0,Completed,0,-1.0,2023-03-25 05:31:58,386.0,0,0,14,4,3,0,6.4,0.05785270629991127,90.0,1,1,0
8491,1984,1867,1,2023-05-05 01:32:18,,,25,,InProgress,0,5.0,,1443.0,1,0,1,4,5,1,24.0,0.24543034605146405,,0,1,0
9896,1811,2484,2,2023-05-22 23:29:38,2023-05-23 00:11:57,20.0,20,100.0,Completed,1,-1.0,,2539.0,0,0,23,0,5,0,42.3,0.4399290150842946,100.0,1,0,1
808,1246,2599,1,2022-11-26 07:22:32,2022-11-26 07:33:55,11.2,50,22.4,Completed,0,9.0,2022-11-28 01:33:55,683.0,0,0,7,5,11,0,11.4,0.11055900621118012,22.4,0,1,0
3973,2212,1501,2,2025-02-07 13:24:58,2025-02-07 13:38:44,-5.0,-5,64.0,Completed,1,-1.0,,826.0,0,0,13,4,2,0,13.8,0.13593611357586513,,1,0,1
4781,1021,1176,2,2022-06-22 23:12:37,2022-06-23 00:45:04,14.0,20,70.0,Completed,1,2.0,2022-06-23 11:45:04,5547.0,0,0,23,2,6,0,92.4,0.9737355811889974,70.0,1,0,1
10782,727,1714,1,2023-02-21 03:58:24,2023-02-21 05:27:48,10.8,25,43.2,Completed,0,6.0,2023-02-22 19:27:48,5364.0,0,0,3,1,2,1,89.4,0.941259982253771,43.2,0,1,0
3832,196,3881,3,2024-07-24 16:49:47,2024-07-24 16:50:53,10.0,25,40.0,Completed,0,-1.0,2024-07-26 01:50:53,66.0,0,0,16,2,7,0,1.1,0.0010647737355811877,40.0,0,0,1
1432,1344,2975,1,2025-03-07 17:55:28,2025-03-07 18:01:14,5.8,50,11.6,Completed,0,3.0,,346.0,0,0,17,4,3,0,5.8,0.05075421472937001,11.6,0,1,0
10443,1638,1079,1,2024-01-11 21:42:35,2024-01-11 22:20:59,-5.0,-5,86.0,Completed,1,7.0,2024-01-12 16:20:59,2304.0,0,0,21,3,1,0,38.4,0.3982253771073647,,1,1,0
7162,1493,3835,3,2025-03-21 19:05:08,2025-03-21 19:40:23,,10,,Abandoned,0,-1.0,,2115.0,1,0,19,4,3,0,35.2,0.36468500443655727,,0,0,1
2357,126,3694,1,2024-07-16 00:36:45,2024-07-16 00:40:06,16.0,25,64.0,Completed,1,9.0,2024-07-17 00:40:06,201.0,0,0,0,1,7,1,3.4,0.02502218278615794,64.0,1,1,0
790,1190,2254,1,2025-05-22 02:41:09,,,10,,InProgress,0,-1.0,,1440.0,1,0,2,3,5,1,24.0,0.2448979591836735,,0,1,0
8923,328,4892,2,2024-02-14 02:04:43,2024-02-14 02:38:48,14.0,20,70.0,Completed,1,15.0,,2045.0,0,0,2,2,2,1,34.1,0.35226264418811004,70.0,1,0,1
7339,1489,2263,2,2022-10-20 22:32:43,2022-10-20 22:40:15,0.7,20,3.5,Completed,1,1.0,,452.0,0,0,22,3,10,0,7.5,0.06956521739130436,3.5,0,0,1
4633,560,4862,1,2025-11-08 16:20:14,2025-11-08 17:38:09,,100,,InProgress,0,3.0,2025-11-08 18:38:09,4675.0,1,0,16,5,11,0,77.9,0.8189884649511978,,0,1,0
3047,1493,1329,1,2024-11-25 19:30:31,,,10,,InProgress,0,15.0,,1078.0,1,0,19,0,11,0,18.0,0.18065661047027506,,0,1,0
798,160,2254,1,2025-11-26 07:33:29,,,20,,InProgress,0,-1.0,,1187.0,1,0,7,2,11,0,19.8,0.2,,0,1,0
4313,1564,201,1,2025-09-03 15:18:13,2025-09-03 15:49:39,8.1,10,81.0,Completed,1,10.0,2025-09-03 19:49:39,1886.0,0,0,15,2,9,0,31.4,0.32404614019520855,81.0,1,1,0
5399,160,1851,1,2024-01-01 04:04:49,,,20,,InProgress,0,-1.0,,1372.0,1,0,4,0,1,1,22.9,0.23283052351375333,,0,1,0
10373,752,4114,2,2025-04-09 10:16:03,2025-04-09 10:20:36,,-5,,InProgress,0,6.0,2025-04-09 19:20:36,1131.0,1,1,10,2,4,0,18.8,0.19006211180124225,,0,0,1
10864,510,1976,1,2022-07-20 06:27:07,2022-07-20 06:59:22,12.0,50,24.0,Completed,1,-1.0,,1935.0,0,0,6,2,7,0,32.2,0.3327417923691216,24.0,0,1,0
3478,196,4812,1,2023-01-30 19:39:29,2023-01-30 19:48:26,,25,,Abandoned,0,-1.0,2023-02-01 11:48:26,537.0,1,0,19,0,1,0,9.0,0.08464951197870452,,0,1,0
1866,1188,519,1,2023-08-17 14:40:24,2023-08-17 15:04:27,,20,,InProgress,0,-1.0,2023-08-18 04:04:27,1443.0,1,0,14,3,8,0,24.0,0.24543034605146405,,0,1,0
4951,2141,2210,1,2025-01-04 19:52:20,2025-01-04 19:56:52,6.7,10,67.0,Completed,1,13.0,2025-01-05 19:56:52,272.0,0,0,19,5,1,0,4.5,0.037622005323868675,67.0,1,1,0
3843,1164,4217,1,2022-09-18 07:35:12,2022-09-18 07:59:25,55.1,100,55.1,Completed,1,1.0,,1453.0,0,0,7,6,9,0,24.2,0.2472049689440994,55.1,1,1,0
3103,1665,1606,2,2025-07-18 15:01:32,2025-07-18 15:25:25,,10,,InProgress,0,2.0,,1433.0,1,0,15,4,7,0,23.9,0.24365572315882875,,0,0,1
5856,1351,3364,1,2024-06-25 00:01:43,2024-06-25 00:23:43,8.6,10,86.0,Completed,1,3.0,2024-06-26 10:23:43,1131.0,0,1,0,1,6,1,18.8,0.19006211180124225,86.0,1,1,0
6082,1858,2780,1,2022-08-19 14:37:23,2022-08-19 14:54:40,35.8,50,71.6,Completed,0,-1.0,,1037.0,0,0,14,4,8,0,17.3,0.17338065661047028,71.6,1,1,0
8071,1564,4186,2,2025-02-19 09:34:59,2025-02-19 10:35:46,,10,,Abandoned,0,9.0,,3647.0,1,0,9,2,2,0,60.8,0.6365572315882875,,0,0,1
10128,1150,2191,3,2025-04-16 05:49:29,2025-04-16 05:57:41,13.5,50,27.0,Completed,1,-1.0,2025-04-17 15:57:41,492.0,0,0,5,2,4,1,8.2,0.0766637089618456,27.0,0,0,1
10734,1264,3870,1,2023-03-26 04:40:04,2023-03-26 04:51:09,,10,,InProgress,0,-1.0,,665.0,1,0,4,6,3,1,11.1,0.10736468500443655,,0,1,0
8364,1344,1134,3,2023-09-24 06:59:13,2023-09-24 07:05:18,,50,,InProgress,0,1.0,2023-09-25 03:05:18,365.0,1,0,6,6,9,0,6.1,0.05412599822537711,,0,0,1
7675,1264,3284,2,2025-02-14 06:40:33,2025-02-14 06:47:39,4.3,10,43.0,Completed,1,-1.0,2025-02-15 21:47:39,426.0,0,0,6,4,2,0,7.1,0.06495119787045253,43.0,0,0,1
5503,655,4761,1,2022-10-10 23:13:12,2022-10-10 23:17:15,-5.0,-5,16.0,Completed,1,-1.0,2022-10-12 15:17:15,243.0,0,0,23,0,10,0,4.0,0.032475598935226266,,0,1,0
10317,1217,1299,1,2026-01-06 05:28:25,2026-01-06 06:13:10,,25,,InProgress,0,-1.0,,2685.0,1,0,5,1,1,1,44.8,0.46583850931677023,,0,1,0
9660,2056,110,1,2023-12-31 08:42:49,2023-12-31 09:01:51,,100,,InProgress,0,-1.0,2024-01-01 16:01:51,1142.0,1,0,8,6,12,0,19.0,0.1920141969831411,,0,1,0
7351,1677,1888,3,2023-02-18 16:45:11,2023-02-18 16:46:56,0.2,10,2.0,Completed,0,-1.0,,105.0,0,0,16,5,2,0,1.8,0.007985803016858917,2.0,0,0,1
1121,1021,712,1,2023-09-04 05:16:46,2023-09-04 05:35:30,4.1,20,20.5,Completed,1,-1.0,2023-09-05 07:35:30,1124.0,0,0,5,0,9,1,18.7,0.18881987577639753,20.5,0,1,0
294,1885,59,1,2023-07-24 04:03:27,2023-07-24 04:13:34,,100,,Abandoned,0,-1.0,,607.0,1,0,4,0,7,1,10.1,0.09707187222715175,,0,1,0
11070,727,1169,2,2022-08-19 04:11:57,2022-08-19 04:57:20,12.8,25,51.2,Completed,0,-1.0,2022-08-20 11:57:20,2723.0,0,0,4,4,8,1,45.4,0.4725820763087844,51.2,1,0,1
5349,1978,342,2,2023-01-22 07:38:26,2023-01-22 07:59:20,19.0,20,95.0,Completed,1,3.0,,1254.0,0,0,7,6,1,0,20.9,0.2118899733806566,95.0,1,0,1
1933,1048,3247,1,2024-04-01 10:43:32,2024-04-01 10:54:06,,25,,InProgress,0,5.0,,634.0,1,0,10,0,4,0,10.6,0.1018633540372671,,0,1,0
2757,1080,1178,2,2022-12-05 05:34:28,2022-12-05 05:58:51,48.4,100,48.4,Completed,0,8.0,,1463.0,0,0,5,0,12,1,24.4,0.2489795918367347,48.4,0,0,1
1264,595,4606,1,2023-03-17 20:23:21,2023-03-17 20:45:07,50.1,100,50.1,Completed,0,-1.0,,1306.0,0,0,20,4,3,0,21.8,0.22111801242236026,50.1,1,1,0
10635,1115,1853,1,2023-06-27 03:02:38,2023-06-27 03:34:12,,10,,InProgress,0,15.0,2023-06-29 03:34:12,1894.0,1,0,3,1,6,1,31.6,0.3254658385093168,,0,1,0
9231,1201,2743,2,2025-05-12 22:18:02,2025-05-12 22:26:15,63.9,100,63.9,Completed,1,-1.0,2025-05-13 02:26:15,493.0,0,0,22,0,5,0,8.2,0.07684117125110915,63.9,1,0,1
7560,351,125,2,2022-07-21 14:28:00,2022-07-21 14:35:21,4.1,50,8.2,Completed,1,-1.0,,441.0,0,0,14,3,7,0,7.4,0.06761313220940551,8.2,0,0,1
7801,1972,4367,1,2024-06-14 12:35:00,2024-06-14 12:41:16,,100,,Abandoned,0,5.0,2024-06-15 08:41:16,376.0,1,0,12,4,6,0,6.3,0.05607808340727596,,0,1,0
2808,84,1012,2,2025-03-19 10:35:05,2025-03-19 11:07:18,30.4,50,60.8,Completed,0,9.0,,1933.0,0,0,10,2,3,0,32.2,0.3323868677905945,60.8,1,0,1
10116,1656,3518,1,2026-01-01 20:21:01,,,10,,InProgress,0,11.0,,417.0,1,0,20,3,1,0,7.0,0.06335403726708075,,0,1,0
2925,2140,1368,1,2023-12-11 14:57:17,2023-12-11 15:20:21,,10,,Abandoned,0,-1.0,,1384.0,1,0,14,0,12,0,23.1,0.2349600709849157,,0,1,0
2613,1564,1193,2,2024-01-19 07:30:18,2024-01-19 07:53:00,2.1,10,21.0,Completed,0,12.0,,1362.0,0,0,7,4,1,0,22.7,0.23105590062111803,21.0,0,0,1
10020,1151,2100,1,2025-04-24 23:12:58,2025-04-24 23:27:04,,25,,InProgress,0,14.0,,846.0,1,0,23,3,4,0,14.1,0.13948535936113576,,0,1,0
2095,620,2378,3,2023-01-14 03:35:31,2023-01-14 04:57:40,42.5,100,42.5,Completed,1,15.0,2023-01-14 07:57:40,4929.0,0,0,3,5,1,1,82.2,0.8640638864241349,42.5,0,0,1
5824,84,2315,2,2023-08-11 09:26:23,2023-08-11 09:31:06,2.2,50,4.4,Completed,1,14.0,2023-08-11 23:31:06,283.0,0,0,9,4,8,0,4.7,0.039574090505767524,4.4,0,0,1
2273,1217,2659,1,2025-10-13 05:05:56,2025-10-13 05:53:54,10.1,25,40.4,Completed,1,14.0,,2878.0,0,0,5,0,10,1,48.0,0.5000887311446317,40.4,0,1,0
5852,1201,3364,1,2024-10-10 20:09:19,2024-10-10 20:42:13,40.2,100,40.2,Completed,1,12.0,2024-10-12 04:42:13,1974.0,0,0,20,3,10,0,32.9,0.33966282165039935,40.2,0,1,0
9841,1051,127,1,2024-03-19 18:35:00,2024-03-19 18:50:08,,100,,Abandoned,0,1.0,,1131.0,1,1,18,1,3,0,18.8,0.19006211180124225,,0,1,0
3471,2212,244,2,2024-07-29 15:05:00,2024-07-29 15:16:04,-5.0,-5,90.0,Completed,0,-1.0,2024-07-31 08:16:04,664.0,0,0,15,0,7,0,11.1,0.10718722271517303,,1,0,1
1784,1978,163,2,2023-10-02 09:01:35,2023-10-02 09:03:44,,20,,Abandoned,0,1.0,,129.0,1,0,9,0,10,0,2.2,0.012244897959183675,,0,0,1
3890,1719,14,1,2022-12-10 06:42:53,2022-12-10 07:17:10,0.2,50,0.4,Completed,0,10.0,2022-12-10 09:17:10,2057.0,0,0,6,5,12,0,34.3,0.35439219165927244,0.4,0,1,0
4417,1864,4343,1,2025-04-27 14:01:49,2025-04-27 14:25:45,,100,,InProgress,0,-1.0,2025-04-28 10:25:45,1436.0,1,0,14,6,4,0,23.9,0.24418811002661936,,0,1,0
200,1189,2540,2,2022-09-18 23:41:49,,,25,,InProgress,0,-1.0,,1183.0,1,0,23,6,9,0,19.7,0.19929015084294588,,0,0,1
8792,610,4756,3,2023-04-05 22:56:12,2023-04-05 23:05:50,98.9,100,98.9,Completed,1,-1.0,,578.0,0,0,22,2,4,0,9.6,0.09192546583850933,98.9,1,0,1
1161,2155,4930,1,2022-07-04 16:00:46,2022-07-04 16:21:36,65.1,100,65.1,Completed,1,15.0,,1250.0,0,0,16,0,7,0,20.8,0.2111801242236025,65.1,1,1,0
2027,2141,4506,1,2025-06-01 22:42:56,2025-06-01 23:16:10,2.6,10,26.0,Completed,1,7.0,,1994.0,0,0,22,6,6,0,33.2,0.34321206743566995,26.0,0,1,0
