Id,ActivityId,StudentId,Status,ProgressPercent,FirstAccessedAt,LastAccessedAt,TotalTimeSpentSeconds,CompletedAt,TotalTimeSpentSeconds_WasNull,LearningSpanDays,TotalTimeSpentMinutes,TimeSpent_Norm,ProgressPercent_Norm,IsCompleted,IsInProgress,Status_Enc
4290,1788,4800,InProgress,20,2024-02-04 14:04:35,,2662.0,,0,0.0,44.4,0.3644257703081232,0.2,0,1,1
21588,506,1151,Completed,100,2023-06-14 02:28:02,2023-09-16 02:28:02,2393.0,2023-09-16 02:28:02,0,94.0,39.9,0.326750700280112,1.0,1,0,0
15664,1151,273,Completed,100,2023-09-13 19:55:46,2023-10-04 19:55:46,3982.0,2023-10-04 19:55:46,0,21.0,66.4,0.5492997198879551,1.0,1,0,0
7441,816,3548,Completed,100,2022-08-27 04:48:30,2022-11-10 04:48:30,2673.0,2022-11-10 04:48:30,0,75.0,44.6,0.3659663865546217,1.0,1,0,0
8509,862,4866,Completed,100,2024-03-04 19:33:26,2024-06-07 19:33:26,2982.0,2024-06-07 19:33:26,0,95.0,49.7,0.4092436974789915,1.0,1,0,0
20156,880,4115,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
6329,85,364,Completed,100,2025-03-20 13:09:49,2025-05-17 13:09:49,2780.0,2025-05-17 13:09:49,1,58.0,46.3,0.3809523809523809,1.0,1,0,0
4368,299,2733,Completed,100,2023-10-27 10:10:08,2023-11-17 10:10:08,6595.0,2023-11-17 10:10:08,0,21.0,109.9,0.915266106442577,1.0,1,0,0
7373,1259,124,InProgress,63,2022-06-28 17:31:16,2022-10-07 17:31:16,2780.0,,1,101.0,46.3,0.3809523809523809,0.63,0,1,1
347,1127,2053,InProgress,51,2025-03-28 05:33:32,2025-07-20 05:33:32,1262.0,,0,114.0,21.0,0.1683473389355742,0.51,0,1,1
24066,1154,4653,Completed,100,2024-09-13 10:48:07,2024-12-06 10:48:07,5323.0,2024-12-06 10:48:07,0,84.0,88.7,0.7371148459383753,1.0,1,0,0
25724,1921,1584,Completed,100,2025-10-14 17:58:18,2025-11-25 17:58:18,447.0,2025-11-25 17:58:18,0,42.0,7.4,0.0542016806722689,1.0,1,0,0
1176,452,4860,InProgress,56,2023-12-28 04:34:59,2024-03-10 04:34:59,689.0,,0,73.0,11.5,0.088095238095238,0.56,0,1,1
18830,1654,669,InProgress,45,2023-10-11 13:59:33,2023-12-13 13:59:33,3278.0,,0,63.0,54.6,0.4507002801120447,0.45,0,1,1
13534,1017,353,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
19299,1047,2108,Completed,100,2023-03-03 18:34:09,2023-03-09 18:34:09,2822.0,2023-03-09 18:34:09,0,6.0,47.0,0.3868347338935574,1.0,1,0,0
11566,222,3622,Completed,100,2023-10-31 20:33:32,2024-02-14 20:33:32,3606.0,2024-02-14 20:33:32,0,106.0,60.1,0.4966386554621848,1.0,1,0,0
4084,2103,2508,Completed,100,2025-04-19 05:46:55,2025-06-10 05:46:55,4587.0,2025-06-10 05:46:55,0,52.0,76.4,0.6340336134453781,1.0,1,0,0
4626,183,141,Completed,100,2022-07-30 14:02:25,2022-09-07 14:02:25,4935.0,2022-09-07 14:02:25,0,39.0,82.2,0.6827731092436975,1.0,1,0,0
23938,1987,93,Completed,100,2023-10-14 10:12:25,2023-11-23 10:12:25,4918.0,2023-11-23 10:12:25,0,40.0,82.0,0.6803921568627451,1.0,1,0,0
15156,2077,4006,Completed,100,2023-01-25 18:46:50,2023-03-05 18:46:50,5042.0,2023-03-05 18:46:50,0,39.0,84.0,0.6977591036414565,1.0,1,0,0
6427,2035,3016,Completed,100,2025-02-07 02:17:40,,4125.0,2025-02-09 02:17:40,0,0.0,68.8,0.569327731092437,1.0,1,0,0
23736,623,3975,Completed,100,2025-02-14 07:01:13,2025-02-27 07:01:13,6858.0,2025-02-27 07:01:13,0,13.0,114.3,0.9521008403361344,1.0,1,0,0
24860,755,742,Completed,100,2025-08-12 05:22:12,2025-10-23 05:22:12,5680.0,2025-10-23 05:22:12,0,72.0,94.7,0.7871148459383753,1.0,1,0,0
13902,342,4449,InProgress,92,2023-02-01 06:32:32,,2620.0,,0,0.0,43.7,0.3585434173669467,0.92,0,1,1
13499,174,1118,Completed,100,2025-11-02 23:40:07,2025-12-24 23:40:07,4297.0,2025-12-24 23:40:07,0,52.0,71.6,0.5934173669467787,1.0,1,0,0
10850,880,4946,Completed,100,2024-12-13 07:16:00,2025-01-23 07:16:00,5384.0,2025-01-23 07:16:00,0,41.0,89.7,0.7456582633053221,1.0,1,0,0
7110,1210,1079,Completed,100,2022-12-24 21:51:49,2023-02-18 21:51:49,4107.0,2023-02-18 21:51:49,0,56.0,68.4,0.5668067226890756,1.0,1,0,0
7557,748,158,Completed,100,2024-09-28 22:17:22,2025-01-09 22:17:22,6444.0,2025-01-09 22:17:22,0,103.0,107.4,0.8941176470588235,1.0,1,0,0
13340,2047,3001,InProgress,17,2023-10-11 16:51:38,2024-01-19 16:51:38,1375.0,,0,100.0,22.9,0.1841736694677871,0.17,0,1,1
3596,169,4127,Completed,100,2023-10-14 21:58:32,2024-01-29 21:58:32,2381.0,2024-01-29 21:58:32,0,107.0,39.7,0.3250700280112044,1.0,1,0,0
22902,166,120,Completed,100,2025-08-25 02:07:49,2025-12-13 02:07:49,2166.0,2025-12-13 02:07:49,0,110.0,36.1,0.2949579831932772,1.0,1,0,0
9010,161,4417,InProgress,42,2022-12-20 14:57:59,2023-03-21 14:57:59,2719.0,,0,91.0,45.3,0.3724089635854341,0.42,0,1,1
5467,1867,114,Completed,100,2025-08-17 06:01:40,2025-10-05 06:01:40,4891.0,2025-10-05 06:01:40,0,49.0,81.5,0.676610644257703,1.0,1,0,0
16114,1046,2894,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
7930,379,1653,Completed,100,2024-05-01 20:06:26,2024-06-11 20:06:26,5336.0,2024-06-11 20:06:26,0,41.0,88.9,0.7389355742296918,1.0,1,0,0
17538,1661,1259,InProgress,11,2025-04-09 08:28:06,2025-04-27 08:28:06,3067.0,,0,18.0,51.1,0.4211484593837534,0.11,0,1,1
5359,1548,4510,InProgress,26,2025-12-07 14:41:57,2025-12-15 14:41:57,1301.0,,0,8.0,21.7,0.1738095238095238,0.26,0,1,1
8295,1922,3725,InProgress,30,2025-03-17 13:26:37,2025-06-25 13:26:37,632.0,,0,100.0,10.5,0.0801120448179271,0.3,0,1,1
18927,1274,3613,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
11331,1723,2635,Completed,100,2024-06-22 17:53:12,2024-07-10 17:53:12,3478.0,2024-07-10 17:53:12,0,18.0,58.0,0.4787114845938375,1.0,1,0,0
904,331,1256,Completed,100,2023-06-25 12:01:48,,928.0,2023-07-09 12:01:48,0,0.0,15.5,0.1215686274509803,1.0,1,0,0
2361,750,90,InProgress,14,2024-11-08 17:24:03,2025-02-18 17:24:03,290.0,,0,102.0,4.8,0.0322128851540616,0.14,0,1,1
25825,215,4268,InProgress,100,2023-07-04 04:37:41,2023-08-11 04:37:41,899.0,,0,38.0,15.0,0.1175070028011204,1.0,0,1,1
22911,172,120,Completed,100,2024-11-26 08:22:37,2025-02-27 08:22:37,1995.0,2025-02-27 08:22:37,0,93.0,33.2,0.2710084033613445,1.0,1,0,0
7438,1583,3548,Completed,100,2023-09-03 11:13:04,2023-10-05 11:13:04,5234.0,2023-10-05 11:13:04,0,32.0,87.2,0.7246498599439776,1.0,1,0,0
19489,553,621,Completed,100,2023-07-04 10:27:21,2023-08-06 10:27:21,2780.0,2023-08-06 10:27:21,1,33.0,46.3,0.3809523809523809,1.0,1,0,0
10687,1664,4888,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
17241,2083,3238,Completed,100,2025-08-01 05:29:28,2025-11-01 05:29:28,822.0,2025-11-01 05:29:28,0,92.0,13.7,0.1067226890756302,1.0,1,0,0
10956,1090,3790,Completed,100,2025-10-29 01:49:27,2026-01-08 01:49:27,2780.0,2026-01-08 01:49:27,1,71.0,46.3,0.3809523809523809,1.0,1,0,0
19648,2071,1823,InProgress,37,2023-08-19 10:46:20,2023-10-07 10:46:20,2710.0,,0,49.0,45.2,0.3711484593837534,0.37,0,1,1
25905,1085,2550,Completed,100,2022-10-17 23:25:26,2022-10-20 23:25:26,4190.0,2022-10-20 23:25:26,0,3.0,69.8,0.5784313725490196,1.0,1,0,0
4586,174,1772,InProgress,81,2024-01-03 22:18:52,2024-04-17 22:18:52,657.0,,0,105.0,11.0,0.0836134453781512,0.81,0,1,1
17769,1141,758,Completed,100,2022-08-11 16:53:29,2022-10-16 16:53:29,6392.0,2022-10-16 16:53:29,0,66.0,106.5,0.8868347338935574,1.0,1,0,0
16577,1371,2647,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
16710,1844,3213,Completed,100,2025-03-05 16:47:46,2025-04-02 16:47:46,6615.0,2025-04-02 16:47:46,0,28.0,110.2,0.9180672268907564,1.0,1,0,0
20748,303,2586,Completed,100,2024-11-24 16:17:06,2024-12-14 16:17:06,1236.0,2024-12-14 16:17:06,0,20.0,20.6,0.1647058823529411,1.0,1,0,0
15697,1215,729,Completed,100,2023-10-29 00:47:08,2023-11-17 00:47:08,6881.0,2023-11-17 00:47:08,0,19.0,114.7,0.9553221288515406,1.0,1,0,0
23605,1364,2421,Completed,100,2023-09-04 08:01:34,2023-09-10 08:01:34,6683.0,2023-09-10 08:01:34,0,6.0,111.4,0.9275910364145658,1.0,1,0,0
5810,675,4570,InProgress,77,2024-06-11 13:39:24,,411.0,,0,0.0,6.8,0.0491596638655462,0.77,0,1,1
26383,950,4891,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
26520,38,3285,Completed,100,2025-05-14 20:12:07,2025-08-15 20:12:07,6515.0,2025-08-15 20:12:07,0,93.0,108.6,0.90406162464986,1.0,1,0,0
17814,187,4645,InProgress,8,2022-10-03 08:42:16,2022-10-25 08:42:16,1308.0,,0,22.0,21.8,0.1747899159663865,0.08,0,1,1
5541,2154,200,Completed,100,2024-03-16 19:43:49,2024-03-31 19:43:49,3777.0,2024-03-31 19:43:49,0,15.0,63.0,0.5205882352941177,1.0,1,0,0
10702,1792,1400,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
14228,1154,3080,InProgress,8,2022-09-01 09:53:26,2022-12-13 09:53:26,2668.0,,0,103.0,44.5,0.3652661064425769,0.08,0,1,1
22013,1505,1246,Completed,100,2024-10-10 14:45:38,2025-01-09 14:45:38,715.0,2025-01-09 14:45:38,0,91.0,11.9,0.0917366946778711,1.0,1,0,0
4291,240,4800,Completed,100,2023-09-13 18:30:27,2023-09-17 18:30:27,4371.0,2023-09-17 18:30:27,0,4.0,72.8,0.603781512605042,1.0,1,0,0
3059,352,2292,InProgress,5,2023-03-25 14:23:59,2023-06-01 14:23:59,3011.0,,0,68.0,50.2,0.4133053221288514,0.05,0,1,1
16980,36,2774,InProgress,17,2022-10-27 01:25:01,2023-01-19 01:25:01,1748.0,,0,84.0,29.1,0.2364145658263305,0.17,0,1,1
22088,1909,1374,InProgress,94,2023-12-17 01:20:47,2024-01-25 01:20:47,3541.0,,0,39.0,59.0,0.4875350140056022,0.94,0,1,1
13217,1850,2680,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
21554,1769,4558,Completed,100,2023-04-25 13:23:36,2023-08-05 13:23:36,1338.0,2023-08-05 13:23:36,0,102.0,22.3,0.1789915966386554,1.0,1,0,0
25666,1967,2262,InProgress,76,2024-04-22 12:02:45,,3039.0,,0,0.0,50.6,0.4172268907563025,0.76,0,1,1
4472,1010,1217,InProgress,13,2023-02-02 18:04:15,,848.0,,0,0.0,14.1,0.1103641456582633,0.13,0,1,1
15437,2104,3625,Completed,100,2022-07-28 08:41:20,2022-10-25 08:41:20,6492.0,2022-10-25 08:41:20,0,89.0,108.2,0.9008403361344538,1.0,1,0,0
19490,1425,621,Completed,100,2025-09-25 15:50:14,,2780.0,2025-10-23 15:50:14,1,0.0,46.3,0.3809523809523809,1.0,1,0,0
23094,1519,1793,Completed,100,2024-09-11 14:56:08,2024-11-23 14:56:08,4634.0,2024-11-23 14:56:08,0,73.0,77.2,0.6406162464985994,1.0,1,0,0
16868,2074,646,Completed,100,2024-05-12 19:18:50,2024-08-08 19:18:50,4740.0,2024-08-08 19:18:50,0,88.0,79.0,0.6554621848739496,1.0,1,0,0
3861,2074,1368,InProgress,54,2024-12-19 05:14:30,2025-02-06 05:14:30,2956.0,,0,49.0,49.3,0.4056022408963585,0.54,0,1,1
22144,73,2306,InProgress,32,2024-02-26 08:42:23,2024-05-23 08:42:23,1840.0,,0,87.0,30.7,0.2492997198879551,0.32,0,1,1
10601,620,2271,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
8871,505,2500,Completed,100,2025-02-26 19:31:16,,2396.0,2025-02-27 19:31:16,0,0.0,39.9,0.3271708683473389,1.0,1,0,0
21590,79,4488,Completed,100,2025-12-23 14:31:42,2026-02-17 14:31:42,5561.0,2026-02-17 14:31:42,0,56.0,92.7,0.7704481792717086,1.0,1,0,0
2387,1987,337,InProgress,13,2023-05-25 10:54:27,,1076.0,,0,0.0,17.9,0.142296918767507,0.13,0,1,1
3310,87,2791,InProgress,38,2024-07-14 14:29:01,,110.0,,0,0.0,1.8,0.0070028011204481,0.38,0,1,1
19380,1153,3957,Completed,100,2025-10-15 19:50:40,,830.0,2025-11-12 19:50:40,0,0.0,13.8,0.1078431372549019,1.0,1,0,0
9466,1796,3369,InProgress,83,2023-04-27 17:45:11,2023-08-21 17:45:11,1827.0,,0,116.0,30.4,0.2474789915966386,0.8300000000000001,0,1,1
23065,654,267,InProgress,13,2022-11-12 11:29:05,,655.0,,0,0.0,10.9,0.0833333333333333,0.13,0,1,1
18301,1861,4895,Completed,100,2025-01-28 09:03:54,2025-04-11 09:03:54,2780.0,2025-04-11 09:03:54,1,73.0,46.3,0.3809523809523809,1.0,1,0,0
1394,1929,4900,Completed,100,2025-07-04 16:20:21,2025-09-03 16:20:21,5293.0,2025-09-03 16:20:21,0,61.0,88.2,0.7329131652661064,1.0,1,0,0
26226,161,3643,Completed,100,2023-09-30 04:46:24,2023-11-21 04:46:24,2780.0,2023-11-21 04:46:24,1,52.0,46.3,0.3809523809523809,1.0,1,0,0
10393,1432,2062,InProgress,64,2024-05-28 17:48:43,2024-08-09 17:48:43,475.0,,0,73.0,7.9,0.0581232492997198,0.64,0,1,1
2209,36,4569,Completed,100,2023-12-19 19:51:52,,3470.0,2023-12-28 19:51:52,0,0.0,57.8,0.4775910364145657,1.0,1,0,0
18718,2028,1978,InProgress,85,2023-02-11 08:26:31,2023-04-25 08:26:31,2021.0,,0,73.0,33.7,0.2746498599439775,0.85,0,1,1
3396,71,4201,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
22943,1780,2222,Completed,100,2022-06-26 18:58:02,2022-07-08 18:58:02,4733.0,2022-07-08 18:58:02,0,12.0,78.9,0.6544817927170868,1.0,1,0,0
21305,492,2905,Completed,100,2022-07-03 19:00:05,2022-10-06 19:00:05,2109.0,2022-10-06 19:00:05,0,95.0,35.2,0.2869747899159663,1.0,1,0,0
1804,1442,1478,Completed,100,2025-02-14 02:48:16,2025-04-20 02:48:16,2780.0,2025-04-20 02:48:16,1,65.0,46.3,0.3809523809523809,1.0,1,0,0
18144,2189,4457,Completed,100,2022-12-14 11:27:23,2023-03-01 11:27:23,5810.0,2023-03-01 11:27:23,0,77.0,96.8,0.8053221288515406,1.0,1,0,0
7635,299,2274,InProgress,21,2024-04-15 16:21:45,2024-05-31 16:21:45,1347.0,,0,46.0,22.4,0.1802521008403361,0.21,0,1,1
11892,1430,4158,Completed,100,2022-06-11 01:17:12,2022-09-08 01:17:12,3335.0,2022-09-08 01:17:12,0,89.0,55.6,0.4586834733893556,1.0,1,0,0
9892,2197,2114,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
24678,169,3101,InProgress,88,2024-01-27 22:28:17,2024-04-30 22:28:17,1966.0,,0,94.0,32.8,0.2669467787114845,0.88,0,1,1
8609,1987,106,Completed,100,2024-10-27 11:30:14,2024-11-12 11:30:14,2780.0,2024-11-12 11:30:14,1,16.0,46.3,0.3809523809523809,1.0,1,0,0
21026,36,397,InProgress,79,2023-06-13 11:37:05,2023-08-16 11:37:05,3411.0,,0,64.0,56.8,0.4693277310924369,0.79,0,1,1
11698,326,815,InProgress,80,2024-12-10 10:30:59,2025-01-02 10:30:59,2780.0,,1,23.0,46.3,0.3809523809523809,0.8,0,1,1
25520,689,4077,Completed,100,2023-05-29 06:21:35,,594.0,2023-06-10 06:21:35,0,0.0,9.9,0.0747899159663865,1.0,1,0,0
3794,1312,3405,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
11102,750,2332,Completed,100,2024-08-10 17:45:10,2024-11-17 17:45:10,984.0,2024-11-17 17:45:10,0,99.0,16.4,0.1294117647058823,1.0,1,0,0
26433,1769,989,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
11928,1262,676,Completed,100,2025-11-11 08:42:31,2025-12-06 08:42:31,2108.0,2025-12-06 08:42:31,0,25.0,35.1,0.2868347338935574,1.0,1,0,0
10936,775,4259,Completed,100,2024-07-29 12:50:37,2024-08-28 12:50:37,5530.0,2024-08-28 12:50:37,0,30.0,92.2,0.7661064425770308,1.0,1,0,0
25328,462,1769,InProgress,50,2025-12-15 01:47:55,2026-04-05 01:47:55,2780.0,,1,111.0,46.3,0.3809523809523809,0.5,0,1,1
12844,1079,4973,Completed,100,2025-10-14 07:30:53,2025-10-27 07:30:53,6150.0,2025-10-27 07:30:53,0,13.0,102.5,0.8529411764705882,1.0,1,0,0
18067,1127,2105,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
20529,1520,2534,Completed,100,2025-01-03 02:12:05,2025-01-05 02:12:05,2780.0,2025-01-05 02:12:05,1,2.0,46.3,0.3809523809523809,1.0,1,0,0
2138,1079,79,InProgress,48,2024-05-10 14:51:24,2024-07-29 14:51:24,3486.0,,0,80.0,58.1,0.4798319327731092,0.48,0,1,1
12866,1176,4764,Completed,100,2025-10-28 20:24:23,2026-01-07 20:24:23,4783.0,2026-01-07 20:24:23,0,71.0,79.7,0.661484593837535,1.0,1,0,0
20146,598,4115,Completed,100,2024-04-15 10:21:09,2024-05-26 10:21:09,5582.0,2024-05-26 10:21:09,0,41.0,93.0,0.773389355742297,1.0,1,0,0
3142,1046,925,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
9352,1407,1580,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
23855,222,3857,Completed,100,2024-04-28 21:40:32,2024-08-10 21:40:32,677.0,2024-08-10 21:40:32,0,104.0,11.3,0.0864145658263305,1.0,1,0,0
21283,2070,913,Completed,100,2024-12-09 05:11:17,2024-12-30 05:11:17,1603.0,2024-12-30 05:11:17,0,21.0,26.7,0.2161064425770308,1.0,1,0,0
15835,943,905,Completed,100,2025-06-10 01:06:04,2025-09-14 01:06:04,4266.0,2025-09-14 01:06:04,0,96.0,71.1,0.5890756302521009,1.0,1,0,0
13409,726,3591,Completed,100,2025-02-12 14:51:29,2025-02-13 14:51:29,5480.0,2025-02-13 14:51:29,0,1.0,91.3,0.7591036414565826,1.0,1,0,0
9133,965,572,Completed,100,2022-07-05 18:13:18,2022-08-13 18:13:18,5831.0,2022-08-13 18:13:18,0,39.0,97.2,0.8082633053221289,1.0,1,0,0
11287,1599,4475,Completed,100,2023-10-14 08:17:15,2023-11-06 08:17:15,6117.0,2023-11-06 08:17:15,0,23.0,102.0,0.8483193277310924,1.0,1,0,0
16912,1153,916,Completed,100,2023-08-04 02:33:08,2023-09-02 02:33:08,4306.0,2023-09-02 02:33:08,0,29.0,71.8,0.5946778711484594,1.0,1,0,0
5687,1555,2102,Completed,100,2024-02-09 19:54:00,2024-02-18 19:54:00,784.0,2024-02-18 19:54:00,0,9.0,13.1,0.1014005602240896,1.0,1,0,0
3257,1085,2203,Completed,100,2025-11-24 11:26:46,,2148.0,2025-12-16 11:26:46,0,0.0,35.8,0.2924369747899159,1.0,1,0,0
24333,381,3270,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
36,231,540,Completed,100,2024-09-30 22:52:34,2024-11-14 22:52:34,4384.0,2024-11-14 22:52:34,0,45.0,73.1,0.6056022408963585,1.0,1,0,0
10226,2066,1098,InProgress,52,2022-10-21 15:33:02,2022-12-30 15:33:02,2626.0,,0,70.0,43.8,0.3593837535014005,0.52,0,1,1
17028,105,4776,Completed,100,2025-09-20 21:39:31,2025-09-26 21:39:31,4525.0,2025-09-26 21:39:31,0,6.0,75.4,0.6253501400560224,1.0,1,0,0
16204,2120,4037,Completed,100,2025-10-31 18:48:29,2025-11-07 18:48:29,5163.0,2025-11-07 18:48:29,0,7.0,86.0,0.7147058823529412,1.0,1,0,0
26508,925,17,Completed,100,2025-03-17 00:00:35,2025-07-08 00:00:35,3286.0,2025-07-08 00:00:35,0,113.0,54.8,0.4518207282913165,1.0,1,0,0
13811,452,653,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
16858,904,833,Completed,100,2025-03-19 10:10:43,2025-05-31 10:10:43,3605.0,2025-05-31 10:10:43,0,73.0,60.1,0.4964985994397758,1.0,1,0,0
24147,390,4938,InProgress,26,2023-03-26 07:27:07,2023-03-30 07:27:07,881.0,,0,4.0,14.7,0.1149859943977591,0.26,0,1,1
17101,1465,2946,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
5748,586,4951,Completed,100,2022-11-26 06:25:23,,4193.0,2022-12-11 06:25:23,0,0.0,69.9,0.5788515406162464,1.0,1,0,0
1263,1980,2170,InProgress,12,2024-12-06 00:40:41,2025-02-12 00:40:41,1492.0,,0,68.0,24.9,0.2005602240896358,0.12,0,1,1
26185,2096,2118,Completed,100,2024-12-03 02:57:04,2025-02-28 02:57:04,4666.0,2025-02-28 02:57:04,0,87.0,77.8,0.6450980392156863,1.0,1,0,0
26270,921,1043,Completed,100,2025-12-18 04:17:49,2026-01-07 04:17:49,1014.0,2026-01-07 04:17:49,0,20.0,16.9,0.1336134453781512,1.0,1,0,0
11896,2097,1004,Completed,100,2025-12-03 09:07:05,2026-03-20 09:07:05,4701.0,2026-03-20 09:07:05,0,107.0,78.4,0.65,1.0,1,0,0
4810,1244,912,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
2459,718,4187,Completed,100,2023-08-16 10:17:30,2023-11-15 10:17:30,5484.0,2023-11-15 10:17:30,0,91.0,91.4,0.7596638655462185,1.0,1,0,0
24707,355,2480,Completed,100,2022-09-04 06:18:56,2022-09-19 06:18:56,4995.0,2022-09-19 06:18:56,0,15.0,83.2,0.6911764705882353,1.0,1,0,0
15894,2103,2437,Completed,100,2024-09-17 08:17:48,2024-12-09 08:17:48,1878.0,2024-12-09 08:17:48,0,83.0,31.3,0.2546218487394958,1.0,1,0,0
22331,1611,893,InProgress,64,2024-08-27 02:21:46,2024-12-19 02:21:46,148.0,,0,114.0,2.5,0.0123249299719887,0.64,0,1,1
16065,880,3723,Completed,100,2024-07-27 11:43:43,2024-09-19 11:43:43,2994.0,2024-09-19 11:43:43,0,54.0,49.9,0.4109243697478991,1.0,1,0,0
1349,755,4280,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
21137,1575,3316,InProgress,72,2025-12-16 20:00:00,2026-03-15 20:00:00,1407.0,,0,89.0,23.4,0.1886554621848739,0.72,0,1,1
24658,1519,3944,InProgress,49,2023-04-22 08:04:56,2023-04-25 08:04:56,2462.0,,0,3.0,41.0,0.3364145658263305,0.49,0,1,1
13612,363,1093,Completed,100,2023-06-15 10:46:34,2023-06-29 10:46:34,3291.0,2023-06-29 10:46:34,0,14.0,54.8,0.4525210084033613,1.0,1,0,0
14701,358,2178,Completed,100,2022-10-18 12:32:31,2023-01-20 12:32:31,2780.0,2023-01-20 12:32:31,1,94.0,46.3,0.3809523809523809,1.0,1,0,0
24718,198,2383,Completed,100,2022-07-17 15:49:52,2022-07-31 15:49:52,5493.0,2022-07-31 15:49:52,0,14.0,91.6,0.7609243697478991,1.0,1,0,0
19160,1247,533,Completed,100,2025-02-09 06:17:37,2025-03-09 06:17:37,813.0,2025-03-09 06:17:37,0,28.0,13.6,0.1054621848739495,1.0,1,0,0
19019,1097,3772,Completed,100,2025-04-16 16:35:37,2025-06-23 16:35:37,6570.0,2025-06-23 16:35:37,0,68.0,109.5,0.9117647058823528,1.0,1,0,0
22616,74,4663,InProgress,0,2024-10-27 06:46:30,2025-02-18 06:46:30,1338.0,,0,114.0,22.3,0.1789915966386554,0.0,0,1,1
18049,1096,1039,Completed,100,2026-01-10 07:40:40,2026-03-07 07:40:40,6279.0,2026-03-07 07:40:40,0,56.0,104.6,0.8710084033613446,1.0,1,0,0
9414,1338,2906,InProgress,57,2023-02-27 14:54:40,2023-03-20 14:54:40,406.0,,0,21.0,6.8,0.0484593837535014,0.5700000000000001,0,1,1
8933,1375,2528,InProgress,16,2023-03-14 16:56:12,2023-06-14 16:56:12,2583.0,,0,92.0,43.0,0.3533613445378151,0.16,0,1,1
7341,1100,1677,InProgress,91,2023-08-19 03:30:32,2023-11-11 03:30:32,3523.0,,0,84.0,58.7,0.4850140056022408,0.91,0,1,1
4145,1962,2325,Completed,100,2025-03-04 23:21:03,2025-04-17 23:21:03,4460.0,2025-04-17 23:21:03,0,44.0,74.3,0.6162464985994398,1.0,1,0,0
2203,1399,4569,Completed,100,2022-12-11 02:38:47,2022-12-22 02:38:47,5062.0,2022-12-22 02:38:47,0,11.0,84.4,0.7005602240896358,1.0,1,0,0
17641,562,3681,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
17601,646,1904,Completed,100,2025-02-22 14:22:58,2025-06-21 14:22:58,4323.0,2025-06-21 14:22:58,0,119.0,72.0,0.5970588235294118,1.0,1,0,0
1232,358,2615,InProgress,23,2025-05-19 14:07:53,2025-08-06 14:07:53,174.0,,0,79.0,2.9,0.0159663865546218,0.23,0,1,1
10168,1685,2749,InProgress,72,2025-01-26 04:41:43,,736.0,,0,0.0,12.3,0.0946778711484593,0.72,0,1,1
21378,1436,4081,InProgress,29,2025-06-29 19:12:37,2025-09-26 19:12:37,2616.0,,0,89.0,43.6,0.3579831932773109,0.29,0,1,1
21270,2179,3249,InProgress,66,2023-02-16 15:04:17,2023-04-25 15:04:17,888.0,,0,68.0,14.8,0.1159663865546218,0.66,0,1,1
7276,394,2863,InProgress,85,2023-12-29 13:34:09,2024-02-14 13:34:09,1745.0,,0,47.0,29.1,0.2359943977591036,0.85,0,1,1
7401,1850,3636,Completed,100,2024-10-21 06:46:50,2024-12-06 06:46:50,3463.0,2024-12-06 06:46:50,0,46.0,57.7,0.476610644257703,1.0,1,0,0
11621,327,3806,Completed,100,2025-08-06 02:32:30,2025-09-23 02:32:30,6049.0,2025-09-23 02:32:30,0,48.0,100.8,0.8387955182072829,1.0,1,0,0
23725,1311,1755,InProgress,31,2025-03-16 03:26:02,2025-06-11 03:26:02,2952.0,,0,87.0,49.2,0.4050420168067226,0.31,0,1,1
