StudentId,DepartmentId,DepartmentName,YearId,SquadronId,TotalCreditLoad
921,1,Computer Science,1,5,9
1460,1,Computer Science,4,2,2
3462,2,Artificial Intelligence,3,4,0
4496,1,Computer Science,1,1,1
3255,1,Computer Science,4,5,17
2546,1,Computer Science,2,2,2
4634,1,Computer Science,1,2,0
2798,3,Cyber Security,2,5,4
1914,2,Artificial Intelligence,1,4,4
3640,2,Artificial Intelligence,1,1,1
450,1,Computer Science,1,2,0
4603,3,Cyber Security,1,2,6
2771,2,Artificial Intelligence,4,3,4
1261,2,Artificial Intelligence,3,5,7
2755,1,Computer Science,4,4,10
1069,1,Computer Science,1,3,7
2716,1,Computer Science,3,1,2
559,2,Artificial Intelligence,1,5,7
4718,1,Computer Science,1,3,3
3313,1,Computer Science,2,5,3
2261,3,Cyber Security,2,5,0
1630,3,Cyber Security,1,5,4
453,1,Computer Science,2,2,3
3499,1,Computer Science,1,5,13
2626,2,Artificial Intelligence,4,5,12
2891,1,Computer Science,1,5,12
242,1,Computer Science,2,1,0
1711,1,Computer Science,1,1,0
4118,1,Computer Science,3,2,2
1320,2,Artificial Intelligence,1,4,11
846,3,Cyber Security,2,5,3
997,1,Computer Science,2,2,9
803,2,Artificial Intelligence,3,5,8
3276,1,Computer Science,3,5,2
3734,1,Computer Science,2,1,11
1955,2,Artificial Intelligence,3,1,7
4911,1,Computer Science,2,5,8
556,1,Computer Science,2,2,14
234,2,Artificial Intelligence,1,2,6
2090,1,Computer Science,1,5,0
1349,1,Computer Science,1,1,7
2576,2,Artificial Intelligence,1,5,9
2570,1,Computer Science,2,5,10
3622,2,Artificial Intelligence,2,4,10
4416,2,Artificial Intelligence,3,5,3
1341,3,Cyber Security,4,5,2
239,1,Computer Science,1,4,11
3653,3,Cyber Security,1,5,0
3593,1,Computer Science,4,5,7
400,1,Computer Science,1,1,3
171,1,Computer Science,3,2,8
1721,1,Computer Science,1,2,20
2066,3,Cyber Security,1,2,0
489,2,Artificial Intelligence,3,3,5
185,1,Computer Science,1,4,1
4504,3,Cyber Security,4,1,6
2186,2,Artificial Intelligence,2,1,5
1916,1,Computer Science,1,2,18
497,2,Artificial Intelligence,2,3,6
380,1,Computer Science,2,2,0
4141,3,Cyber Security,2,1,2
984,1,Computer Science,4,5,4
547,1,Computer Science,1,5,4
2092,2,Artificial Intelligence,2,5,5
3404,1,Computer Science,2,3,8
3457,2,Artificial Intelligence,3,5,0
542,2,Artificial Intelligence,4,2,2
2505,3,Cyber Security,3,5,16
32,1,Computer Science,3,5,4
300,1,Computer Science,4,4,0
4578,3,Cyber Security,1,4,7
3752,1,Computer Science,4,1,4
138,1,Computer Science,2,5,6
3674,1,Computer Science,4,3,9
387,1,Computer Science,3,3,4
3604,2,Artificial Intelligence,3,4,4
4495,1,Computer Science,2,4,15
2562,2,Artificial Intelligence,3,5,6
2639,1,Computer Science,3,4,0
3631,1,Computer Science,1,1,1
3753,1,Computer Science,3,3,12
3500,3,Cyber Security,4,2,3
1471,1,Computer Science,1,5,12
2504,1,Computer Science,4,5,7
3099,1,Computer Science,3,4,1
4107,1,Computer Science,1,2,4
4742,2,Artificial Intelligence,3,1,2
3161,1,Computer Science,4,3,4
3003,1,Computer Science,1,3,4
969,2,Artificial Intelligence,2,4,2
1739,2,Artificial Intelligence,4,5,1
898,2,Artificial Intelligence,2,2,5
1893,2,Artificial Intelligence,2,5,11
3185,1,Computer Science,1,5,4
4025,2,Artificial Intelligence,1,3,5
3797,2,Artificial Intelligence,2,4,11
2277,2,Artificial Intelligence,4,5,18
48,2,Artificial Intelligence,3,5,8
3510,2,Artificial Intelligence,3,5,9
3238,3,Cyber Security,2,1,3
2251,1,Computer Science,3,1,4
1553,1,Computer Science,2,1,5
3333,2,Artificial Intelligence,2,5,2
2203,1,Computer Science,3,2,7
351,1,Computer Science,1,2,4
3018,2,Artificial Intelligence,1,1,6
4514,3,Cyber Security,2,3,0
1791,2,Artificial Intelligence,1,1,7
2848,1,Computer Science,4,5,3
4383,2,Artificial Intelligence,3,5,8
4485,1,Computer Science,3,4,4
120,1,Computer Science,1,5,9
1852,3,Cyber Security,2,5,8
4828,1,Computer Science,1,2,7
3221,1,Computer Science,1,2,0
449,1,Computer Science,2,3,2
527,1,Computer Science,4,5,0
3077,2,Artificial Intelligence,1,1,8
4953,2,Artificial Intelligence,2,2,3
2819,1,Computer Science,1,4,0
2793,1,Computer Science,2,3,6
2813,3,Cyber Security,2,1,8
738,1,Computer Science,4,1,8
1860,2,Artificial Intelligence,2,3,3
4368,3,Cyber Security,1,5,2
3596,1,Computer Science,1,5,3
1180,2,Artificial Intelligence,1,4,7
852,3,Cyber Security,1,5,0
2156,2,Artificial Intelligence,1,4,7
2217,1,Computer Science,2,4,7
1422,3,Cyber Security,2,5,1
4180,1,Computer Science,1,5,4
2554,1,Computer Science,1,2,3
4948,2,Artificial Intelligence,2,4,12
524,1,Computer Science,1,4,11
3696,3,Cyber Security,2,4,4
574,3,Cyber Security,3,5,0
4901,1,Computer Science,1,5,4
1528,1,Computer Science,1,4,10
2773,2,Artificial Intelligence,2,5,1
331,1,Computer Science,1,1,5
4060,2,Artificial Intelligence,2,4,43
1840,1,Computer Science,1,3,8
3693,3,Cyber Security,3,5,6
3999,1,Computer Science,2,4,5
1827,1,Computer Science,2,2,5
2163,1,Computer Science,4,1,7
2454,1,Computer Science,1,1,11
4674,2,Artificial Intelligence,4,2,3
4667,1,Computer Science,2,1,0
3849,1,Computer Science,3,5,3
535,1,Computer Science,1,3,8
1283,1,Computer Science,3,5,0
4988,1,Computer Science,1,1,1
1080,1,Computer Science,1,2,5
1176,1,Computer Science,1,4,13
2126,1,Computer Science,4,5,7
2021,2,Artificial Intelligence,2,5,2
1452,2,Artificial Intelligence,2,5,5
2478,1,Computer Science,2,2,8
4321,1,Computer Science,2,4,12
83,1,Computer Science,4,3,2
691,2,Artificial Intelligence,3,1,2
4105,2,Artificial Intelligence,1,4,4
672,1,Computer Science,3,5,12
3160,3,Cyber Security,1,4,10
3583,1,Computer Science,1,4,4
53,1,Computer Science,1,4,0
3743,2,Artificial Intelligence,1,4,6
1555,1,Computer Science,4,1,6
1238,2,Artificial Intelligence,1,2,0
2460,1,Computer Science,1,5,0
1265,2,Artificial Intelligence,1,3,7
3573,3,Cyber Security,1,3,12
2899,2,Artificial Intelligence,1,3,2
4992,2,Artificial Intelligence,3,5,1
3177,1,Computer Science,3,5,11
2785,1,Computer Science,2,1,10
3739,1,Computer Science,1,1,4
1715,1,Computer Science,1,4,3
1858,3,Cyber Security,3,2,3
2337,1,Computer Science,2,5,1
2159,1,Computer Science,4,1,0
1646,3,Cyber Security,1,4,4
598,1,Computer Science,3,4,26
1156,1,Computer Science,2,4,3
2290,1,Computer Science,1,4,0
4184,2,Artificial Intelligence,2,3,2
1694,1,Computer Science,1,4,3
523,2,Artificial Intelligence,2,1,0
3073,2,Artificial Intelligence,4,5,10
3385,3,Cyber Security,1,1,5
3406,1,Computer Science,1,2,13
2667,1,Computer Science,1,4,0
2059,1,Computer Science,4,1,6
1819,1,Computer Science,3,5,10
2485,1,Computer Science,1,2,2
3371,1,Computer Science,3,4,3
3576,2,Artificial Intelligence,3,2,7
1790,1,Computer Science,1,3,12
2074,2,Artificial Intelligence,4,4,4
1360,2,Artificial Intelligence,1,5,8
1523,1,Computer Science,1,2,7
4270,1,Computer Science,4,1,10
4257,1,Computer Science,2,4,8
3440,1,Computer Science,1,2,0
682,1,Computer Science,2,1,9
4630,1,Computer Science,1,3,8
717,2,Artificial Intelligence,3,1,11
1612,1,Computer Science,3,3,4
1628,1,Computer Science,1,2,4
4095,1,Computer Science,2,5,8
284,1,Computer Science,2,4,11
2926,2,Artificial Intelligence,1,2,12
2510,2,Artificial Intelligence,3,3,15
612,2,Artificial Intelligence,2,1,8
3536,1,Computer Science,2,3,0
1716,1,Computer Science,2,2,3
2908,3,Cyber Security,1,2,8
2062,1,Computer Science,4,2,14
2869,2,Artificial Intelligence,1,5,5
2598,2,Artificial Intelligence,1,4,4
1221,1,Computer Science,2,1,3
1441,3,Cyber Security,4,2,8
189,1,Computer Science,3,2,1
1878,1,Computer Science,2,5,0
1817,1,Computer Science,4,1,7
4602,2,Artificial Intelligence,1,5,3
4009,1,Computer Science,1,1,2
3290,3,Cyber Security,2,4,7
3208,2,Artificial Intelligence,2,4,0
555,3,Cyber Security,2,5,4
1172,1,Computer Science,1,2,5
2098,1,Computer Science,4,5,7
1920,1,Computer Science,1,4,10
3461,2,Artificial Intelligence,3,3,8
2839,1,Computer Science,2,2,4
2164,1,Computer Science,4,2,5
3901,3,Cyber Security,2,4,6
4432,1,Computer Science,4,3,1
3633,1,Computer Science,3,5,7
2876,1,Computer Science,1,5,9
1921,1,Computer Science,1,3,4
1662,1,Computer Science,1,3,3
686,2,Artificial Intelligence,1,5,6
123,1,Computer Science,1,5,0
4897,2,Artificial Intelligence,2,4,2
1421,1,Computer Science,1,5,4
1933,2,Artificial Intelligence,2,3,17
4001,1,Computer Science,4,5,3
3135,1,Computer Science,3,2,4
4055,2,Artificial Intelligence,3,3,6
986,1,Computer Science,3,2,4
3738,2,Artificial Intelligence,1,2,7
2464,1,Computer Science,3,1,13
3772,1,Computer Science,1,3,0
2553,1,Computer Science,3,5,6
1410,1,Computer Science,3,3,9
2304,1,Computer Science,4,1,7
4538,3,Cyber Security,1,5,5
2180,2,Artificial Intelligence,1,2,4
248,3,Cyber Security,3,5,7
854,2,Artificial Intelligence,1,2,0
695,3,Cyber Security,1,2,20
736,2,Artificial Intelligence,3,4,2
980,2,Artificial Intelligence,2,3,4
4682,3,Cyber Security,4,2,17
2103,1,Computer Science,2,5,19
3218,1,Computer Science,4,4,4
3521,2,Artificial Intelligence,2,3,9
2405,2,Artificial Intelligence,1,5,10
4102,2,Artificial Intelligence,1,4,1
4695,1,Computer Science,1,5,5
3303,2,Artificial Intelligence,1,1,8
203,1,Computer Science,1,5,3
1389,1,Computer Science,1,1,3
1982,1,Computer Science,4,5,10
3664,1,Computer Science,3,5,0
709,1,Computer Science,3,5,0
2232,2,Artificial Intelligence,3,5,2
4177,1,Computer Science,4,4,0
3089,1,Computer Science,2,1,5
428,1,Computer Science,2,4,5
4767,2,Artificial Intelligence,3,5,5
4867,1,Computer Science,1,4,2
4494,1,Computer Science,3,3,10
917,2,Artificial Intelligence,1,3,14
2193,1,Computer Science,4,1,7
2097,1,Computer Science,1,5,0
3167,1,Computer Science,1,5,8
1088,2,Artificial Intelligence,1,3,3
2979,1,Computer Science,1,4,7
4030,2,Artificial Intelligence,1,5,12
4338,3,Cyber Security,3,4,8
3891,2,Artificial Intelligence,3,3,3
3540,1,Computer Science,2,2,9
4908,2,Artificial Intelligence,3,2,7
4788,1,Computer Science,3,5,2
922,2,Artificial Intelligence,2,5,1
2318,1,Computer Science,4,3,0
3639,1,Computer Science,2,5,4
3376,1,Computer Science,3,3,6
3601,1,Computer Science,3,3,4
2619,3,Cyber Security,3,5,4
4515,1,Computer Science,4,2,12
3230,2,Artificial Intelligence,3,4,6
4632,1,Computer Science,4,2,39
4056,1,Computer Science,2,4,2
147,2,Artificial Intelligence,1,4,15
2165,1,Computer Science,2,4,8
3213,1,Computer Science,1,4,2
1110,2,Artificial Intelligence,1,2,10
2727,1,Computer Science,2,5,1
658,2,Artificial Intelligence,3,5,0
3724,2,Artificial Intelligence,3,1,7
2701,2,Artificial Intelligence,3,1,5
739,1,Computer Science,1,5,0
4924,1,Computer Science,1,5,11
4997,2,Artificial Intelligence,3,2,8
4875,1,Computer Science,1,1,10
2179,1,Computer Science,2,5,6
4162,1,Computer Science,1,3,4
1141,1,Computer Science,1,5,0
2681,1,Computer Science,1,1,5
609,3,Cyber Security,1,1,10
1774,2,Artificial Intelligence,4,5,0
3966,2,Artificial Intelligence,1,3,6
204,1,Computer Science,2,3,1
3881,1,Computer Science,1,1,20
3163,2,Artificial Intelligence,3,3,10
2439,1,Computer Science,2,4,7
4891,1,Computer Science,1,5,0
4195,3,Cyber Security,1,2,7
4710,1,Computer Science,4,1,4
2273,2,Artificial Intelligence,3,1,2
355,2,Artificial Intelligence,2,5,7
3210,3,Cyber Security,2,2,4
1856,1,Computer Science,2,5,1
4409,1,Computer Science,1,4,0
1759,3,Cyber Security,2,2,3
3492,1,Computer Science,1,5,10
959,1,Computer Science,3,4,3
332,1,Computer Science,1,4,7
761,2,Artificial Intelligence,1,4,3
660,1,Computer Science,1,5,4
730,2,Artificial Intelligence,3,3,3
3417,2,Artificial Intelligence,2,1,0
974,1,Computer Science,1,5,0
4598,1,Computer Science,1,1,3
830,1,Computer Science,1,4,0
3207,3,Cyber Security,1,1,2
4596,1,Computer Science,3,2,12
2957,2,Artificial Intelligence,1,3,17
4652,3,Cyber Security,3,5,4
4165,2,Artificial Intelligence,1,1,12
1811,1,Computer Science,1,5,9
2931,1,Computer Science,2,5,0
613,2,Artificial Intelligence,4,2,1
1154,3,Cyber Security,3,3,5
4391,1,Computer Science,1,1,2
1586,1,Computer Science,1,3,2
